date_created_utc,elapsed,creator,creator_url,version,os,question_id,question_url,question_title,question_content,assignee,assignee_url
2026-08-13 15:10,13d 19h,atkinsonbiz,https://support.mozilla.org/en-US/user/atkinsonbiz/,153.0.3 (64-bit),,1598129,https://support.mozilla.org/questions/1598129,deleted,deleted ,,
2026-08-13 23:00,13d 11h,Roses1arts,https://support.mozilla.org/en-US/user/Roses1arts/,153.0.3 (64-bit),Windows 11,1598191,https://support.mozilla.org/questions/1598191,I reinstalled Thunderbird and now 2 different accounts now have the same emails in both accounts.,"I reinstalled Thunderbird and now one of my accounts emails are ""cloned"" to a totally different email account. Help? ",,
2026-08-14 06:03,13d 4h,mgtyhd88jt,https://support.mozilla.org/en-US/user/mgtyhd88jt/,153.0.0(64-Bit),,1598228,https://support.mozilla.org/questions/1598228,"Bitte um kostenfreie Emailadresse von Thunderbird, wo meine Yahoo Emails geladen wurden. Vielen Dank","Guten Tag, ich habe meine Yahoo Emails alle erfolgreich auf Thunderbird übertragen. Danke dafür! Nun möchte ich bitte thunderbird als Standard Email und NICHT mehr yahoo. Wie lautet meine thunderbird Email für Visitenkarten usw.? Yahoo soll bleiben aber nicht mehr als erstes Email Programm. Ich möchte auch yahoo emails löschen, die dann aber bei Thinderbird erhalten bleiben! Wie stelle ich das an? Im Moment sind beie email Programme ein zu eins verknüpft. Ich möchte bitte nur noch mit Thunderbird primär arbeiten und benötige dazu eine Email Adresse. Kostenfrei. Also OHNE Kosten! Das ganze auch aucf dem iohone. Mein Mac Book hat es schon Ganz ganz vielen Dank ",,
2026-08-14 06:48,13d 4h,furdittmer,https://support.mozilla.org/en-US/user/furdittmer/,153.0.3 (32-Bit),Windows 11,1598236,https://support.mozilla.org/questions/1598236,Passwordeingabe nach jedem Update neu erforderlich,Seit ein paar Monaten verlangt Thunderbird nach jedem Update die erneute Eingabe der Passwörter für die Verbindung zum emailprovider und zum google Kalender.  Das ist extrem nervig und war in all den Jahren davor nicht erforderlich. Warum ist das so bzw. wie kann ich die Neueingabe nach jedem Update vermeiden? ,,
2026-08-14 21:09,12d 13h,hummerhaven,https://support.mozilla.org/en-US/user/hummerhaven/,153.0.3,Windows 11,1598336,https://support.mozilla.org/questions/1598336,Messages won't download,"My e-mail stopped downloading. It was working fine, I changed nothing, no error message. It accepts my password, cycles through it's process, then quits without downloading anything. Sending still seems to work. We did relocate from home to my folks' in-between, but I've never had issues at their place before, and otherwise my connection to their wireless works fine. ",,
2026-08-14 22:53,12d 12h,DataDawg,https://support.mozilla.org/en-US/user/DataDawg/,150.0.2esr,"Windows 10 Home, Version 22H2, Build 19045.6466",1598350,https://support.mozilla.org/questions/1598350,"The ""Get Messages"" button stopped working in Thunderbird","I'm on TBird 153.0.2esr after a recent update.  On previous versions the ""Get Messages"" button in the top left side of the menu's was working fine.  When the button was selected, an update was displayed in the bottom left frame of the window.  The update would say something like ""Connecting to ..."" and the message would be downloaded from the server.  Great... If there were no messages on the server, the update would display ""There are no messages on the server"".  With this current version, I don't see any messages in the lower left frame of the window. This is a convenient feature of the app, as I like to check the server for messages prior to shutting down.  It's also convenient for getting messages with a security code without having to wait for the next scheduled message download.  Now I can only assume there are no incoming messages when I push the button and don't see anything in my Inbox. Dear Mozilla Development Team,  Please reinstate this feature for upcoming versions of Thunderbird.  Oh, BTW, this is a great app that I use daily for email.  I use the calendar as a log book for my daily activities as well as an appointment scheduler.  Thanks for your attention. P.S.  I see a new version is available (153.0.3esr) today (8/14/26), so I'll update and see if the same issue occurs. ",,
2026-08-15 00:44,12d 10h,derherrmahr,https://support.mozilla.org/en-US/user/derherrmahr/,153.0.3 Meadow,Windows 11,1598363,https://support.mozilla.org/questions/1598363,The last major update broke tags in my setup.,"I usually browse my emails using saved search folders. Messages in these search folders are losing their tags. I tag the messages, and when I browse them later, the tags are gone. The same happens in regular folders and subfolders. If I browse the regular folders and tag messages while visualizing these folders, the same happens again. Any guesses? ",,
2026-08-15 06:33,12d 4h,info14456,https://support.mozilla.org/en-US/user/info14456/,140.13.0esr,Windows 11,1598388,https://support.mozilla.org/questions/1598388,Not receiving emails in v140,One of the email accounts connected to the main one is not receiving emails. CPanel doesn't show any irregularities that I can see. How can I solve the issue? ,,
2026-08-15 11:47,11d 23h,theking2,https://support.mozilla.org/en-US/user/theking2/,153.0.2 (64-bit),Linux,1598414,https://support.mozilla.org/questions/1598414,Thunderbird what happend to the arrow to open  grouped items,How do I open the grouped items? The arrow seems to be gone. 153.0.2 (64-bit) ,,
2026-08-15 12:34,11d 22h,artur2,https://support.mozilla.org/en-US/user/artur2/,Version 153.0.3,Windows 11,1598419,https://support.mozilla.org/questions/1598419,done done cancel it,done. ,,
2026-08-15 13:54,11d 21h,spliggle,https://support.mozilla.org/en-US/user/spliggle/,153.0.3,Windows 11,1598430,https://support.mozilla.org/questions/1598430,Calendar today button not working after PC wake up,"Little thing.  None of the sections seemed appropriate. Win 11 153.0.3 (64-bit) In the left-hand panel of Calendar the top left icon of the actual calendar day/week/month matrix is supposed to take you to today (though it's not obvious by the icon which changed a few versions back). When first coming to it after a restart (hibernation mostly in my case) it doesn't move the highlighted day. I have to click first on any other day, then click the icon for it to go to today. ",,
2026-08-15 14:02,11d 20h,lizfnicholas,https://support.mozilla.org/en-US/user/lizfnicholas/,153.0.3esr,Windows 10,1598432,https://support.mozilla.org/questions/1598432,Thunderbird High CPU with status bar on,Thunderbird running 70-80% CPU with status bar showing. Once status bar is removed this drops. Have noticed some bug reports mentioned Linux but I'm on Windows 10 ESU (up to date). Updated TB to 153.0.3esr but no improvement. Tried troubleshoot mode but no improvement. Also noticed that emails aren't getting moved to the deleted folder from inbox. Checked today and none had been moved for 3 days. I deleted some of the older ones from 'Deleted' and then it did update. ,,
2026-08-15 14:45,11d 20h,kubayashi,https://support.mozilla.org/en-US/user/kubayashi/,"153.0esr,",Linux,1598437,https://support.mozilla.org/questions/1598437,Unable to Connect MS- Email,"hello:   for several weeks, each time I tried to add another account back to Thunderbird, MS asked for the verification, and after I added it to link to their server, it kept telling me, ""Help us beat the robot,"" and nothing else happened; the screen stayed blank. I am unable to see any further command. If it is being done using Windows, often you may see holding down the space bar or solving a puzzle to gain access. When it comes to Linux, I ran into this issue. This is strange!  Maybe it is trying to stop me from using this account on this platform to get all my mail here. I've been using it here  for many years and no issues. Please see the attached. Please look into this. Thank you.... ",,
2026-08-15 22:47,11d 12h,c.evansandrews,https://support.mozilla.org/en-US/user/c.evansandrews/,Version 153,Windows 11,1598490,https://support.mozilla.org/questions/1598490,TB archiving messages without asking it to.,"I just now saw an archive folder in Thunderbird containing 45 messages that I have either deleted or were still in my .Inbox.  Actually, I have never archived any message in Thunderbird.  I haven't touched any of the settings to put this auto-archiving into play.  I delete messages and compact folders. on a fairly regular basis to reduce the clutter. There was also a new Inbox sub-folder marked 2026 that I had not created and don""t particularly care about having.  These changes are ""un-arranging"" my folders and messing with my system.  Anybody have ideas how this happened, and how I can prevent it from happening again? Many thanks. Your help will be appreciated. ",,
2026-08-16 02:21,11d 8h,dana37,https://support.mozilla.org/en-US/user/dana37/,N/A,Windows 11,1598510,https://support.mozilla.org/questions/1598510,strange pop up from premacy.websitwelcome.com Wanting password,When logging in to check my mail I get a popup from premacy.websitwelcome.com Wanting password and username. have not clicked it and program works fine after hitting the X. Seems suspicious and I can not get rid of the popup with virus programs. Moderator note: Moved from the Firefox Desktop forum to the Thunderbird Desktop forum. ,,
2026-08-16 08:03,11d 2h,wielsfoto,https://support.mozilla.org/en-US/user/wielsfoto/,153.0.3 (64 bits),Windows 11,1598533,https://support.mozilla.org/questions/1598533,To receive mail go's verry slow for one mail account. I use 3 acounts. 2 work perfect and 1 not,"One of the e-mails account receive mails verry slow for a few days. The other 2 works perfect. I have tryde all the sollutions I could find on internet, but I have still the problem ",,
2026-08-16 12:03,10d 22h,nichollsvi2,https://support.mozilla.org/en-US/user/nichollsvi2/,153.0.3esr 64 bit,Linux,1598552,https://support.mozilla.org/questions/1598552,Calendar showing items on events area but not on the daily/time area.,"I have 3 different email accounts. My calendar was associated with the main account. Now for some reason it is associated with the second account. It is also not showing on the day/date calendar area, but does show on the event area of the calendar. It is associated with the second of my accounts, not the first.  Any ideas? ",,
2026-08-16 16:56,10d 18h,thefunniefarmer1,https://support.mozilla.org/en-US/user/thefunniefarmer1/,Thunderbird 153.0,Windows 11,1598585,https://support.mozilla.org/questions/1598585,Problems accessing sky emails on Thunderbird,"I have had sky email for too many years to count. I have always used Mozilla Thunderbird for my emails on my laptop so that I can do essential housekeeping to manage my emails in to logical folders.   I won't bore you with the details but this week I have had an issue that resulted in deleting the 16 digit code. When I go through to the link  https://www.sky.com/sky-yahoo-mail/manage-apps I get the following error message: Sorry, something seems to have gone wrong. Please check your connection and try again later.   I have received this error message for the last week. I am going round in circles.   Can anyone help me to access my emails on Thunderbird? ",,
2026-08-16 18:13,10d 16h,palka,https://support.mozilla.org/en-US/user/palka/,153.0.3esr,Mac OS Sonoma 14.8.7,1598594,https://support.mozilla.org/questions/1598594,"Emails from one of my six AOL accounts not displaying, and instead the emails from one of the other accounts is duplicating.","I use a single Thunderbird password to access my six AOL accounts. Starting yesterday, the emails from one of my six AOL accounts do not display, but instead the emails from one of the other accounts is being duplicated in their place.  I know the missing emails are indeed still in existence, since I can access that account's emails when I sign in to AOL in other browsers. ",,
2026-08-16 18:38,10d 16h,chris.a.miller,https://support.mozilla.org/en-US/user/chris.a.miller/,115.3.3 (64 bit),Windows 10,1598598,https://support.mozilla.org/questions/1598598,"I cannot get Thunderbird to allow remote content for a weekly photo stream, though it does that for other emails","My email, which was formerly with Comcast, now has Yahoo Mail as its back end. Yahoo Mail allows remote contact, and when I logon to my browser, it displays all the photos inline .  In Thunderbird, it does not, and collects them as attachments at the end.   I have set Thunderbird to Allow remote content ... and have no exceptions entered.  I've tried different formats, including Don't allow ... with the photo stream as an exception, but that doesn't work either. The Don't allow option displayed the yellow banner etc -- on practically every email I received -- including a login to Mozilla! I really dislike Yahoo Mail, so am hoping there's a Thunderbird solution so that I can see this email every week. Thanks, Chris ",,
2026-08-16 22:44,10d 12h,avada1,https://support.mozilla.org/en-US/user/avada1/,153.0.3esr (64 bit,Mac OS TAHOE 26.5.2.,1598627,https://support.mozilla.org/questions/1598627,"THUNDERBIRD ""not responding"" sometimes","SHello Sometimes, on my iMac APPLE (OS Tahoe), THUNDERBIRD stops opening (message system: not responding (""ne répond pas"" in French) There is no problem when launching the application, but issues arise later when returning to it after using other applications (Word, Excel, videos, etc.), THUNDERBIRD tourne en rond et ne s'ouvre plus. I have to close the application (via my Mac's system settings) and relaunch it for it to open normally again. I would appreciate any help if someone has experienced the same kind of issue. VAJP ",,
2026-08-16 23:09,10d 11h,ylavisse,https://support.mozilla.org/en-US/user/ylavisse/,153.0.3 (64 bits),Windows 11,1598630,https://support.mozilla.org/questions/1598630,I have a double draft box. I can't get rid of the problem. J'ai deux dossiers brouillons et je ne peux régler le problème.,"When I open Thunderbird, One of my accounts has two draft folders. I would appreciate to keep just one. ",,
2026-08-17 06:11,10d 4h,davide.possamai,https://support.mozilla.org/en-US/user/davide.possamai/,150.0.3,Windows 11,1598674,https://support.mozilla.org/questions/1598674,Program startup error,"Program startup error, sending system error message ",,
2026-08-17 08:46,10d 2h,rubenbron1979,https://support.mozilla.org/en-US/user/rubenbron1979/,153.0.3,Windows 11,1598688,https://support.mozilla.org/questions/1598688,Bijlage agenda-afspraak,"Goedendag Ik wil graag een bijlage (jpg) bijvoegen bij een agenda-afspraak. Inmiddels heb ik vele youtubefilmpjes gevolgd, maar de uitkomst blijft hetzelfde; er wordt geen bijlage (URL) toegevoegd. Ik geef de gevraagde URL op van de foto (deze staat op openbaar op Onedrive) maar na het opslaan en daarna openen van de afspraak is deze verdwenen. Dit geldt ook voor bijvoorbeeld https://www.google.nl. Het lijkt of een instelling niet goed staat maar kan niets vinden. Is er iemand die mij een stappenplan kan geven met details? Alvast mijn dank! Ruben ",,
2026-08-17 12:33,9d 22h,venkateshkasturi,https://support.mozilla.org/en-US/user/venkateshkasturi/,153.0.3,Windows 11,1598718,https://support.mozilla.org/questions/1598718,INCOMING EMAILS TAKING A LOT OF TIME TO OPEN AND READ (locked duplicate),"Hello Folks, We are a team of 15ppl using thunderbird from last few year and it work flolessly in these years but from last 1week i have been facing a serious issue of : INCOMING EMAILS TAKING A LOT OF TIME TO OPEN AND READ, fresh email when received and after clicking it takes a lot of time of open, having a 100mpbs ILL speed, out of 15 / 12 ppl are facing same issue, even after repairing the inbox the issue remains same, mails are getting downloaded very slowly...we are using google imap server for the same, need help to resolve the same...is it the bug in the latest update 153.0.3 (64-bit) Meadow badge ",,
2026-08-17 12:36,9d 22h,venkateshkasturi,https://support.mozilla.org/en-US/user/venkateshkasturi/,153.0.3,Windows 11,1598720,https://support.mozilla.org/questions/1598720,INCOMING EMAILS TAKING A LOT OF TIME TO OPEN AND READ,"Hello Folks, We are a team of around 15 users who have been using Mozilla Thunderbird with Google IMAP for the last few years. Until recently, Thunderbird has been working reliably without any major issues. However, for approximately the last one week, we have been facing a serious performance issue with incoming emails. Around 12 out of 15 users are experiencing the same problem. The main issues we are facing are: Newly received emails take a very long time to download. After clicking on a newly received email, it takes a considerable amount of time to open and display the content. Emails appear to be downloading extremely slowly, even though our internet connection is a 100 Mbps ILL (Internet Leased Line). The issue is affecting multiple users simultaneously, so it does not appear to be limited to a particular user's Thunderbird profile or PC. We have already tried Repair Folder / Repair Inbox, but the issue persists. We are using Google's IMAP servers for our email accounts. We are currently using Mozilla Thunderbird 153.0.3 (64-bit) – Meadow Badge. Could this be a known issue or bug in the latest Thunderbird 153.0.3 update, particularly with Google IMAP? We would appreciate any guidance from the Thunderbird community/support team on how to troubleshoot and resolve this issue. If there are any recommended settings, logs, diagnostics, or Thunderbird configuration changes that we should check, please let us know. Since this issue is affecting 12 out of 15 users, it is becoming a significant operational problem for our team. Any help or suggestions would be highly appreciated. Thank you. ",,
2026-08-17 14:33,9d 20h,aleks.l5403,https://support.mozilla.org/en-US/user/aleks.l5403/,mint-001 - 1.0,Linux,1598732,https://support.mozilla.org/questions/1598732,The updated thunderbird  has changed the mode to black on white. I had white on black before. Can I restore it?,I use linuxmint 22.3 xfce. ,,
2026-08-17 15:24,9d 19h,davidselig,https://support.mozilla.org/en-US/user/davidselig/,115.4.1,Windows 10,1598740,https://support.mozilla.org/questions/1598740,"I want a reliable method of deleting attachments, while keeping the original email.","Hello.  I need to reduce size of my email folders - specifically gmail.  I am trying to delete a large series of attachments, while keeping the original email.   SOMETIMES this works, but sometimes it does not, and then I am stuck!  Any ideas?   THanks. ",,
2026-08-17 17:23,9d 17h,,https://support.mozilla.org/en-US/user//,115.18.0,Windows,1598759,https://support.mozilla.org/questions/1598759,Unable to send email from Thunderbird after Network Solutions changed SMTP server,"Hello.  I have been unable to send email from one of several POP accounts on Thunderbird (v 115.18.0). I believe this occurred after Network Solutions changed the SMTP server for that email account.  I am able to send email from my Gmail IMAP account setup on the same Thunderbird program on my PC.  I have tried all the port and authentication settings for SLS/TLS and STARTTLS, changed/updated passwords, etc.   I do not get any error messages, just never receive the test email I send to my other accounts.  I updated the SMTP server on my iPhone mail app to the new NetSol SMTP and it works on that platform.  I just cannot get it to work on Thunderbird on my PC.  NetSol support said to delete account and start over which is not possible as it is my business email account.  Also, the inbox is too large to back-up to an external drive.  Any suggestions?  Thanks in advance.  John ",,
2026-08-17 18:29,9d 16h,sswamp,https://support.mozilla.org/en-US/user/sswamp/,153.0.3ESR,Windows 11,1598768,https://support.mozilla.org/questions/1598768,Google calendar no longer completely shows up on TB 153.0.3ESR,"I have upgraded to TB153.0.3ESR. I've been on the ESR stream for a long time now. But recently, I started having trouble with my google calendar appearing. I've deleted the provider plugin, I've moved to OAuth2, and for the most part, calendars that I have that are read-only from google show up all the time. But my personal read/write google calendar will not show up. If I go in and delete the cache.sqlite file, and then start Thunderbird, my entries show up. However, if I switch to a different week, my read-only calendars still show up, but my personal calendar goes away. I've tried everything listed in all of the steps to fix this, but I can't find anything that gives a clue as to what is happening. Anyone else see this? Steve. ",,
