date_created_utc,elapsed,creator,creator_url,version,os,question_id,question_url,question_title,question_content,assignee,assignee_url
2026-07-21 20:09,13d 23h,ray3960852,https://support.mozilla.org/en-US/user/ray3960852/,152.0.1 (64-bit),Windows 11 Pro,1594092,https://support.mozilla.org/questions/1594092,Unable to setup email in Thunderbird,"I would like to setup Thunderbird as my email client.My email service is provided by Godaddy with an Outlook account. When I am at the incoming server settings, it has my domain name, not smtp.office365.com which I tried with both authentication options (below) and with my domain name, the protocol was IMAP. I changed the port from 143 to 993.  I changed security from Autodetect to SSL/TLS.  For authentication, there was not an OAuth2 option, I tried Autodetect and Normal password, neither worked.  And I used my domain email password.   with using my domain name, it came back with an error an suffixed my domain name with :110.  It stated that this was not the correct domain and there was a security issue.  It is not clear how I should progress. ",,
2026-07-21 21:00,13d 22h,matt263,https://support.mozilla.org/en-US/user/matt263/,140.12.1esr (64bit,Windows 11,1594099,https://support.mozilla.org/questions/1594099,Moving file folders in inbox,"When I was cleaning up my folders in inbox, I moved a folder and all of the emails and sub folders disappeared.  When I open it in troubleshooting mode they are there.  What should I do? ",,
2026-07-21 22:19,13d 21h,zorro777,https://support.mozilla.org/en-US/user/zorro777/,152.0.1,Windows 10,1594109,https://support.mozilla.org/questions/1594109,Why enter p/w after closing thunderbird?  Never did before.,Why do I need to re-enter p/w after close of thunderbird?  Never had to before. ,,
2026-07-22 00:23,13d 19h,magdale,https://support.mozilla.org/en-US/user/magdale/,thunderbird deskto,Windows 11,1594130,https://support.mozilla.org/questions/1594130,email doesn't load; only shows an empty page,"the email account does not load. And if anything shows up, it's an empty page ",,
2026-07-22 02:42,13d 17h,muramoto,https://support.mozilla.org/en-US/user/muramoto/,140.12.1esr,Windows 11,1594142,https://support.mozilla.org/questions/1594142,サンダーバードアプリが急に開けなくなったのですが、どうすれば直りますか？,サンダーバードアプリをクリックしたら、プロファイルが存在しませんというエラーメッセージが出て、アプリを開けません。1時間前まで正常に開けていたのに急に開けなくなりました。 ,,
2026-07-22 11:30,13d 8h,huuphucnguyen17032k3,https://support.mozilla.org/en-US/user/huuphucnguyen17032k3/,"153,0 64 bit",Windows 11,1594201,https://support.mozilla.org/questions/1594201,"LỖi đăng nhập hotmail, email","Tôi không thể đăng nhập các tài khoản hotmail trên thunderbird, mặc dù những tài khoản đó có thể đăng nhập trêm trang web https://outlook.live.com/ bình thường, ai đó giúp tôi xử lí sự cố đăng nhập này với ",,
2026-07-22 12:31,13d 7h,pete.singleton.46,https://support.mozilla.org/en-US/user/pete.singleton.46/,140.12.1esr 64-bit,Linux,1594211,https://support.mozilla.org/questions/1594211,Simple message filter only works when run manually,"I'm running Thundebird  for Linux Mint mint-001 - 1.0  (140.12.1esr 64-bit) on Linux Mint Mate v22.3 Thunderbird has one account I have set up a simple filter.  It is the only filter set up. The test is 'from matches quora'.  It is set to run manually and on download, It is enabled. The filter works well when run manually but not on download. What it is missing, or what do I check next please? TIA ",,
2026-07-22 12:54,13d 7h,dsimedia,https://support.mozilla.org/en-US/user/dsimedia/,152.0.1,Windows 11,1594212,https://support.mozilla.org/questions/1594212,must login emails every time I open TB,Recently when I open TB emails I have to login. Sometimes more than once before I get into my emails. ,,
2026-07-22 15:27,13d 4h,madsmh,https://support.mozilla.org/en-US/user/madsmh/,153,Linux,1594241,https://support.mozilla.org/questions/1594241,Connection reset errors for CalDAV calendars when staritng Thunderbird,"Whenever I start Thunderbird, I get multiple (2 or 3) connection reset errors for random CalDAV calendars. When I sync the calendars, there are no errors reported and the exclamation mark on the effected calendars goes away and 153 and they are refreshed. How can I solve this? ",,
2026-07-22 16:20,13d 3h,Grizz952,https://support.mozilla.org/en-US/user/Grizz952/,140.12.1esr,Linux,1594255,https://support.mozilla.org/questions/1594255,Cannot Initiate A New Calendar On Thunderbird,"Problem Initiating New Calendar in Thunderbird 140.12.1esr.  Currently sharing calendar information between two accounts, both from Google calendar.  Syncing between Google and Thunderbird has been working smoothly.  Recently added KC Chiefs schedule to Google calendar.  The KC Chiefs schedule displays correctly in Google, but does not display in Thunderbird.  Attempts to add the Chiefs schedule directly to Thunderbird using the indicated (Google) 'Integrated Calendar' links fails.  How do I obtain an .ics file to add this to my Thunderbird. Additional thoughts, my system is Linux Mint, and I am currently operating behind a VPN. Thanks, ",,
2026-07-22 19:14,13d 0h,abbettbrenda,https://support.mozilla.org/en-US/user/abbettbrenda/,I don't know,Windows 11,1594288,https://support.mozilla.org/questions/1594288,Keeps asking for passwords,"Thunderbird keeps asking for my passwords for my email account and that of my husband.  Despite being on the phone for 90 minutes with Virgin Media and giving them remote control of my computer, the problem is still there, even though it did work for 5 minutes whilst the Virgin operative was on my screen.  He signed off and when I looked at my Thunderbird accounts soon after, the problem was back again.  All the settings and passwords are definitely correct, so why does it keep asking for passwords every few seconds?   Retry, enter new password, cancel.  I even made a £10 donation to Thunderbird yesterday, in hope.  I am so frustrated because my husband has Parkinson's and I need our emails to work.  What on earth is causing this problem or has Thunderbird itself crashed out of existence ????????????????? ",,
2026-07-22 20:22,12d 23h,rodcarty,https://support.mozilla.org/en-US/user/rodcarty/,45.8.0,Windows 8.1,1594302,https://support.mozilla.org/questions/1594302,"move folder, emails show but no message body",I have a consistent issue where moving a folder with its emails to a subfolder makes it so I can't see the contents of the emails. It also causes the same thing on all other folders. Repairing folders doesn't seem to fix it. Closing then restarting TBird fixes it. Is there some other way to do this? ,,
