date_created_utc,elapsed,creator,creator_url,version,os,question_id,question_url,question_title,question_content,assignee,assignee_url
2026-08-15 22:47,13d 21h,c.evansandrews,https://support.mozilla.org/en-US/user/c.evansandrews/,Version 153,Windows 11,1598490,https://support.mozilla.org/questions/1598490,TB archiving messages without asking it to.,"I just now saw an archive folder in Thunderbird containing 45 messages that I have either deleted or were still in my .Inbox.  Actually, I have never archived any message in Thunderbird.  I haven't touched any of the settings to put this auto-archiving into play.  I delete messages and compact folders. on a fairly regular basis to reduce the clutter. There was also a new Inbox sub-folder marked 2026 that I had not created and don""t particularly care about having.  These changes are ""un-arranging"" my folders and messing with my system.  Anybody have ideas how this happened, and how I can prevent it from happening again? Many thanks. Your help will be appreciated. ",,
2026-08-16 02:21,13d 17h,dana37,https://support.mozilla.org/en-US/user/dana37/,N/A,Windows 11,1598510,https://support.mozilla.org/questions/1598510,strange pop up from premacy.websitwelcome.com Wanting password,When logging in to check my mail I get a popup from premacy.websitwelcome.com Wanting password and username. have not clicked it and program works fine after hitting the X. Seems suspicious and I can not get rid of the popup with virus programs. Moderator note: Moved from the Firefox Desktop forum to the Thunderbird Desktop forum. ,,
2026-08-16 08:03,13d 11h,wielsfoto,https://support.mozilla.org/en-US/user/wielsfoto/,153.0.3 (64 bits),Windows 11,1598533,https://support.mozilla.org/questions/1598533,To receive mail go's verry slow for one mail account. I use 3 acounts. 2 work perfect and 1 not,"One of the e-mails account receive mails verry slow for a few days. The other 2 works perfect. I have tryde all the sollutions I could find on internet, but I have still the problem ",,
2026-08-16 12:03,13d 7h,nichollsvi2,https://support.mozilla.org/en-US/user/nichollsvi2/,153.0.3esr 64 bit,Linux,1598552,https://support.mozilla.org/questions/1598552,Calendar showing items on events area but not on the daily/time area.,"I have 3 different email accounts. My calendar was associated with the main account. Now for some reason it is associated with the second account. It is also not showing on the day/date calendar area, but does show on the event area of the calendar. It is associated with the second of my accounts, not the first.  Any ideas? ",,
2026-08-16 16:56,13d 3h,thefunniefarmer1,https://support.mozilla.org/en-US/user/thefunniefarmer1/,Thunderbird 153.0,Windows 11,1598585,https://support.mozilla.org/questions/1598585,Problems accessing sky emails on Thunderbird,"I have had sky email for too many years to count. I have always used Mozilla Thunderbird for my emails on my laptop so that I can do essential housekeeping to manage my emails in to logical folders.   I won't bore you with the details but this week I have had an issue that resulted in deleting the 16 digit code. When I go through to the link  https://www.sky.com/sky-yahoo-mail/manage-apps I get the following error message: Sorry, something seems to have gone wrong. Please check your connection and try again later.   I have received this error message for the last week. I am going round in circles.   Can anyone help me to access my emails on Thunderbird? ",,
2026-08-16 18:13,13d 1h,palka,https://support.mozilla.org/en-US/user/palka/,153.0.3esr,Mac OS Sonoma 14.8.7,1598594,https://support.mozilla.org/questions/1598594,"Emails from one of my six AOL accounts not displaying, and instead the emails from one of the other accounts is duplicating.","I use a single Thunderbird password to access my six AOL accounts. Starting yesterday, the emails from one of my six AOL accounts do not display, but instead the emails from one of the other accounts is being duplicated in their place.  I know the missing emails are indeed still in existence, since I can access that account's emails when I sign in to AOL in other browsers. ",,
2026-08-16 18:38,13d 1h,chris.a.miller,https://support.mozilla.org/en-US/user/chris.a.miller/,115.3.3 (64 bit),Windows 10,1598598,https://support.mozilla.org/questions/1598598,"I cannot get Thunderbird to allow remote content for a weekly photo stream, though it does that for other emails","My email, which was formerly with Comcast, now has Yahoo Mail as its back end. Yahoo Mail allows remote contact, and when I logon to my browser, it displays all the photos inline .  In Thunderbird, it does not, and collects them as attachments at the end.   I have set Thunderbird to Allow remote content ... and have no exceptions entered.  I've tried different formats, including Don't allow ... with the photo stream as an exception, but that doesn't work either. The Don't allow option displayed the yellow banner etc -- on practically every email I received -- including a login to Mozilla! I really dislike Yahoo Mail, so am hoping there's a Thunderbird solution so that I can see this email every week. Thanks, Chris ",,
2026-08-16 22:44,12d 21h,avada1,https://support.mozilla.org/en-US/user/avada1/,153.0.3esr (64 bit,Mac OS TAHOE 26.5.2.,1598627,https://support.mozilla.org/questions/1598627,"THUNDERBIRD ""not responding"" sometimes","SHello Sometimes, on my iMac APPLE (OS Tahoe), THUNDERBIRD stops opening (message system: not responding (""ne répond pas"" in French) There is no problem when launching the application, but issues arise later when returning to it after using other applications (Word, Excel, videos, etc.), THUNDERBIRD tourne en rond et ne s'ouvre plus. I have to close the application (via my Mac's system settings) and relaunch it for it to open normally again. I would appreciate any help if someone has experienced the same kind of issue. VAJP ",,
2026-08-16 23:09,12d 20h,ylavisse,https://support.mozilla.org/en-US/user/ylavisse/,153.0.3 (64 bits),Windows 11,1598630,https://support.mozilla.org/questions/1598630,I have a double draft box. I can't get rid of the problem. J'ai deux dossiers brouillons et je ne peux régler le problème.,"When I open Thunderbird, One of my accounts has two draft folders. I would appreciate to keep just one. ",,
2026-08-17 06:11,12d 13h,davide.possamai,https://support.mozilla.org/en-US/user/davide.possamai/,150.0.3,Windows 11,1598674,https://support.mozilla.org/questions/1598674,Program startup error,"Program startup error, sending system error message ",,
