date_created_utc,elapsed,creator,creator_url,version,os,question_id,question_url,question_title,question_content,assignee,assignee_url
2026-08-09 04:07,13d 15h,w5mt,https://support.mozilla.org/en-US/user/w5mt/,153.0.2 (64-bit),Windows 11,1597394,https://support.mozilla.org/questions/1597394,"New User: AOL Mail: Too many ""Drafts"" folders, can't unsubscribe or hide either","Greetings, I just downloaded Thunderbird onto my new laptop.  I use AOL as my mail server (not voluntarily; they own the verizon.net email domain).  This is also my 1st foray into IMAP. On Thunderbird, there are two ""Drafts"" folders (identical spelling).  My draft emails go to one of the two.  I cannot unsubscribe from either by using the any of the methods I found on here (including: uncheck, close Subsribe, close the program, wait a few mins, then open the program).  The result is that both ""Drafts"" folder remain on the LH panel and both remain checked in the Subscribe window. An interesting note is that the properties of the ""Drafts"" folder that does not receive draft emails is: ""imap://w5mt%40verizon.net@imap.aol.com/Draft"" with the Name in the Folder Properties window as ""Drafts"" (this cannot be changed in the Folder Properties window).   The properties of the ""Drafts"" folder that does receive draft emails is: ""imap://w5mt%40verizon.net@imap.aol.com/Drafts"" with the same Name, ""Drafts"". Just to make things more entertaining, AOL Mail also has two ""Drafts"" folders; one is in the list of folders below Inbox and does not receive draft emails, the other is in the Hidden Folder List and that is where draft emails go.  The ""Draft"" in the main folder list can't be manipulated (e.g. moved).  The one in the Hidden Folder List can't be moved to anywhere outside the Hiden Folder List. In Thunderbird, I would just like the ""unused, undesired"" ""Drafts"" folder to either be deleted or hidden.  At present, neither option seems possible. Thoughts appreciated. Thanks Matt T ",,
2026-08-10 09:27,12d 10h,biomasp5,https://support.mozilla.org/en-US/user/biomasp5/,153.0.2ESR,Windows 11,1597566,https://support.mozilla.org/questions/1597566,"Buongiorno! Io sono un non vedente. Gentilmente, io ho installato Thunderbird Desktop Version 153.0.2esr | Released August 4, 2026","Buongiorno! Io sono un non vedente che, al momento, usa Thunderbird Desktop Versione 153.0.2esr | realizzata  Agosto 4, 2026. Le mie domande da incompetente sono: posso io eseguire il setup di thunderbird realize in modo che, questa versione sostituisca la mia versione ESR, mantenendo _TUTTE le mie vecchie email e i miei account? Se, con l'installazione della versione realize, non si mantengono le mie vecchie emails e i miei account, esiste un modo per recuperare il tutto dalla mia versione ESR? Quale può essere questo modo di recupero? ringraziando cordiali saluti ",,
2026-08-10 09:58,12d 10h,GrumpyMonkey,https://support.mozilla.org/en-US/user/GrumpyMonkey/,153.01,Windows 10,1597571,https://support.mozilla.org/questions/1597571,"Email collection over pop failed on one account, server settings rejected when I re added the account.","I have several Yahoo email accounts. I collect all email from them using pop. A few days ago on one of those accounts, when it's polled, the message ""downloading 1 of x appears. However, nothing is downloaded and eventually the server timeout message appears. I tried the repair inbox function, it didn't work. So I deleted the account and tried to add it again. I get the error message    ""Component returned failure code: 0x80004005 (NS_ERROR_FAILURE) [nsIMsgAccountManager.createIncomingServer]"" However, if I select manual config and test the server it tests ok, then produces the above error after continue. None of my other accounts are affected. Any ideas gratefully accepted ",,
2026-08-10 14:53,12d 5h,bolis.costruzioni,https://support.mozilla.org/en-US/user/bolis.costruzioni/,153.0.2esr (64 bit,Windows 10,1597607,https://support.mozilla.org/questions/1597607,non riesco a scaricare gli allegati con la funzione drop&drop,non riesco a scaricare gli allegati con la funzione drop&drop ,,
2026-08-10 15:32,12d 4h,jvtango3,https://support.mozilla.org/en-US/user/jvtango3/,115.4.1,Windows 10,1597618,https://support.mozilla.org/questions/1597618,"elke keer komt th bird met de vraag wachtwoord voor het account, hoe kan ik dat oplossen","Na update krijg ik elke keer de vraag om het wachtwoord in te vullen. Ook als ik ""wachtwoord onthouden""heb aangeklikt, Wat doe ik fout? ",,
2026-08-10 16:34,12d 3h,leo.ravestijn,https://support.mozilla.org/en-US/user/leo.ravestijn/,153.0.2,Windows 11,1597628,https://support.mozilla.org/questions/1597628,adresboek is verdwenen en nieuwe mails komen niet meer binnen,Adresboek is verdwenen Nieuwe e-mails komen niet meer binnen ,,
2026-08-10 21:44,11d 22h,Logan485621,https://support.mozilla.org/en-US/user/Logan485621/,153.0.2,Windows 11,1597670,https://support.mozilla.org/questions/1597670,Can't sign in with my email.,"just got Thunderbird, i added my outlook email then got to the ""connect your email setting"" then i clicked continue cause i wanted to use imap and got a ""Authentication error"". I got Thunderbird on a different device and used my gmail on that device and it worked fine. Only get the error when i try to use my outlook email and i don't know what to do. ",,
2026-08-10 22:02,11d 21h,alca41,https://support.mozilla.org/en-US/user/alca41/,153.0.20260722.155,Windows 11,1597673,https://support.mozilla.org/questions/1597673,Could you find who he was & see what he did? (locked duplicate),"I don't know what he doing, I was following what he told me ",,
2026-08-10 22:35,11d 21h,rqallen,https://support.mozilla.org/en-US/user/rqallen/,153.0.2 (64-bit),Windows 11,1597677,https://support.mozilla.org/questions/1597677,Two Junk folders display,"There was an earlier Case with the exact same name as what I named this case which was archived back in 2025. I have been living with this same problem since last year also. In the previous case there was reference to ""downgrading"" to an earlier version of TB, but there have been a bunch of updates since then so I doubt that would fix my problem because that earlier version is now over a year old. I have one Gmail folder that correctly has  one folder label ""Junk."" However, I have 4 folders that are AT&T related (2 from the domain ""sbcglobal.net"" and 2 from the ""att.net."") For some reason when I set these folders up years ago they started out as labeled ""Spam"" instead of ""Junk."" Of those 4 folders 2 of them have the duplicated ""Spam"" folders, one from each domain."" When I go to Folder Properties I see ""imap://XXXXX%40sbcglobal.net@imap.mail.att.net/Junk"" on one of these Spam folders and ""imap://XXXXX%40sbcglobal.net@imap.mail.att.net/Bulk"" in the other. And the same ""Bulk"" vs ""Junk"" issue is in the other domain as well. All are named ""Spam.""  Can I simply delete one of these folders that are named ""Spam"" in each domain? Does it matter whether I delete the one ending in ""Junk"" or the one ending in ""Bulk?"" Thanks. ",,
2026-08-11 12:13,11d 7h,tiffany.renee.smithx1993,https://support.mozilla.org/en-US/user/tiffany.renee.smithx1993/,140.8.0esr,,1597734,https://support.mozilla.org/questions/1597734,Need help recovering gmail account,"I know my username and my password. I don't have my phone I used for verification or any access to my recovery methods I do know when I made this account, not the exact date but I can give a time frame. Please help me, I've been trying so hard with no luck. ",,
2026-08-11 15:56,11d 4h,misslin.guillaume,https://support.mozilla.org/en-US/user/misslin.guillaume/,153.0,Linux,1597759,https://support.mozilla.org/questions/1597759,Why is Yahoo_mail not updatuing in Thunderbird since two weeks?,"Hello,  When I open Thunderbird, I get redirect on the browser to sign in into my Yahoo account.  I enter my logins and a pop-up window opens and says that there is no application able to open whatever it wants to open. I already checked the forums concerning the Oauth2 login security for Yahoo, and tried several of the advices, but I always get stuck at the same stage. My operating system is Ubuntu 24.04.4 LTS Thunderbird version 153.0 Am I missing an application? Or is something wrong with my settings? Thanks for any support. ",,
