date_created_utc,elapsed,creator,creator_url,version,os,question_id,question_url,question_title,question_content,assignee,assignee_url
2026-06-09 21:00,13d 22h,kim.schneider,https://support.mozilla.org/en-US/user/kim.schneider/,151.0.2,Windows 10,1586494,https://support.mozilla.org/questions/1586494,Mozilla TWC account failures,"I have a desktop that is windows 10. I use Mozilla for four email accounts, 3 of my accounts work fine. My problem is with TWC. Emails sent/forward and cant save drafts often fail. When I sign into spectrum webmail, my Mozilla TWC account works again for a while. This started about 2 weeks ago. I'm using version firefox version 151.0.2. I've eliminated Spectrum as being the issue and all my settings are correct. Thoughts? ",,
2026-06-10 07:16,13d 12h,andreas233,https://support.mozilla.org/en-US/user/andreas233/,143.11 esr or 151,Linux UBUNTU 24.04.4 LTS,1586565,https://support.mozilla.org/questions/1586565,"Thunderbird 143 or 151 cannot send Mails, because it does not connect to SMTP","After system complete reinstallation Ubuntu 24.04 it is not possible to send mails with SMTP Server. Receiving messages is possible!! Two fault Messages happen, I've two SMTP servers: 1. No connection to SMTP possible 2. Server timeout And yes, I've checked nearly everything what's to find in the internet, reinstallation, change and check settings and passwords, together with the specialist from my provider. Also my provider is not able to find a mistake. As I've found out in the net, there are sometimes problems to connect to SMTP, but no solution found. Is there some security in the UBUNTU system, which blocks the SMTP connection or is this a bug from Thunderbird? Thanks in advance Andreas ",,
2026-06-10 07:35,13d 12h,avv.veronicadini,https://support.mozilla.org/en-US/user/avv.veronicadini/,Ultima versione,Windows,1586568,https://support.mozilla.org/questions/1586568,Buon giorno. Uso Thunderbird da anni ma negli ultimi giorni l’app sul pc portatile  è    andata  in crash e non   Riesco a ripristinarla . Può essere utile disinstallare e reinstallare? Come essere sicura di non perdere le mail? Grazie,L’app di Thunderbird va in crash sul pc portatile  Si avvia ma poi si blocca anche per un’ora  E’ impossibile lavorare Uso Windows 11 ,,
2026-06-10 08:52,13d 11h,boblore,https://support.mozilla.org/en-US/user/boblore/,151.0.1  (64-bit),Windows 11,1586579,https://support.mozilla.org/questions/1586579,I can't send emails,"I live in Germany and use t-online for my email. I can receive emails but not send. I have tried to fix it myself  but nothing I do has worked. I don't understand all the technical stuff, so this is maybe my problem. Can anyone help me? PLEASE Maybe there is someone near me in Germany (Obertshausen) by Frankfurt that can Help. I speak German so this would not be a problem. ",,
2026-06-10 09:39,13d 10h,clement17,https://support.mozilla.org/en-US/user/clement17/,151.0.1,Windows 11,1586583,https://support.mozilla.org/questions/1586583,EWS connection with Zimbra,"Hi I have set up Thunderbird with a Zimbra mail serveur (Zimbra serveur 10.1.10_GA_4785) using the EWS new feature of Thunderbird. I can setup the EWS account. The test of the secured connection to the server is returned valid. But in the mailbox, the list of folder is empty, and I see no email. Interestingly, I can successfully send email from this thunderbird using the exchange server as sending server. To resume, no emails are received, but sending emails works. So, I check the request to the exchange server when starting a synchronization : Here the result : Request : <soap:Envelope xmlns:soap=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:t=""http://schemas.microsoft.com/exchange/services/2006/types""><soap:Header><t:RequestServerVersion Version=""Exchange2010_SP2""/></soap:Header><soap:Body><GetFolder xmlns=""http://schemas.microsoft.com/exchange/services/2006/messages""><FolderShape><t:BaseShape>IdOnly</t:BaseShape></FolderShape><FolderIds><t:DistinguishedFolderId Id=""msgfolderroot""/><t:DistinguishedFolderId Id=""inbox""/><t:DistinguishedFolderId Id=""deleteditems""/><t:DistinguishedFolderId Id=""drafts""/><t:DistinguishedFolderId Id=""outbox""/><t:DistinguishedFolderId Id=""sentitems""/><t:DistinguishedFolderId Id=""junkemail""/><t:DistinguishedFolderId Id=""archive""/></FolderIds></GetFolder></soap:Body></soap:Envelope> Response <soap:Envelope xmlns:soap=""http://schemas.xmlsoap.org/soap/envelope/""><soap:Header><ns2:ServerVersionInfo xmlns:ns2=""http://schemas.microsoft.com/exchange/services/2006/types"" xmlns=""http://schemas.microsoft.com/exchange/services/2006/messages"" MajorVersion=""14"" MinorVersion=""3"" MajorBuildNumber=""158"" MinorBuildNumber=""11"" Version=""Exchange2010_SP2""/></soap:Header><soap:Body><GetFolderResponse xmlns:ns2=""http://schemas.microsoft.com/exchange/services/2006/types"" xmlns=""http://schemas.microsoft.com/exchange/services/2006/messages""><ResponseMessages><GetFolderResponseMessage ResponseClass=""Error""><MessageText>Cannot invoke ""com.microsoft.schemas.exchange.services._2006.types.DistinguishedFolderIdNameType.value()"" because the return value of ""com.microsoft.schemas.exchange.services._2006.types.DistinguishedFolderIdType.getId()"" is null</MessageText></GetFolderResponseMessage></ResponseMessages></GetFolderResponse></soap:Body></soap:Envelope> The parameters ( domain replaced by *** for privacy) mail.ews.server_versions : {""https://zimbra.*******.com/ews/Exchange.asmx"":""Exchange2010_SP2""} mail.outgoingserver.ews1.auth_method : 3 mail.outgoingserver.ews1.ews_url : https://zimbra.*******.com/ews/Exchange.asmx mail.outgoingserver.ews1.key : ews1 mail.root.ews-rel : [ProfD]Mail mail.server.server4.ews_url : https://zimbra.******.com/ews/Exchange.asmx mail.smtpserver.ews1.type : ews Anyone successfully used the new EWS feature with Zimbra server ? PS : I confirm the EWS connection with the Zimbra serveur by successfully using EWS on Outlook for android. ",,
2026-06-10 10:23,13d 9h,lukethe1st,https://support.mozilla.org/en-US/user/lukethe1st/,151.0.1 (64 bit),windows 11,1586587,https://support.mozilla.org/questions/1586587,Thunderbird email chains not including attachments when forwarded,"When I forward email chains containing more than one email, the attachments will not appear for the recipient.  Once when forwarding the same chain a second time, the attachments did then show up. ",,
2026-06-10 11:32,13d 8h,panagiotis.sousounis,https://support.mozilla.org/en-US/user/panagiotis.sousounis/,115.15.0esr,Windows 11,1586595,https://support.mozilla.org/questions/1586595,"In Thunderbird, in the table list of emails, what does column Date mean","Hello, I face a problem with my email provider. I received an email and I can see 2 dates-hours in the emails platform of my provider (coprmail Cosmote, Athens, Greece). Specifically, 111:24 am and 12:06 pm. In Thunderbird, for the same email account, the column Date shows the value 12:06 pm. This caused other problem. In search I made, in the emails platform of my provider, for the same email, I have  11:24 am and in the preview window of the body of the email shows 12:06 pm. In my question to the provider, why this happened, I received the answer that the message received at their email server at  11:24 am, and the other date, 12:06 pm is the hour that the sender sent the email. I can understand that the PC of the sender could had wrong date+hour, but what is happend with thunderbird? So, my question to the community is: In the table list of emails in Thunderbird, the column Date what does it mean? I am waiting for receiving your reply. Yours sincerely Panagiotis Sousounis Region Of Attica Athens Greece ",,
2026-06-10 11:35,13d 8h,boggett2001,https://support.mozilla.org/en-US/user/boggett2001/,19.2 for Android,Windows 11,1586597,https://support.mozilla.org/questions/1586597,"After importing to T/b for Android, there is only one folder and there's a lot of blank screen","I'm using a Galaxy22 and have T/b for Android installed and ready to go.  I've followed all the directions to import everything from my T/b on my desktop, which is the latest as I do automatic updates.  But when I open T/b for Android, I see something called ""unified inbox"" with absolutely nothing in it, just a blank screen and a ""compose message"" icon on the bottom right.  Where's my stuff?  Please help!  I can't handle Samsung email anymore, it won't send out any messages. Jennifer ",,
2026-06-10 11:44,13d 8h,farmaciarapino,https://support.mozilla.org/en-US/user/farmaciarapino/,151.0.1,Windows 11,1586598,https://support.mozilla.org/questions/1586598,Thunderbird si avvia regolarmente e dopo 5 secondi si blocca anche in modalità risoluzione problemi,"Thunderbird si avvia regolarmente e dopo 5 secondi si blocca anche in modalità risoluzione problemi. Il blocco non avviene se non si clicca su nulla, ma appena si prova a fare qualcosa, dopo qualche secondo va in blocco. ",,
2026-06-10 11:54,13d 8h,genie2,https://support.mozilla.org/en-US/user/genie2/,151.0.1 (64-bit),Windows 10/11,1586601,https://support.mozilla.org/questions/1586601,All e-mails in my Inbox disappeared,I did Edit - Find - Search Messages and then Edit - Find- Global Search and searched for messages. Now all the e-mails in my Inbox disappeared. What can I do? Thank you. ,,
