date_created_utc,elapsed,creator,creator_url,version,os,question_id,question_url,question_title,question_content,assignee,assignee_url
2026-05-27 09:54,13d 16h,derrickmullard,https://support.mozilla.org/en-US/user/derrickmullard/,140.9,Windows 11,1584035,https://support.mozilla.org/questions/1584035,Thunderbird inbox saying unable to write email to inbox. please can anyone help,message comes up saying unable to write email to mail box.  make sure file system allows you to write privileges and enough disc space to copy to mailbox.  please can anyone help with this as cant seem to contact thunderbird. many thanks ,,
2026-05-27 10:44,13d 15h,ronaldmackool,https://support.mozilla.org/en-US/user/ronaldmackool/,151.0.1 64 bit,Windows 11,1584040,https://support.mozilla.org/questions/1584040,can't receive messages since I updated this morning,"I updated Thunderbird this morning now I am not receiving mail, I sent out a group email this morning and I'm not sure if they are going out since I address them to myself and BCC to everyone else. Anyone else having this problem since the update? I use Xfinity as my provider Thanks151.0.1 ",,
2026-05-27 11:45,13d 14h,flamtour,https://support.mozilla.org/en-US/user/flamtour/,151.0.1,Windows 10,1584049,https://support.mozilla.org/questions/1584049,do not OUTBOX in my Thunderbird email - how do I get that,"need OUTBOX on my thunderbird email - not there - what do I do to access, need to delete an email that do not want to send ",,
2026-05-27 15:53,13d 10h,ckash01,https://support.mozilla.org/en-US/user/ckash01/,102.14.0,Windows 10/11,1584091,https://support.mozilla.org/questions/1584091,Specific Thunderbird user folder location for specific user emails,"Thunderbird Version 102.14.0 When in the Folders, Unread Folders only view and selecting a specific user folder in the Folders pane which contains a specific unread user email, then selecting a specific user email within the folder in the Emails pane, if the All Folders view is selected, then deselected, the specific folder location (which was highlighted) of the specific email being viewed in the Read pane is lost if there are no unread emails remaining.  There are multiple ways in which losing the specific folder location of a specific email is lost.  Another more general condition. With no unread emails, view All Folders only. Select a specific Folder. Select a specific email within the Folder.  Switch to Unread Folders and deselect All Folders.  Select All Folders again. Although the specific email is still selected and in the Read pane, there is no indication as to it's specific folder location in the Folders pane. How can the specific folder location of a specific user email be determined after it's status has changed to Read? For a specific email, the ""Location"" column in the Emails pane would be a logical choice, but it is blank and contains no information. This question is also not related to the Thunderbird app folder locations such as Profile. This question is a functional question about Thunderbird email attributes. ",,
2026-05-27 16:03,13d 9h,JHHL,https://support.mozilla.org/en-US/user/JHHL/,Unknown,Pop! OS (Ubuntu fork) 21.10,1584094,https://support.mozilla.org/questions/1584094,"Thunderbird stopped working overnight, and now refuses to launch.","I have a fairly old Thunderbird ESR Flatpak installed on my System76 Meerkat. Yesterday, it was working just fine. This morning, it refuses to launch, giving no error message from the desktop, and behaves as if something has been deleted. ",,
2026-05-27 18:10,13d 7h,linda56,https://support.mozilla.org/en-US/user/linda56/,no idea,,1584110,https://support.mozilla.org/questions/1584110,Sent emails going straight to TRASH folder,"For a few days, MOST of my sent emails are not going to their destination but ending up in the TRASH folder.  If I keep resending, it might finally go through.  I've looked up solutions but still unsure what's going on. ",,
2026-05-27 23:32,13d 2h,branden.bb,https://support.mozilla.org/en-US/user/branden.bb/,151.0.1 (64-bit),Windows 11,1584158,https://support.mozilla.org/questions/1584158,Thunderbird suddenly not connecting to gmail imap / setting up new gmail fails,"As of a few days ago, I have the latest thunderbird installed and can't say when this began happening, but despite it working for years with two gmail accounts, neither gmail account will now sync / connect and it has authorization issues. I've then tried running thunderbird in a sandbox / uninstalling / reinstalling / deleting the user profile / registry entries, you name it...when setting up a gmail account in thunderbird, an error of ""Authentication error. Unable to log in at server. Probably wrong configuration, username or password."" come up, despite the password being verified as correct. If I manually setup gmail using the gmail settings, of imap.gmail.com / port 993 and SSL / TLS and Oauth2, and do a test, I'm met with ""Connection to server.imap.gmail.com:993 failed"" Nothing has changed on my computer in the time leading up to this not working. No windows updates performed...no changes to the firewall etc. You name it. I've checked it all. Strange! Any ideas? Thanks! ",,
2026-05-28 15:56,12d 10h,james330,https://support.mozilla.org/en-US/user/james330/,152.0b2,Windows 11,1584315,https://support.mozilla.org/questions/1584315,Deletion of an email in the middle of the message list pane also caused the next selected emai to be the one at the top of the list.,"When I delete a message from the message list (not the first one), the next email selected is the first one in the list. This is a change in behavior - it used to the the one following the position of the deleted the email would be selected. ",,
2026-05-28 20:55,12d 5h,175k.wong,https://support.mozilla.org/en-US/user/175k.wong/,151.0.1 (64-bit),Windows 11,1584365,https://support.mozilla.org/questions/1584365,"While composing,  unable to see what I am type on the right when over the current window","When I compose a next message, anything I type exist the current window size (on the right) were disappear, until I press CTRL- to zoom out the scene. But when the same issue happened when I kept on typing. I.E. the content I was typing did not move to the next line. So that I could see what I was typing. (example: the top line of this message, if my window is too big, I can only see upto 'the cur"", then ""rent window..."" is out of the picture. I should move ""current window.."" to the next line). This is very frustrating when typing a long email. The only option I am using is the manually pressing 'Enter' for the new line. ",,
2026-05-28 22:09,12d 3h,eronne531,https://support.mozilla.org/en-US/user/eronne531/,I can't get past,Windows 10,1584374,https://support.mozilla.org/questions/1584374,accidentally sorted all mail - 9000 emails. hung the program and I can't get it to stop.,"Thunderbird is hung up sorting 9000 emails. I downloaded and upgraded program, turned off my computer. I can't get it to stop sorting. Its been hours. ",,
2026-05-28 23:17,12d 2h,quantumnanotechextinction,https://support.mozilla.org/en-US/user/quantumnanotechextinction/,140.11.0esr,Windows 10/11,1584394,https://support.mozilla.org/questions/1584394,Yahoo error: The current operation on 'Inbox' did not succeed. The mail server for account (myaccount)@yahoo.com responded: p.,"I can see and check mail fine, I can send mail fine, and I've tried repairing the inbox folder. I'm using OAuth. What is the meaning of this error? I get it every time I start  Thunderbird. ",,
2026-05-29 12:34,11d 13h,meetup,https://support.mozilla.org/en-US/user/meetup/,151.0.1 (64-bits),Windows 11,1584491,https://support.mozilla.org/questions/1584491,tips for better calendar in Thunderbird,"Tips for improving the calendar function of Thunderbird I use Thunderbird 151.0.1 (64-bits) on Windows 11. 1) In a weekly overview, I do NOT see a date for each day. I would    really like that. Then I wouldn't have to count and calculate.  The best place would be just next to the day so e.g. ""saturday 12-5""   p.s. keep in mind that according to the country there are different form  in Europe 12-5 means the 12th of may, i understood in America it is different.   or 12 + the first 3 letters of the month would also be fine ""zaterdag 12 mei""  2) It is said that the travel time that I enter in my iPhone,    for an appointment is also saved in iCloud.   Unfortunately, I cannot see or create this in the Thunderbird    calendar.   It would be nice if this were possible in a future version of    Thunderbird. ",,
2026-05-30 14:33,10d 11h,9999slf,https://support.mozilla.org/en-US/user/9999slf/,140.11.1esr,Windows 11,1584699,https://support.mozilla.org/questions/1584699,New email not downloading,"I can send email via my laptop, which is visible on my mobile devices, but new mail has not downloaded to my laptop since May 25, after being notified by Google that I had to recover my account. Everything works fine via Gmail. ",,
2026-05-30 15:36,10d 10h,giocarta,https://support.mozilla.org/en-US/user/giocarta/,non in possesso pe,Windows 11,1584706,https://support.mozilla.org/questions/1584706,quando premo il tasto scarica mi rimanda alla pagina donazioni che ho già fatto,quando premo il tasto scarica il programma thunderbird  mi rimanda alla pagina donazioni che ho già fatto ,,
2026-05-30 17:10,10d 8h,Robert_J_Kelly,https://support.mozilla.org/en-US/user/Robert_J_Kelly/,the latest,Windows 10/11 both,1584729,https://support.mozilla.org/questions/1584729,There are no reminders for modified events. Can I reset the event to get the reminders back?,"When I extend or modify calendar events there are no reminders given. Often, I will extend an event as I get more appointments. Or modify these events to change the day or hour. These events will never give reminders. Can I reset the reminders for these events? Jerry ",,
2026-05-31 18:12,9d 7h,terryl1991,https://support.mozilla.org/en-US/user/terryl1991/,151.0.1,Mac OS Monterey 12.7.6,1584884,https://support.mozilla.org/questions/1584884,Help with Thunderbird Intsall on MacBook Air 2017,"Hello, I need help with getting Thunderbird email installed on my MacBook Air 2017 macOS Monterey.   I have successfully installed the app on my desktop but, each time I try to finish the set up, I get an ""Authentication Error"" with ""Unable to log into the server"" on the Welcome to Thunderbird initial Pop Up screen. I think it might be with the Yahoo server but, I do not know. Could someone help walk me through the set up?   Please let me know as soon as you have a few minutes or, direct me to the appropriate support department. Thank You, TL Shaffer ",,
2026-05-31 18:26,9d 7h,shen13922182533,https://support.mozilla.org/en-US/user/shen13922182533/,unable to open,Mac OS x 10_15_7.7,1584886,https://support.mozilla.org/questions/1584886,For the past 3 days whenever I try to log into thunderbird it won't open and I have a spinning ball,My thunderbird download program on my apple Mac won't open.  When I click on the app the page opens but I can't access it as there is just a spinning coloured ball.  This has been happening off and on for the last month but now for the past 3 days it is constant.  I can't open the thunderbird help option ,,
2026-06-01 08:16,8d 17h,tomzhixingw,https://support.mozilla.org/en-US/user/tomzhixingw/,149.0.1,Linux,1584958,https://support.mozilla.org/questions/1584958,Cannot connect to Exchange (microsoft) account.,"I'm using thunderbird 149.0.1. I'm trying to add a microsoft exchange account (@outlook.com). Using the account hub, after I entered the full name and email address and did the two-factor authorization, I'm stuck on the second screen (see attached). According to the instruction , I should not enter my account password in the first dialog box. However this is not possible since the password field is required. If I enter my account password in the password field, and leave the ""Your login"" part blank (or fill it with my email address), the window would complain ""Exchange auth error"" after I clicked continue. If I put a random string in the ""Your login"" field, clicking continue would lead me to a microsoft signin dialog, and if I sign in with my credential and password, the same ""Exchange auth error"" would still appear after I finished all the steps in the microsoft popup. ",,
2026-06-01 11:52,8d 14h,licitacao4,https://support.mozilla.org/en-US/user/licitacao4/,140.11.1esr (64 bi,Windows 10/11,1584982,https://support.mozilla.org/questions/1584982,Estou recebendo mensagens de não entrega,"Acredito que meu e-mail esteja sendo alvo de vírus, não sei como desativar esses envios de e-mails. Acho que cliquei em algum e-mail que chegou e acabei dando abertura para que o meu e-mail começasse a enviar esses mesmos e-mails que recebi em determinado momento. ",,
2026-06-01 16:59,8d 9h,peter.b.abegglen,https://support.mozilla.org/en-US/user/peter.b.abegglen/,151.0.1 (64-Bit),Windows 11,1585036,https://support.mozilla.org/questions/1585036,"There are TWO folders ""Spam"" instead of one. I can't eliminate the second one.","Folder one: Spam ....  this is the new one, automatically installed through a thunderbird program . Mails by filter marked as spam now get sent to THIS Folder.  ____________________________________________________________________________________ Folder two: Spam ....  this was up to now the correct existing one. ('Spam gemeldet' means: Spam mails sent to the government anti-spam authority.) So: this folder nr. 2 should be eliminated, as the folder nr. 1 seams to be the normal working one. Thank you very much for your help! Peter ",,
2026-06-01 19:17,8d 6h,whitchenault100,https://support.mozilla.org/en-US/user/whitchenault100/,140.11.0esr,Linux,1585066,https://support.mozilla.org/questions/1585066,TB connects to Yahoo Plus just fine.  Folders display but no emails display??,TB connects to Yahoo Plus just fine.  Folders display but no emails display??  I fixed this once a while back by deleting config files in TB and re-adding Yahoo.  It has happened again??  Forgot which files I wiped (in Linux Mint).  Anyway to avoid doing this continually and what's the fix? ,,
2026-06-01 19:36,8d 6h,ALLEN12,https://support.mozilla.org/en-US/user/ALLEN12/,140.10.0esr,Windows 10,1585072,https://support.mozilla.org/questions/1585072,SEARCH MODE FAILS,"SEARCH MODE IS NOT WORKING IN MAIN OR SUB FOLDERS. AS A TEST, I SEARCHED FOR A WORD THAT I KNEW WERE IN THOSE FOLDER[S] AND IT COULD NOT FIND. IT SHOULD NOT BE THAT HARD TO DO; THIS ISSUE HAS BEEN DOGGING ME FOR YEARS AND I JUST MOVED ON WITH NO ANSWER. PLEASE HELP. ",,
2026-06-01 23:01,8d 2h,buddavis,https://support.mozilla.org/en-US/user/buddavis/,151.0.1 (aarch64),Tahoe 26.5,1585107,https://support.mozilla.org/questions/1585107,Cannot use thunderbird to access my mac.com emails,Want to install a new account for my mac.com email. ,,
2026-06-01 23:16,8d 2h,exspfx,https://support.mozilla.org/en-US/user/exspfx/,151.0.1,Windows 11 Pro,1585108,https://support.mozilla.org/questions/1585108,Thunderbird not responding while trying to connect to gmail account,Running windows 11 Pro and in the last microsoft update my thunderbird email is not responding at all. It is trying to connect to imap.gmail.com.  How can i turn off auto account checking on startup so i can access my email settings to try and fix this? I tried running it in safe mode and i get not responding there too! Can i access a profile folder and turn off auto email checking somehow? ,,
2026-06-02 11:54,7d 14h,stephenatkins7215,https://support.mozilla.org/en-US/user/stephenatkins7215/,151.0.1 (64-bit),Windows 11,1585179,https://support.mozilla.org/questions/1585179,"""Sending Message"" progress box never closes","I'm trying to set up Thunderbird to send messages via Google Mail. When I send a message, it reaches Google (it's in the Google ""Sent"" folder), and is successfully forwarded on to the recipient.   However, the Thunderbird ""Sending Message"" progress box never closes and only disappears when I press cancel.   It is, I assume, waiting for an acknowledgement from Google that never comes.   But how do I fix this?   The messages are being sent but I have no way of knowing without logging on to GMail to see if it's in the sent folder. ",,
2026-06-02 11:57,7d 14h,hockeycat,https://support.mozilla.org/en-US/user/hockeycat/,140.11.1 esr,Windows 11,1585180,https://support.mozilla.org/questions/1585180,Thunderbird will not retrieve messages for one of my email accounts.,"Thunderbird has been acting weird. For a week or so, it has sometimes been downloading only one message at a time when I hit ""Get Messages."" I have to keep clicking ""Get Messages"" over and over to download my email. Now, however, it won't retrieve any messages at all from that account. It goes through the motions, and says that there are no messages to retrieve, but there are. I have tried restarting, both Thunderbird and my computer, several times. I have tried compacting the inbox. I briefly got it working again after restarting, but it's back to not working and restarting does nothing. The online information tells me to delete my account and then add it again, but it also seems to indicate that if I do that I'll lose the email that is currently stored under that account. That's not an option! I am able to send messages, and Thunderbird retrieves messages from my other email account just fine. ",,
2026-06-02 12:42,7d 13h,hc7cmwwzdz,https://support.mozilla.org/en-US/user/hc7cmwwzdz/,151.0.1,,1585187,https://support.mozilla.org/questions/1585187,Can't send email anymore,"Hello,  So i downloaded TB it worked just fine until now. I can't send email anymore but i can receive them. When i try to send one, it says that there's an error with the server, it cab't connect anymore to the SMTP server. I tried to change the SMTP mail, to delete my account and reconnect. But nothing helps. What can I do? It's the only way for me to connect to my iCloud mail for now. ",,
