date_created_utc,elapsed,creator,creator_url,version,os,question_id,question_url,question_title,question_content,assignee,assignee_url
2026-08-05 10:09,13d 21h,ruud.uphoff1,https://support.mozilla.org/en-US/user/ruud.uphoff1/,153.0.2esr (64-bit,Windows 10,1596745,https://support.mozilla.org/questions/1596745,send mail goes to wrong folder,"My account setting correctly are set to store send mail in send of the account. Now: - Shoud be: a send mail goes always there - Is A send mail goes sometimes to the local send folder Pleas, tel me how to corect that. Kind Regards, Ruud ",,
2026-08-05 17:27,13d 14h,beammeup1,https://support.mozilla.org/en-US/user/beammeup1/,153.0.1 (64 bit),Windows 11,1596807,https://support.mozilla.org/questions/1596807,"Receiving, deleting, and sending messages is extremely slow for 1 of 2 users on HP desktop computer.","Thunderbird had been working great for both of us until after my wife stopped checking her emails for a couple of months. When she later opened the program her inbox started downloading hundreds of emails (very slowly) until her inbox contained well over a thousand. I started to delete the unwanted ones but it went very very slowly. I finally whittled it down to a few hundred but the program continues to run very slowly in all phases. In one instance, it took 11 minutes to delete 39 messages. Downloading and sending are not much different. I've done virus scans, checked settings, restarted the computer etc., all to no avail.  And when we switch users, my Thunderbird email runs perfectly. I also contacted my internet provider (Spectrum) but they said it had to be a program issue. How can I restore my wife's email to normal function? Thanks, Joe S. ",,
2026-08-05 20:14,13d 11h,dougjp,https://support.mozilla.org/en-US/user/dougjp/,153.0.1 esr,Windows 11,1596834,https://support.mozilla.org/questions/1596834,Lost Incoming e-mail message sound with latest 153 update,"As in the subject, my computer has sound everywhere else but, despite 'play a sound' still showing as ticked in general settings, no sound happens when an e-mail arrives. And, in general settings for 'when a new message' arrives, I can hit the Play Button there and the sound happens. How do I fix this? ",,
2026-08-05 20:21,13d 11h,riverzak,https://support.mozilla.org/en-US/user/riverzak/,153.0.1 (64-bit),Windows 11 Pro,1596836,https://support.mozilla.org/questions/1596836,Thunderbird stops download mail,"I'm running the current version of Thunderbird on Windows 11 Pro. Several time in the last few weeks I have noticed periods where I don't seem to be getting mail. When I close Thunderbird and restart it I get batches of 10-20 email messages that had been delivered to my shaw mail account, but which Thunderbird hd stopped downloading. There were no obvious messages that it had failed. ",,
2026-08-06 10:06,12d 21h,vt3,https://support.mozilla.org/en-US/user/vt3/,Version 153.0.2,Mac OS x 10_15_7,1596935,https://support.mozilla.org/questions/1596935,"I can only see yesterdays emails in my sent folder, else they automatically move to 2026 a sub folder in Archive 2 (locked duplicate)","I have been using Thunderbird since over 7years, facing issue since few days. Have my personal mail linked to my website hosted on a unix server. All sent mails were earlier visible in Sent folder. But now since a week only yesterday's mails are visible. All previous mails are in a subfolder by year 2026 in Archive. This makes it difficult to search sent emails. While this is not an issue for the Inbox where I can see emails from 2017. Please suggest how can I restore all my previously sent emails since always, to my Sent folder. ",,
2026-08-06 11:17,12d 20h,Alinex,https://support.mozilla.org/en-US/user/Alinex/,153.0.2esr 64 bit6,Windows 11,1596943,https://support.mozilla.org/questions/1596943,"v153, Items sent to archive do not appear there, or anywhere else","I recently got a notification that a Thunderbird update was available, so  the update was downloaded and installed. Next I went to my inbox to tidy it up, by deleting some items and archiving some that I wanted to keep.  On looking at the 2026 archive none of the items where found. Why has this happened and is there any FIX ? ",,
2026-08-07 07:24,12d 0h,vt3,https://support.mozilla.org/en-US/user/vt3/,153.0.2,Mac OS x 10_15_7,1597107,https://support.mozilla.org/questions/1597107,"I can only see yesterdays emails in my sent folder, else they automatically move to 2026 a sub folder in Archive","I have been using Thunderbird since over 7years on pop. I am facing issue since few days. I Have my personal mail linked to my website hosted on a unix server. I use thunderbird mails latest version. All sent mails were earlier visible in Sent folder. But now since a week only yesterday's mails are visible. All previous mails are in a subfolder by year 2026 in Archive. This makes it difficult to search sent emails. While this is not an issue for the Inbox where I can see emails from 2017.  Please suggest how can I restore all my previously sent emails since always, to my Sent folder. ",,
2026-08-07 08:08,11d 23h,austinwilson.xyl,https://support.mozilla.org/en-US/user/austinwilson.xyl/,150.0b1,Linux,1597113,https://support.mozilla.org/questions/1597113,i just need account to identify online access to verify my online social media direct with more information to submit,Please help me to find how I can get it ,,
2026-08-07 11:22,11d 20h,smolyakovleadermash,https://support.mozilla.org/en-US/user/smolyakovleadermash/,"153,0,2 64 разрядн",Windows сервис 2022 стандарт,1597128,https://support.mozilla.org/questions/1597128,метки перестали рабоать,"Здравствуйте у нас перестали работать метки помечаешь письмо меткой и оно сначала уходит куда надо в папку с этой меткой а потом заходишь она опять в изначально метке стоит, до 28 июля все было норм а потом начало криво работать и поиск тоже не все письма ищет раньше все показывал а теперь не все и приходиться искать по тексту сообщений тогда находит. ",,
2026-08-07 15:03,11d 16h,hap317,https://support.mozilla.org/en-US/user/hap317/,153.0.02,Windows 10,1597153,https://support.mozilla.org/questions/1597153,Windows 10 Thunderbird Connection Problems,"I still use Thunderbird on an old desktop and for the past month or more, I've discovered with some sort of communication error or the direct pop-up that I cannot login to server and it asked me to 'retry'/'Enter New Password""/""Cancel"" and it's beyond frustrating. I'm on the verge of just uninstalling this for my emails and use another platform. Before so, since I've been using TBird for a long time, I figured I'd consult some experts here to guide me how to navigate this annoyance. ANY suggestions would be appreciated. Thank you. ",,
2026-08-07 15:51,11d 16h,burtmccollom,https://support.mozilla.org/en-US/user/burtmccollom/,No idea,,1597166,https://support.mozilla.org/questions/1597166,Cannot send email messages,Cannot send email messages ,,
2026-08-07 16:22,11d 15h,gsantana777,https://support.mozilla.org/en-US/user/gsantana777/,153.0.2 (64-bit),Windows 11,1597172,https://support.mozilla.org/questions/1597172,Mail is not showing the latest mail download,"Somehow I got 2 emails: gregory@gregorysantana.com and Gregory@GregorySantana.com The lower case shows a lock blue envelope and the upper case shows a lock red envelope. I don't understand the icon meaning of the lock icon and the color coding. Further: I use command File, sub menu Get New Messages for All Accounts. In the lower part of the overall panel, I see new messages downloading, but the new messages don't show up in either account.  How to correct, it is important. ",,
