date_created_utc,elapsed,creator,creator_url,version,os,question_id,question_url,question_title,question_content,assignee,assignee_url
2026-08-18 12:15,13d 19h,3772richard,https://support.mozilla.org/en-US/user/3772richard/,153.0.3esr (32 bit,Windows 10/11,1598887,https://support.mozilla.org/questions/1598887,"""Authentification Failure while connecting to server imap.gmail.com"" How do I rectify?",This notice fairly regularly appears in the last couple of weeks - I do not trust the AI solution as everything APPEARS to work normally on Thunderbird - were it not for that notice I'd think all was normal! Is rectification of something needed? If so simple instructions needed and advice as to the cause - I'm no techie and wonder if I meddle I'll cause problems I currently don't seem to be experiencing. ,,
2026-08-18 14:51,13d 17h,kim.not.work,https://support.mozilla.org/en-US/user/kim.not.work/,153.0.3,Windows 11,1598903,https://support.mozilla.org/questions/1598903,emails from senders with gmail accounts not being downloaded,"I'm moving from one PC (Windows 10) to another (Windows 11) and copied the Thunderbird folder over to the new PC yesterday.  All seemed to be working fine on the new PC. However, I've noticed that new emails sent to my gmail account FROM a gmail address are not being downloaded (I can see them in Gmail on the web). Emails sent from other addresses are downloading fine. I have checked on the 'old' PC (which has identical configuration and is running the same version of Thunderbird) and they ARE downloading. They aren't in the SPAM folder, I use POP3 and both PCs are configured to leave emails on the server, to it isn't that they are being deleted after downloading onto the old PC. It's maddening, as about half my emails aren't available in Thunderbird, which makes it useless and I HATE native Gmail! Thanks for any help anyone can provide ",,
2026-08-18 15:41,13d 16h,philipxanthopoulos,https://support.mozilla.org/en-US/user/philipxanthopoulos/,153.03 (64bit),Windows 11,1598918,https://support.mozilla.org/questions/1598918,Thunderbird has stopped receiving email,"Thunderbird has stopped receiving or sending email. I just tried to send a message and received the following error message:  ""Sending of the message failed. The message could not be sent because the connection to Outgoing server (SMTP) smtp.gmail.com timed out. Try again."" This has been a problem for several days. Potentially since the last update.  Please help. Thank you. ",,
2026-08-18 16:11,13d 15h,anotherdaytsc,https://support.mozilla.org/en-US/user/anotherdaytsc/,153.0.3esr 64-bit,Windows 11,1598928,https://support.mozilla.org/questions/1598928,Thunderbird PC app and Android both loading and syncing incoming email and all folders very slow this week.,"Why is Thunderbird email for PC and Android suddenly loading and syncing so slow this week...very frustrating. I have a gmail email...gmail site is fine. I've compacted all folder, etc and IMAP server server setting for years. ",,
2026-08-18 16:17,13d 15h,DavidAGellman,https://support.mozilla.org/en-US/user/DavidAGellman/,,Windows 10,1598931,https://support.mozilla.org/questions/1598931,wrong TB inbox content,"I have four AOL-based eMail accounts I follow on TB; let's call them A, B, C and D.  The folder contents on A & C are correct.  However, for some odd reason, TB is placing the contents of A's eMail folders in B and in D!  I have deleted the accounts twice, closed TB, re-started, and re-added B and D accounts, but the contents still are of A's eMails?!? Please help! ",,
2026-08-18 17:52,13d 14h,Kardell,https://support.mozilla.org/en-US/user/Kardell/,153.0.3ear,Windows 11,1598949,https://support.mozilla.org/questions/1598949,Unable to sync address book with Gmail,"Contacts stopped syncing with Gmail. Followed various troubleshooting including deleting address book and trying to reinstall, and cannot reinstall Gmail address book. ",,
2026-08-18 22:31,13d 9h,timparetti,https://support.mozilla.org/en-US/user/timparetti/,153.0.2esr,Mac OS x 10_15_7,1598995,https://support.mozilla.org/questions/1598995,Alerts for something I don't understand,Does anyone no why I would keep getting these types of messages. Also the only glitch I've experienced is occasionally in writing an email it fails to save to draft. Thanks. ,,
2026-08-19 08:55,12d 23h,kanc2095,https://support.mozilla.org/en-US/user/kanc2095/,150.0b1,Windows 10,1599061,https://support.mozilla.org/questions/1599061,"emails home page open extremely slow, send and receive are extraordinary slow","When I open up my emails in Thunderbird, it takes hours to open the home page, most of the time it is a blank page/screen. When lucky, I can see my email home page, however, sending and receiving are also very very slow and take long time to send out and receive.   I tried to compact folders, but the screen remains blank and loading of my account page never opens thus I am not able to do any edit or change for my email account in Thunderbird. Can someone help me solve this problem?  Kan Cell Phone:  [redacted phone# from community support forum] ",,
2026-08-19 09:55,12d 22h,patrice.lagouy,https://support.mozilla.org/en-US/user/patrice.lagouy/,153.0.3,Windows 10,1599070,https://support.mozilla.org/questions/1599070,impossible to connect to my mail serveur; ask always same question about pass word,"Hello, since few times it is impossible for me to connect to my mail serveur (sfr.fr) using thunderbird. I get an error message and it don't work even iI feel the good password (this one in functionning with SFRmail app.). I am using thuderbird for a long time and I should appréciate to use it anymore. Please see below a screen copy. Thanks in advance for your help, Regards, PATRICE Lagouy ",,
2026-08-19 11:03,12d 20h,ag.ageseta,https://support.mozilla.org/en-US/user/ag.ageseta/,153.0.3esr,Windows 11,1599080,https://support.mozilla.org/questions/1599080,Thunderbird automatically marks new emails as read,"Hello, I am having an issue with Thunderbird automatically marking new emails as read. When a new email arrives, it initially appears as unread in Thunderbird, but after a short time it automatically changes to read, even though I have not opened or clicked on the email. I use Thunderbird on two computers – a desktop computer at the office and a laptop when working from home. The problem started after I installed and configured Thunderbird with the same email account on my laptop. I have already disabled the “Automatically mark messages as read” option in Thunderbird. I have also repaired/reindexed the Inbox folder, but the problem remains. The email account is configured using IMAP on the laptop. An important detail: when I check the same emails in Gmail through a web browser, they are still marked as Unread. Only Thunderbird shows them as Read. Could using the same email account in Thunderbird on two different computers be causing this issue? Could there be a synchronization or local Thunderbird setting that changes the read/unread status? Could you please advise what I should check or change to fix this? Thank you. ",,
2026-08-19 11:23,12d 20h,sribalaji.a,https://support.mozilla.org/en-US/user/sribalaji.a/,Version 154.0,Windows 11,1599085,https://support.mozilla.org/questions/1599085,"Unable to log in to my email account through the Thunderbird desktop application due to an authentication error, although the same credentials work correctly on webmail.","Dear Thunderbird Support Team, I am unable to log in to my email account through the Mozilla Thunderbird desktop application. I am getting an “Authentication Error” stating that Thunderbird is unable to log in to the mail server and that the username, password, or configuration may be incorrect. However, I have verified that the same email credentials are working correctly through webmail, so the account password is valid and the mailbox is accessible. Issue Details: Application: Mozilla Thunderbird Desktop Issue: Unable to authenticate/login to the email account Error: “Authentication error – Unable to log in at server. Probably wrong configuration, username or password.” Webmail Login: Working successfully Thunderbird Login: Failing with authentication error Operating System: Windows I have already checked the email credentials and attempted to configure the account in Thunderbird, but the issue persists. Kindly help me identify the cause of the authentication failure and provide the correct Thunderbird configuration/settings required to access the email account. I can provide screenshots and the current Thunderbird account configuration if required. Thank you for your support. ",,
2026-08-19 11:24,12d 20h,mike.vaile,https://support.mozilla.org/en-US/user/mike.vaile/,153.0.3esr,Windows 11,1599086,https://support.mozilla.org/questions/1599086,Loss of editing /correction facility,"my new message page doesn't now have a box -top left -to restore edited/ corrected lines of script. When editing wholelines of script, even whole lines have diappeared. and couldn't be found, and  not in draft. Advice would be very welcome. Thanks. Mike ",,
2026-08-19 12:11,12d 19h,kbeever,https://support.mozilla.org/en-US/user/kbeever/,???,Windows 10,1599090,https://support.mozilla.org/questions/1599090,Thunderbird e-mail does not connect to the server.,Thunderbird e-mail does not connect to the server.  It times out.  Internet connection is good as verified with service provider.  I have exited from the email and tried to connect again.  Still no connection. ,,
2026-08-19 13:04,12d 18h,perkins.marcus49,https://support.mozilla.org/en-US/user/perkins.marcus49/,154.0,Windows 10/11,1599099,https://support.mozilla.org/questions/1599099,I received a large pop up window from Google saying 'malformed' so I've lost Thunderbird,Google informed me my Thunderbird account has something 'malformed' so I've lost access to my Thunderbird email and I'm stymied. ,,
2026-08-19 14:39,12d 17h,erdemonal11,https://support.mozilla.org/en-US/user/erdemonal11/,154.0,Linux,1599115,https://support.mozilla.org/questions/1599115,Thunderbird authentication issue with secondary Outlook account,"Hello, I'm having an authentication issue with Thunderbird on Fedora when trying to add a second Microsoft account. My main @outlook.com account works without any problems using IMAP/SMTP and OAuth2. However, I can't get my @outlook.fr account to work. For the @outlook.fr account, I'm using: IMAP: outlook.office365.com, port 993, SSL/TLS, OAuth2 SMTP: smtp.office365.com, port 587, STARTTLS, OAuth2 When I add the account, the Microsoft login page opens normally. I sign in with the @outlook.fr account, complete 2FA, and Microsoft confirms that the account has been successfully connected to Thunderbird. However, as soon as I return to Thunderbird, I get an authentication error saying that it was unable to log in to outlook.office365.com with that username. I've already tried clearing Thunderbird's saved passwords, cookies, and web cache. I also confirmed that IMAP is enabled in Outlook web settings, checked the account aliases/sign-in preferences, and verified the server names and ports. Since the Microsoft authentication itself completes successfully, I'm not sure why Thunderbird fails immediately afterwards. The same setup works with my @outlook.com account, so the problem seems to be specific to the second account. Has anyone encountered this before, or is there anything else I should check? Thanks. ",,
2026-08-19 16:49,12d 15h,agent1943,https://support.mozilla.org/en-US/user/agent1943/,154.0 64 bit,Windows 11,1599139,https://support.mozilla.org/questions/1599139,Can not get Thunderbird to connect to mail server,"Been longtime user of Thunderbird.  On 8/6/2026, Thunderbird refused to connect with the email service provided by DirectLink, Canby Telephone Association, Canby, OR.  Have been working with Live Chat to restore connection.  Have removed and reloaded Thunderbird.  When I put in Security Setting under Connection security (SSL/TSL) and then test the setting, I get an error occurred  connecting to mail.canby.com:993.  DirectLink techs say they have done everything in their power to check their connection with Zimbra mailbox.  Then they say, contact Thunderbird.  I have been on Live Chat several times and they have checked my settings and my ipv4 settings.  Tell me what I can do to get the email system to operate as it should.  Clyde Hockman  503-592-4490 ",,
2026-08-19 18:15,12d 13h,fred.d1,https://support.mozilla.org/en-US/user/fred.d1/,153.1.0esr (64-bit,Linux,1599152,https://support.mozilla.org/questions/1599152,"When saving an attachement as a file, unable to use favourites to get to networked shares. By design or a bug?","Using: Linux Mint 22.3 - Cinnamon 64-bit 7.0.0-29-generic Nemo 6.6.3 Thunderbird 153.1.0esr (64-bit) - but it has happened in the previous two releases which is when I first tried. As per title, when trying to save an attachment I have a number of locations on directory trees at least 5 deep on networked shares (SMB). Attempting to access these via the favourites entry in the file dialogue does not work. I use favourites to get round having to trawl through the structure each time I'm accessing very frequently used places. This works with everything I have tried so far, but it does not seem to work with Thunderbird.  I get the following two errors: If I just click an entry in the favourites folder I get a dialogue as in screenshot 1. If I right click the entry and then select open in file manager I get a dialogue as in screenshot 2. The shares are attached using Gigolo, so I presume this uses GVFS to mount them but what effect that has to programs is beyond my knowledge. I can use the shares to save something from Thunderbird if I use the same file dialogue but then access the location via the ""other locations"" (see screenshot 3) , then select the correct network drive  and track through to the same directory, so the issue appears to be that Thunderbird can't use the favourites function, not that it can't access the directory itself. Anyone any ideas? ",,
2026-08-19 18:30,12d 13h,thearborist,https://support.mozilla.org/en-US/user/thearborist/,153.0.3esr (aarch6,Mac OS x 26.6.1,1599154,https://support.mozilla.org/questions/1599154,Adding new emojies to 'smiley' list in outgoing mail,How do I add new or custom emojis to the  list for outgoing email? ,,
2026-08-19 19:16,12d 12h,jim531,https://support.mozilla.org/en-US/user/jim531/,153.1 64 bit,Windows 11,1599161,https://support.mozilla.org/questions/1599161,Suddenly my Tbird account (email) is showing two Spam folders and I can't remove either one of them,So my question for the community is : why did this happen all of a sudden today and Why can't I delete or remove it? Tried re-starting the app.  Did a pc re-boot. ,,
2026-08-20 01:35,12d 6h,dean.farrow,https://support.mozilla.org/en-US/user/dean.farrow/,153.1.0esr (64-bit,Windows 11,1599218,https://support.mozilla.org/questions/1599218,Thunderbird has created more than one in box. Very confusing.,"My normal inbox is a blue envelope at the very top of the left hand list. Recently, another inbox, a yellow folder further down, has appeared. It has a Trash above it. There are emails in it. There is nothing in the top Trash. My incoming emails seem to jump between these two. Also some emails seem to be disappearing. This is not ideal, and didn't used to happen. ",,
