date_created_utc,elapsed,creator,creator_url,version,os,question_id,question_url,question_title,question_content,assignee,assignee_url
2026-08-03 14:06,13d 17h,ultrafox1,https://support.mozilla.org/en-US/user/ultrafox1/,153.0.1,Windows 11,1596422,https://support.mozilla.org/questions/1596422,Thunderbird 153.0.1 new folders cannot be used,"I have used Thunderbird with the same email account for years, creating subfolders and moving emails to the subfolders with no issues. With Thunderbird 153.0.1, after creating a new subfolder in the account, when attempting to move emails to the new folder, I receive the following error: ""Thunderbird: The current command did not succeed. The email server responded: APPEND invalid flag list"" ",,
2026-08-03 14:19,13d 17h,emazurek,https://support.mozilla.org/en-US/user/emazurek/,Tbird 153.0,Windows 11,1596423,https://support.mozilla.org/questions/1596423,TBird captive/internal browser not giving DUO local access,"Hello, Tbird 153.0 (64-bit) on Windows using the Owl extension for microsoft authentication.  Everything was working fine till about 1 week ago. Apparently Cisco changed something and now I'm getting a TBird browser prompt that our Multi-factor authentication(MFA) DUO needs 'local access'. This is coming up in the 'captive browser' (I believe that is the terminology).  This is the message: Duo Desktop needs permission to access your local network. Duo uses local network access to communicate with Duo Desktop. When prompted by your browser, please allow this permission. I never really get a prompt to respond to this in Firefox or any other browser.  If I continue I'm dead in my tracks with this (also in the internal captive browser): Allow local network access Duo uses local network access to communicate with Duo Desktop    Click the site information icon left of the web address in your browser.    Click the toggle next to Local network access to allow access.    The page should refresh automatically and allow you to continue.  This link is provided which isn't really helping: https://help.duo.com/s/article/9470 Does this sound familiar? Can TBird use firefox instead of it's captive browser or allow the captive browser local access? Thanks in advance! Ed Mazurek Cisco Systems ",,
2026-08-03 20:13,13d 11h,mirasul77,https://support.mozilla.org/en-US/user/mirasul77/,1.5.3.0.1,Windows 10,1596480,https://support.mozilla.org/questions/1596480,"SMTP authentication fails in Thunderbird for contato@mirasul.com.br, even though webmail login works and both IMAP and SMTP secure connections are established successfully.","Hello. The webmail for the account contato@mirasul.com.br authenticates normally. However, in Thunderbird, IMAP on imap.kinghost.net:993 SSL/TLS connects successfully, and SMTP on smtp.kinghost.net:465 SSL/TLS also establishes a secure connection, but SMTP authentication fails. I have already removed the saved passwords, tested using the full email address as the username, and used the same password that works on webmail. ",,
2026-08-03 21:37,13d 10h,andyboeke,https://support.mozilla.org/en-US/user/andyboeke/,152.0.1 64 bit,Windows 11,1596487,https://support.mozilla.org/questions/1596487,Sent messages often do not get saved because of a network or file access error.,"When I compose an email, often a pop-up interrupts me to say ""Your draft message was not copied to your drafts folder (Drafts) due to network or file access errors. You can retry or save the draft locally to Local Folders/Drafts-[my email address]."" It then gives an option to retry (which always fails), save or don't save. It's annoying because it pops up repeatedly when I am writing, and concerning if my messages are not being automatically saved. Does anyone know why this is happening or what I can do about it? Thank you! ",,
2026-08-03 22:08,13d 9h,mycraigsl,https://support.mozilla.org/en-US/user/mycraigsl/,140.12.0esr (64-bt,Linux- debian 12,1596490,https://support.mozilla.org/questions/1596490,How to remove a calendar from Lightning?,I imported a US_Holiday. ics calendar file in to Thunderbird/Lightning. How do I remove the all of the events that calendar imported? It has junked up my regular calendar with not wanted holidays and observances. ,,
2026-08-04 10:11,12d 21h,taheri0770,https://support.mozilla.org/en-US/user/taheri0770/,153.0.1esr (64 ビット,Windows 11,1596560,https://support.mozilla.org/questions/1596560,Thunderbirdサーバーにログインできなくなりました。,突然「pop.mail.yahoo.co.jp サーバーのユーザー パスワードを入力してください」と出たので記録してあるパスワードを入力したのですが「サーバーにログインできません」と出ます。パスワードをリセットして新しいパスワードを再度入力しましたが、やはりログインできません。 現在Thunderbirdでyahoo mailとgmailを使用していますが、gmailは問題無く送受信できています。 ,,
2026-08-04 12:46,12d 19h,josadko,https://support.mozilla.org/en-US/user/josadko/,153.0.1,Windows 11,1596584,https://support.mozilla.org/questions/1596584,Štítky,"Dobry den, vytvoril som si stitky - uhradene (zelena farba). Ked si stitkami oznacim spravy a potom sa prekliknem do ineho priecinka a vratim sa do toho predtym nazad kde som si to oznacil, zmiznu. Alebo ak zavriem program a otvorim nie su tam. Predtym ich pekne drzalo, teraz nie. ",,
2026-08-04 13:09,12d 18h,profesordebuceo,https://support.mozilla.org/en-US/user/profesordebuceo/,153.0.1 esr,Windows 11,1596586,https://support.mozilla.org/questions/1596586,Folder names duplicated,"I had this issue some while back, then an update resolved it. Seems another update has brought it back. Having just updated, still on ESR, I find that I now have 2 folders named ""Spam"", but in fact looking at the folder properties 1 is actually still ""Junk"". The images explain it well. As in the past, I'm unable to correctly rename the second Spam folder back to Junk. It has to be the update that caused it (as previously). When can I expect another update to resolve it? ",,
2026-08-04 19:45,12d 12h,moz_fan,https://support.mozilla.org/en-US/user/moz_fan/,153,Windows 11,1596648,https://support.mozilla.org/questions/1596648,Task description text becomes out of sync with bottom preview and hover tooltip,"For some time, I've occasionally noticed a bug in Thunderbird where a task's description text is different depending on how its viewed. When a task is viewed in the lower pane or by double clicking it, the Description box contains old data. However, if the same task is hovered over with the cursor in the tasks list, the tooltip popup shows the current, up-to-date description data. If I cause the task to update server-side on my Nextcloud DAV server, then Thunderbird picks the update up correctly and all sources show the same data. I'm not sure how to trigger this bug. Can anyone provide additional info? ",,
2026-08-04 20:45,12d 11h,vulcan2,https://support.mozilla.org/en-US/user/vulcan2/,153.0.2 (64-bit),Windows 11,1596656,https://support.mozilla.org/questions/1596656,"Unable to log in to centurylink.net account with Tbird. Used to, but now no. Tried changing from POP3 to IMAP, tried deleting and creating the account. Just won't log in.",Help getting Tbird to get my centurylink.net mail. Been using Tbird & Firefox for MANY years. ,,
