date_created_utc,elapsed,creator,creator_url,version,os,question_id,question_url,question_title,question_content,assignee,assignee_url
2026-06-17 11:36,9d 20h,gmc.email,https://support.mozilla.org/en-US/user/gmc.email/,V. 151.0.1 26May26,Windows,1587912,https://support.mozilla.org/questions/1587912,The tags cannot be sorted alphabetically *** Las ETIQUETAS no pueden ordenarse alfabéticamente,"Las ETIQUETAS no pueden ordenarse alfabéticamente; cuando la lista es bastante larga, es complicado buscar una concretamente.  ¿Sería posible poder clasificar la tabla de etiquetas?.  Gracias  ***  The tags cannot be sorted alphabetically; when the list is quite long, it's difficult to find a specific one. Would it be possible to sort the tag table? Thank you ",,
2026-06-17 13:22,9d 18h,g8ymw.tony,https://support.mozilla.org/en-US/user/g8ymw.tony/,140.11.1,Windows 10,1587933,https://support.mozilla.org/questions/1587933,Thunderbird frozen,"My machine Intel i3 6100, 16g of ddr4, windows 10. 250 gb ssd +1 tb mech hard drive Over the last week or so, I call up Thunderbird then when I click on anything, it just comes back ""Not responding"" Any ideas? Thanks in advance Tony Sneath ",,
2026-06-17 13:24,9d 18h,tinkabell2405,https://support.mozilla.org/en-US/user/tinkabell2405/,152.0,Windows 10,1587934,https://support.mozilla.org/questions/1587934,im not receiving my emails from 3 weeks ago a slow drop of incoming to no emails now,3 weeks ago i noticed a slow reduction in emails received  now since friday 12th i havent received any barring a few tester emails from gmail accounts ,,
2026-06-17 13:44,9d 18h,giacar79,https://support.mozilla.org/en-US/user/giacar79/,152.0 (64 bit),Windows 11,1587939,https://support.mozilla.org/questions/1587939,"buongiorno, da un po di tempo gli appuntamenti sul calendario anteriori all'apertura di thunderbird vengono ""dimenticati"" e non appaiono. ES: appuntamento (o memo) alle 8,00, io apro thunderbird alle 9.00 e l'appuntamento non conmpare. grazie","buongiorno, da un po di tempo gli appuntamenti sul calendario anteriori all'apertura di thunderbird vengono ""dimenticati"" e non appaiono. ES: appuntamento (o memo) alle 8,00, io apro thunderbird alle 9.00 e l'appuntamento non conmpare. grazie ",,
2026-06-17 13:51,9d 18h,BruceLowrey,https://support.mozilla.org/en-US/user/BruceLowrey/,,Windows 11,1587942,https://support.mozilla.org/questions/1587942,I can no longer receive or sent emails.,"E-Mail messages are in Xfinity, but do not come to Mozilla Thunderbird.  Not having access to Mozilla email, prevents messages to be sent from Xfinity.  I also cannot send messages from web sites. brucelowrey@comcast.net ",rtanglao,https://github.com/rtanglao
2026-06-17 14:22,9d 17h,hjteix,https://support.mozilla.org/en-US/user/hjteix/,152.0,Windows 11,1587944,https://support.mozilla.org/questions/1587944,"O imap não está listado nas passwords, mas funciona. Porque? E como acrescentar ele lá ? Obrigado.","Outra questão: Quando coloca uma url no email para mandar ela não abre normalmente e estava abrindo numa boa. Acho que foi a última atualização. Agora para abrir, tem que salvar e colocar no navegador. ",,
2026-06-18 08:56,8d 23h,estellenurier,https://support.mozilla.org/en-US/user/estellenurier/,140.12.0esr 32 bit,Windows 10,1588131,https://support.mozilla.org/questions/1588131,Thunderbird freezes when saving message on the computer,"Hello, It's been a few days Thunderbird freezes when I want to save a message on the computer (save as). When I close the saving window which is not responding, it automatically saves the message on my desktop. The file where the last message was successfully saved is still existing so I don't think it is a path problem. I have tried to restart it without the add-on but it doesn't change anything. And it is up-to-date. Anyone knows what the problem could be? Thank you! Estelle ",,
2026-06-18 09:51,8d 22h,ken.kencole,https://support.mozilla.org/en-US/user/ken.kencole/,149.0,Windows 11,1588144,https://support.mozilla.org/questions/1588144,why am I unable to access my e-mail account,"When I try to access my e-mails I am getting  message."" Login to server pop.tiscali.co.uk with username ken.kencole@tiscali.co.uk failed."" Nothing I do helps ",,
2026-06-18 12:52,8d 19h,IBK-IT,https://support.mozilla.org/en-US/user/IBK-IT/,152.0,Windows 11 Pro (64-bit),1588176,https://support.mozilla.org/questions/1588176,Thunderbird fails to save an inline forwarded email with inherited attachments as a draft on the second save.,"Hello, we have a reproducible issue in Thunderbird when forwarding emails with attachments. Environment: Windows 11 Professional Thunderbird version 152.0 (The issue also occurred in the previous Thunderbird version) POP3 account Mail provider Strato AVG Business Antivirus installed, but the issue also occurs after testing AVG related settings Issue occurs with different attachment types and sizes, for example PDF and DXF files Steps to reproduce: 1. Open an email with an attachment. 2. Forward the email using Forward Inline. 3. Add recipient and some text. 4. Save the message as draft. 5. The first save works. 6. Save the same draft again, with or without changing the text. Actual result: The second save fails with an error message similar to: “Your message cannot be saved as a draft. There was an error attaching [filename]. Please check if you have sufficient access rights to the file.” Expected result: The draft should save repeatedly without an attachment error. Important observations: The problem occurs with all tested attachments, not only one specific file. The file size does not seem to be the cause. The issue also occurred with a small DXF attachment of about 355 KB. The issue also occurs in Thunderbird Troubleshoot Mode. The issue still occurred after creating a new Thunderbird POP3 profile and downloading the remaining emails again from the Strato POP3 mailbox. Changing the draft folder did not solve the issue. Removing temporary Drafts files and rebuilding the Drafts index did not solve the issue. The issue originally appeared to be related to AVG, but later tests showed that AVG is not the main cause. If the automatically inherited attachment is removed from the forwarded message and then manually dragged again from the original email into the draft, the draft can be saved without problems. Changing forwarding mode from Forward Inline to Forward as Attachment solves the issue. Conclusion: This looks like a Thunderbird issue with automatically inherited attachments in inline forwarded messages. The first draft save works, but on the second save Thunderbird seems unable to reprocess or resolve the inherited attachment and shows a misleading access rights error. We would appreciate any advice on how to further troubleshoot or resolve this issue. If this is a known bug, we would also be grateful for any information regarding a planned fix or available workaround. We are happy to provide additional information, screenshots or perform further tests if needed. ",,
2026-06-18 13:01,8d 18h,leo.tebraake,https://support.mozilla.org/en-US/user/leo.tebraake/,"(152.0,  64 bits)",Windows 11,1588178,https://support.mozilla.org/questions/1588178,Account configureren onvolledig,"Ik ben van Windows 10 naar Windows 11 gegaan, en heb daarna mijn drie Google-accounts geconfigureerd. Piece of cake,  vergeleken met de jaren 90... Alles gaat automatisch, op het password ingeven na. Maar... een van de drie configuraties kan ik wel afronden, maar verschijnt niet in de folderlijst links. Teruggaan naar accountinstellingen laat het account wel zien, en er is op het oog niks mis mee, maar in het berichtenscherm verschijnt het nog steeds niet. Ik heb het account verwijderd, Thunderbird afgesloten en herstart, gecontroleerd dat ik de laatste versie heb (152.0,  64 bits), en nog steeds komt er niks in de accountfolderkolom. Kan ik ongemerkt een toetscombinatie hebben gebruikt, die hiertoe leidt? Ik zie niet wat er zo nieuw is aan de 'nieuwe' Account hub', ik merkte ook geen verschil toen ik die uitschakelde. Maar misschien zie ik iets over het hoofd? ",,
