id,created,created_date,locale,topic,tags,creator,title,question_url,os,os_raw,tb_version,tb_version_major,mail_provider,isp,protocol,av,num_answers,is_answered,first_answer_hours,is_solved,solved_by
1441210,2024-03-01T02:29:15.733644Z,2024-03-01,en-US,other,other;,sweettasha,Unable to change default size for composing a message,https://support.mozilla.org/questions/1441210,,,,,,,,,2,true,11.03,False,
1441213,2024-03-01T04:30:30.039132Z,2024-03-01,en-US,other,other;,alv7722,cannot send emails,https://support.mozilla.org/questions/1441213,,,,,m:microsoftemail,,,,1,true,8.9,False,
1441220,2024-03-01T07:27:38.151789Z,2024-03-01,en-US,troubleshooting,fix-problems;,TampaTom,"After adding ""Received"" as a new Header in Search, any searches on the Received header find no emails, even though there",https://support.mozilla.org/questions/1441220,,,,,,,,,7,true,8.46,True,MattAuSupport
1441222,2024-03-01T07:56:05.649240Z,2024-03-01,en-US,settings,customize;,one2mick,Labels,https://support.mozilla.org/questions/1441222,,,,,,,,,2,true,4.92,True,Toad-Hall
1441225,2024-03-01T09:08:37.037336Z,2024-03-01,es,other,other;,g.bonjkiemizz,"los correos que estoy enviando, les están llegando a mis contactos a la bandeja de spam",https://support.mozilla.org/questions/1441225,,,,,,,,,1,true,39.45,False,
1441227,2024-03-01T10:31:34.891349Z,2024-03-01,en-US,other,other;,kontakt395,How do I delete one of my many email adresses in Thunderbird?,https://support.mozilla.org/questions/1441227,,,,,,,,,3,true,1.44,True,Toad-Hall
1441228,2024-03-01T10:33:34.774597Z,2024-03-01,en-US,other,other;,forex50,Unable to import,https://support.mozilla.org/questions/1441228,,,,,,,,,1,true,2.74,False,
1441229,2024-03-01T10:50:57.776104Z,2024-03-01,en-US,troubleshooting,fix-problems;,kukisvoomchor,"""Thunderbird.app is damaged...""",https://support.mozilla.org/questions/1441229,,,,,,,,,2,true,1.64,True,Toad-Hall
1441231,2024-03-01T11:40:26.900488Z,2024-03-01,en-US,settings,customize;,willi.fuchs,Date shown on threaded messages in Thunderbird,https://support.mozilla.org/questions/1441231,,,,,,,,,1,true,0.63,False,
1441232,2024-03-01T12:17:42.434645Z,2024-03-01,en-US,installation-and-updates,download-and-install_1;,arnomd,locate folder,https://support.mozilla.org/questions/1441232,os:windows,,,,m:microsoftemail,,,,1,true,2.87,False,
