id,created,created_date,locale,topic,tags,creator,title,question_url,os,os_raw,tb_version,tb_version_major,mail_provider,isp,protocol,av,num_answers,is_answered,first_answer_hours,is_solved,solved_by
1557895,2026-01-01T05:14:25.856501Z,2026-01-01,en-US,accessibility,thunderbird;accessibility;,chris.devitt,Mozilla Firefox,https://support.mozilla.org/questions/1557895,,,,,,,,,1,true,30.26,False,
1557902,2026-01-01T05:56:18.296277Z,2026-01-01,en-US,accessibility,thunderbird;accessibility;,goodworkhuman,sign up for thunder bird,https://support.mozilla.org/questions/1557902,,,,,,,,,1,true,7.54,False,
1557909,2026-01-01T07:57:26.896750Z,2026-01-01,en-US,app-crash,thunderbird;app-crash;,Anna_matthaei,crash while installing the account,https://support.mozilla.org/questions/1557909,os:macos,,,,m:gmx,,,,3,true,0.06,True,Anna_matthaei
1557910,2026-01-01T08:50:52.954637Z,2026-01-01,en-US,customization,thunderbird;customization;,mkirlow,How does Thunderbird use numbers after each folder?,https://support.mozilla.org/questions/1557910,os:linux,,,,,,,,4,true,0.55,True,christ1
1557929,2026-01-01T12:39:05.851393Z,2026-01-01,cs,send-and-receive-email,thunderbird;send-and-receive-email;,blau21212121,Selhání k připojení k serveru.,https://support.mozilla.org/questions/1557929,,,,,,,proto:imap,,4,true,0.54,True,poljos-moz
1557937,2026-01-01T13:59:02.381171Z,2026-01-01,it,send-and-receive-email,thunderbird;needsinfo;send-and-receive-email;,orione.cassiopea,gmail e/o mozilla non permettono l'invio di nuove email,https://support.mozilla.org/questions/1557937,,,,,m:gmail,,,,1,true,24.1,False,
1557941,2026-01-01T14:36:31.352177Z,2026-01-01,it,email-and-messaging,thunderbird;email-and-messaging;,silviob,Ho una cartella in local folder che non riesco a eliminare,https://support.mozilla.org/questions/1557941,,,,,,,,,1,true,23.45,False,
1557945,2026-01-01T15:00:18.981462Z,2026-01-01,en-US,import-and-export-email,thunderbird;import-and-export-email;,Tony_Aston,copy account from one computer to another,https://support.mozilla.org/questions/1557945,,,,,,,,,1,true,1.08,False,
1557955,2026-01-01T16:11:50.377101Z,2026-01-01,en-US,send-and-receive-email,thunderbird;send-and-receive-email;,john9910,Can't log into imap account that used to work no problem,https://support.mozilla.org/questions/1557955,,,,,m:gmail,,proto:imap,,7,true,3.35,True,john9910
1557966,2026-01-01T17:18:41.287351Z,2026-01-01,en-US,extensions,thunderbird;extensions;,itdcmy,Add-on Allow HTML Temp not compatible with TBird 146.0.1,https://support.mozilla.org/questions/1557966,,,,,,,,,4,true,0.73,False,
1557967,2026-01-01T17:18:48.436380Z,2026-01-01,en-US,customization,thunderbird;customization;,gyron,images on inbox mail In Thunderbird,https://support.mozilla.org/questions/1557967,,,,,,isp:btinternet,,,2,true,0.95,False,
1557973,2026-01-01T17:59:21.043670Z,2026-01-01,en-US,import-and-export-settings,thunderbird;import-and-export-settings;,rcjjdefaria,Export Thunderbird profile from windows to Linux version,https://support.mozilla.org/questions/1557973,os:linux,,,,m:gmail,,,,3,true,0.21,False,
1557981,2026-01-01T18:21:47.317227Z,2026-01-01,en-US,languages,thunderbird;languages;,111.mail,Language keeps changing back to Canadian English,https://support.mozilla.org/questions/1557981,,,,,,,,,3,true,0.67,True,christ1
1557983,2026-01-01T18:30:08.628584Z,2026-01-01,pt-BR,send-and-receive-email,thunderbird;send-and-receive-email;,anderson.c.t,Não consigo acesso ao imap Gmail após instalar o Thunderbird 146.0.1,https://support.mozilla.org/questions/1557983,,,,,m:gmail,,proto:imap;proto:smtp,,0,false,,False,
1557987,2026-01-01T19:12:55.785496Z,2026-01-01,en-US,junk-mail-and-spam,thunderbird;junk-mail-and-spam;,gene_the_elder,folder names,https://support.mozilla.org/questions/1557987,,,,,,,,,3,true,14.38,False,
1557994,2026-01-01T20:12:45.758287Z,2026-01-01,en-US,attachments,thunderbird;attachments;,bn1,Filelink Fanebladdet udgående - Filelink Tab Outgoing,https://support.mozilla.org/questions/1557994,,,,,,,,,1,true,13.36,False,
1558002,2026-01-01T20:37:41.832512Z,2026-01-01,en-US,send-and-receive-email,thunderbird;send-and-receive-email;,LewisJay,One of two Yahoo mail accounts not downloading messages,https://support.mozilla.org/questions/1558002,os:windows,,,,m:yahooemail,,proto:smtp;proto:pop;proto:oauth,,6,true,52.9,False,
1558003,2026-01-01T20:42:08.671550Z,2026-01-01,en-US,import-and-export-email,thunderbird;import-and-export-email;,avecchio,Restore lost email folders & subfolders,https://support.mozilla.org/questions/1558003,,,,,,,,,7,true,0.9,False,
1558010,2026-01-01T21:34:42.106369Z,2026-01-01,en-US,crashing-and-slow-performance,thunderbird;crashing-and-slow-performance;,homesolutions220299,thunderbird not responding after a few mins of being loaded,https://support.mozilla.org/questions/1558010,os:windows,,,,,,,,7,true,11.77,True,christ1
1558014,2026-01-01T22:22:33.179216Z,2026-01-01,en-US,send-and-receive-email,thunderbird;send-and-receive-email;,porpoiselove,got new PC & dont Know where E Mail is,https://support.mozilla.org/questions/1558014,,,,,,,,,1,true,0.09,False,
1558015,2026-01-01T22:31:34.756462Z,2026-01-01,en-US,send-and-receive-email,thunderbird;send-and-receive-email;,firefox-david,How do I download all my messages from my on-line server (hostek.net) to my computer,https://support.mozilla.org/questions/1558015,,,,,,,,,2,true,10.8,True,firefox-david
1558019,2026-01-01T23:05:14.575340Z,2026-01-01,en-US,account-management,thunderbird;windows-11;account-management;firefox-1460;firefox-14601;,gene_the_elder,thunderbird IMAP settings,https://support.mozilla.org/questions/1558019,os:windows,Windows 11,,,,,proto:imap,,1,true,1.53,False,
1558021,2026-01-01T23:25:25.791394Z,2026-01-01,en-US,account-management,thunderbird;account-management;,tkg1cpmg,"After decades of TBird use, I cannot create a new account in v140!?",https://support.mozilla.org/questions/1558021,,,,,,,proto:pop,,3,true,1.18,True,tkg1cpmg
1558022,2026-01-01T23:42:19.905585Z,2026-01-01,en-US,passwords-and-sign-in,thunderbird;passwords-and-sign-in;,gopeterson,"Send and receive emails, but my password does not work.  (?)",https://support.mozilla.org/questions/1558022,,,,,,,,,1,true,0.82,False,
1558047,2026-01-02T05:23:46.447434Z,2026-01-02,en-US,accounts,thunderbird;accounts;,merlie-razonable.hunter,I already donated,https://support.mozilla.org/questions/1558047,,,,,,,,,1,true,31.06,False,
1558048,2026-01-02T05:26:37.368199Z,2026-01-02,en-US,passwords-and-sign-in,thunderbird;passwords-and-sign-in;,merlie-razonable.hunter,Not letting log in,https://support.mozilla.org/questions/1558048,,,,,,,,,3,true,14.91,True,rednoise
1558049,2026-01-02T05:29:34.192174Z,2026-01-02,en-US,send-and-receive-email,thunderbird;send-and-receive-email;,egamblin,"After adding 2FA to my email accounts, cannot send/receive messages",https://support.mozilla.org/questions/1558049,,,,,,,proto:imap;proto:smtp,,2,true,43.96,False,
1558082,2026-01-02T10:38:10.610514Z,2026-01-02,en-US,passwords-and-sign-in,thunderbird;passwords-and-sign-in;,ra.james@btinternet.com,Password problems,https://support.mozilla.org/questions/1558082,,,,,,isp:btinternet,,,6,true,2.99,False,
1558085,2026-01-02T11:07:16.228279Z,2026-01-02,en-US,send-and-receive-email,thunderbird;send-and-receive-email;,xtrom,Sende mails,https://support.mozilla.org/questions/1558085,,,,,,,,,1,true,2.48,False,
1558098,2026-01-02T13:20:25.834483Z,2026-01-02,en-US,email-and-messaging,thunderbird;email-and-messaging;,josef55,no answer to my e-Mail,https://support.mozilla.org/questions/1558098,,,,,,,,,1,true,36.05,False,
1558101,2026-01-02T13:30:10.207050Z,2026-01-02,en-US,email-and-messaging,thunderbird;email-and-messaging;,jimwood2,Unopened mail indicator,https://support.mozilla.org/questions/1558101,,,,,,,,,2,true,0.07,True,christ1
1558103,2026-01-02T13:59:05.049843Z,2026-01-02,en-US,send-and-receive-email,thunderbird;send-and-receive-email;,srn4,"message filters unreliable during message pickup, otherwise they work",https://support.mozilla.org/questions/1558103,os:linux,,,,,,proto:imap,,3,true,46.55,False,
1558104,2026-01-02T14:01:32.106306Z,2026-01-02,en-US,passwords-and-sign-in,thunderbird;passwords-and-sign-in;,wolfgang.fabian,Ich kann mich nicht einloggen bei vodafone E-Mail,https://support.mozilla.org/questions/1558104,,,,,,,,,1,true,25.94,False,
1558107,2026-01-02T14:22:58.089169Z,2026-01-02,en-US,account-management,thunderbird;account-management;,jafischer6,IMAP Comcast email,https://support.mozilla.org/questions/1558107,,,,,,isp:comcast,proto:imap;proto:pop,,3,true,5.01,False,
1558113,2026-01-02T15:05:23.666175Z,2026-01-02,en-US,customization,thunderbird;customization;,bill.lav,Can’t Get Fonts to Display Correctly,https://support.mozilla.org/questions/1558113,,,,,,,,,1,true,1.24,False,
1558117,2026-01-02T15:49:01.408346Z,2026-01-02,en-US,send-and-receive-email,thunderbird;send-and-receive-email;,michael559,Login to server smtp.office365.com with username ______ failed.,https://support.mozilla.org/questions/1558117,,,,,m:microsoftemail,,proto:smtp,,0,false,,False,
1558135,2026-01-02T18:07:59.328039Z,2026-01-02,en-US,install,thunderbird;install;,nickdardendarkblue,Changing the install location,https://support.mozilla.org/questions/1558135,,,,,,,,,1,true,1.18,True,christ1
1558149,2026-01-02T19:50:00.147534Z,2026-01-02,en-US,email-and-messaging,thunderbird;email-and-messaging;,,Folders don't seem to be sycing in Unified Folder,https://support.mozilla.org/questions/1558149,,,,,m:microsoftemail,,,,7,true,1.42,False,
1558157,2026-01-02T20:44:17.421334Z,2026-01-02,en-US,customization,thunderbird;customization;,cesar11,Signature with a logo for email,https://support.mozilla.org/questions/1558157,,,,,,,,,1,true,0.47,False,
1558162,2026-01-02T20:58:52.122790Z,2026-01-02,en-US,send-and-receive-email,thunderbird;send-and-receive-email;,jlbieber,Deleted emails keep reappearing!,https://support.mozilla.org/questions/1558162,,,,,m:gmail,,,,3,true,0.19,True,jlbieber
1558174,2026-01-02T22:28:31.225361Z,2026-01-02,en-US,customization,thunderbird;customization;,fletch3,Local Folder mapped to Network drive not viewable,https://support.mozilla.org/questions/1558174,,,,,,,,,4,true,38.29,False,
1558180,2026-01-02T23:19:05.902560Z,2026-01-02,en-US,send-and-receive-email,thunderbird;send-and-receive-email;,adamhanysz1,Can’t open my mail,https://support.mozilla.org/questions/1558180,os:other,iOS,,,,,,,1,true,3.7,False,
1558181,2026-01-02T23:21:13.710172Z,2026-01-02,en-US,attachments,thunderbird;attachments;,info8771,Missing Attachments after replying to emails,https://support.mozilla.org/questions/1558181,,,,,,,,,3,true,2.22,False,
1558192,2026-01-03T01:43:09.870125Z,2026-01-03,en-US,passwords-and-sign-in,thunderbird;passwords-and-sign-in;,borjastepanovsb7871,Forgot the full account name,https://support.mozilla.org/questions/1558192,,,,,,,,,5,true,19.7,True,mozilla98
1558204,2026-01-03T02:58:51.438658Z,2026-01-03,en-US,send-and-receive-email,thunderbird;send-and-receive-email;,1johnnyvanzanten,One account of three is losing messages from Inbox.,https://support.mozilla.org/questions/1558204,,,,,,,proto:imap;proto:pop,,2,true,14.1,False,
1558207,2026-01-03T03:15:24.553231Z,2026-01-03,en-US,email-and-messaging,thunderbird;email-and-messaging;,mattchar,My folder pane has changed where emails go,https://support.mozilla.org/questions/1558207,,,,,,,,,7,true,0.27,False,
1558211,2026-01-03T04:31:47.823018Z,2026-01-03,en-US,send-and-receive-email,thunderbird;send-and-receive-email;,woftam02,Unable to send emails on Thunderbird,https://support.mozilla.org/questions/1558211,,,,,,,proto:imap;proto:smtp,,9,true,16.13,False,
1558213,2026-01-03T04:36:13.830140Z,2026-01-03,en-US,junk-mail-and-spam,thunderbird;junk-mail-and-spam;,radiowhiz,TB 146.0.1 Spam Filter Not Learning / Broken,https://support.mozilla.org/questions/1558213,,,,,,,,,4,true,16.89,False,
1558218,2026-01-03T05:41:30.800540Z,2026-01-03,en-US,crashing-and-slow-performance,thunderbird;crashing-and-slow-performance;,gh108,Thunderbird often hangs for a brief period after upgrading to Tahoe (bug1998881),https://support.mozilla.org/questions/1558218,os:macos,,,,,,,,0,false,,False,
1558220,2026-01-03T06:04:10.585821Z,2026-01-03,hu,contacts,thunderbird;contacts;,janitsbela,"thunderbird levelezőprogram, címjegyzék, e-mail cíek eltűntek",https://support.mozilla.org/questions/1558220,,,,,,,,,0,false,,False,
1558221,2026-01-03T06:08:52.352261Z,2026-01-03,en-US,account-management,thunderbird;account-management;,lhmm,"I would like to know how you change the IMAP to POPn(POP3) for the server, without loosing all the date. I use Mailwashe",https://support.mozilla.org/questions/1558221,,,,,,,proto:imap;proto:pop,,1,true,5.31,False,
1558230,2026-01-03T08:18:09.900079Z,2026-01-03,en-US,send-and-receive-email,thunderbird;send-and-receive-email;,lmlightbearer,Thunderbird will not display html in emails,https://support.mozilla.org/questions/1558230,,,,,,,,,1,true,3.75,False,
