id,created,created_date,locale,topic,tags,creator,title,question_url,os,os_raw,tb_version,tb_version_major,mail_provider,isp,protocol,av,num_answers,is_answered,first_answer_hours,is_solved,solved_by
1489984,2025-02-01T00:15:34.292551Z,2025-02-01,en-US,email-and-messaging,thunderbird;email-and-messaging;,maytheschwartz,folder changes,https://support.mozilla.org/questions/1489984,,,,,m:gmail,,proto:imap,,2,true,7.3,False,
1489997,2025-02-01T03:04:56.361941Z,2025-02-01,en-US,contacts,thunderbird;contacts;,koosv,"Sync address book on desktop with laptop, and even on mobile",https://support.mozilla.org/questions/1489997,,,,,,,,,1,true,4.54,False,
1489999,2025-02-01T03:16:34.362120Z,2025-02-01,en-US,customization,thunderbird;customization;,trumpman,Some emails with graphic links don't work,https://support.mozilla.org/questions/1489999,os:windows,,,,,,,,5,true,6.91,True,sfhowes
1490008,2025-02-01T04:20:18.001677Z,2025-02-01,en-US,customization,thunderbird;customization;,first98,Inbox,https://support.mozilla.org/questions/1490008,,,,,,,,,2,true,3.29,False,
1490016,2025-02-01T05:42:08.044187Z,2025-02-01,en-US,extensions,thunderbird;extensions;,David_C,What does the extension ConfirmBeforeDelete need to work with Thunderbird 128+,https://support.mozilla.org/questions/1490016,,,,,,,,,5,true,1.96,False,
1490022,2025-02-01T06:18:20.198934Z,2025-02-01,en-US,customization,thunderbird;customization;send-and-receive-email;,jloyzaga,delete in gmail but keep in thunderbird -  imap,https://support.mozilla.org/questions/1490022,,,,,m:gmail,,proto:imap,,2,true,1.39,False,
1490025,2025-02-01T06:27:58.932642Z,2025-02-01,en-US,reset-passwords,thunderbird;needsinfo;reset-passwords;,rwatson8710,REMOVE lost Primary PASSWORD,https://support.mozilla.org/questions/1490025,,,,,m:gmail,,,,4,true,1.28,False,
1490048,2025-02-01T09:34:17.853304Z,2025-02-01,en-US,import-and-export-email,thunderbird;import-and-export-email;,peterjstreeteurope,importing e mail accounts from outlook new,https://support.mozilla.org/questions/1490048,,,,,m:microsoftemail,,,,1,true,0.21,False,
1490053,2025-02-01T10:08:46.568176Z,2025-02-01,it,customization,thunderbird;needsinfo;customization;,maxmiani3,Visualizzazione riquadro del anteprima della mail,https://support.mozilla.org/questions/1490053,,,,,,,,,1,true,4.19,False,
1490054,2025-02-01T10:09:43.918356Z,2025-02-01,en-US,events,thunderbird;events;,scbbeater,Thunderbird calendar data import events from old profile,https://support.mozilla.org/questions/1490054,,,,,,,,,4,true,21.65,False,
1490056,2025-02-01T10:13:38.080853Z,2025-02-01,en-US,customization,thunderbird;customization;,blindfriar,Thunderbird has reverted to threading,https://support.mozilla.org/questions/1490056,os:linux,,,,,,,,10,true,0.08,False,
1490059,2025-02-01T10:34:38.830688Z,2025-02-01,en-US,reset-passwords,thunderbird;reset-passwords;,francis.fabris,mot de passe IMAP oublié,https://support.mozilla.org/questions/1490059,,,,,,,proto:imap,,1,true,0.12,False,
1490067,2025-02-01T11:30:18.732304Z,2025-02-01,en-US,import-and-export-email,thunderbird;import-and-export-email;,bjcanfer,Bulk saving of e-mails,https://support.mozilla.org/questions/1490067,,,,,,,,,1,true,0.09,False,
1490068,2025-02-01T11:38:42.323105Z,2025-02-01,en-US,junk-mail-and-spam,thunderbird;junk-mail-and-spam;,Jamesrsamec41,Empty the wastebasket,https://support.mozilla.org/questions/1490068,,,,,,,,,1,true,0.08,False,
1490073,2025-02-01T11:51:32.138608Z,2025-02-01,en-US,update,thunderbird;update;,whillans,Thunderbird 128.6.1esr update,https://support.mozilla.org/questions/1490073,,,,,,,,,1,true,0.06,False,
1490078,2025-02-01T12:25:04.782465Z,2025-02-01,fi,email-and-messaging,thunderbird;email-and-messaging;account-management;,sumutek.oran,Creating thunderbird account,https://support.mozilla.org/questions/1490078,,,,,,,,,0,false,,False,
1490079,2025-02-01T12:25:34.939127Z,2025-02-01,en-US,send-and-receive-email,thunderbird;send-and-receive-email;,gmjwtech,How to get the server stored outbox messages?,https://support.mozilla.org/questions/1490079,,,,,,,,,10,true,1.79,False,
