id,created,created_date,locale,topic,tags,creator,title,question_url,os,os_raw,macos_release,tb_version,tb_version_major,mail_provider,feature,protocol,av,num_answers,is_answered,first_answer_hours,is_solved,solved_by
1496739,2025-03-02T09:43:42.850777Z,2025-03-02,en-US,customization,customization;thunderbird-android;,mail2318,Sync all folders,https://support.mozilla.org/questions/1496739,os:android,Android 14,,,,,,,,0,false,,False,
1496894,2025-03-03T10:21:53.933544Z,2025-03-03,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,Rich57,Quick way to mark a message as read,https://support.mozilla.org/questions/1496894,,,,,,,,,,0,false,,False,
1497024,2025-03-03T23:07:11.141944Z,2025-03-03,en-US,junk-mail-and-spam,android;thunderbird-android;junk-mail-and-spam;,mozilla449,MailChannels blocking ALL emails sent from Thunderbird for Android,https://support.mozilla.org/questions/1497024,os:android,Android,,,,,,,,0,false,,False,
1497103,2025-03-04T11:10:49.048200Z,2025-03-04,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,skamu,Thunderbird Android doesn't send emails,https://support.mozilla.org/questions/1497103,os:other,Xiaomi HyperOS 2.0.4.0,,,,,,,,0,false,,False,
1497133,2025-03-04T15:39:17.769437Z,2025-03-04,en-US,account-management,thunderbird-android;account-management;,kstratton519,How do I manually change/enter the account information in mobile,https://support.mozilla.org/questions/1497133,os:linux,,,,,,,,,1,true,13.45,False,
1497303,2025-03-05T11:17:28.475389Z,2025-03-05,en-US,encryption,thunderbird-android;encryption;,tron2,Certificate validation on Imaps,https://support.mozilla.org/questions/1497303,,,,,,,,,,1,false,,False,
1497309,2025-03-05T11:34:55.092126Z,2025-03-05,en-US,customization,customization;thunderbird-android;,btr129,Notification,https://support.mozilla.org/questions/1497309,os:android,Android 14,,,,,feat:notifications,,,1,true,6.76,False,
1497416,2025-03-05T20:12:59.497489Z,2025-03-05,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,pawel.padol.bsk,Thunderbird mobile,https://support.mozilla.org/questions/1497416,os:windows,Win 10,,,,,,,,1,false,,False,
1497443,2025-03-05T23:50:32.746815Z,2025-03-05,en-US,passwords-and-sign-in,passwords-and-sign-in;thunderbird-android;,Omnimaxus,"""Authentication failed"" again and again ...",https://support.mozilla.org/questions/1497443,,,,,,,,,,2,true,380.47,False,
1497844,2025-03-07T17:37:50.953154Z,2025-03-07,en-US,contacts,thunderbird-android;contacts;,kanas,Addressbook from Windows Thunderbird,https://support.mozilla.org/questions/1497844,,,,,,,feat:addressbook,,,1,true,165.75,False,
1497850,2025-03-07T18:05:43.808376Z,2025-03-07,en-US,customization,customization;thunderbird-android;,totaltampa,Thunderbird for Android leaves no margin on the left when composing/sending email,https://support.mozilla.org/questions/1497850,,,,,,m:gmail,,,,0,false,,False,
1497851,2025-03-07T18:12:52.413974Z,2025-03-07,en-US,customization,customization;thunderbird-android;connectivity;,pmko76,Notification on Pixel 8 pro,https://support.mozilla.org/questions/1497851,os:android,Android 15,,,,,feat:notifications,,,2,true,165.12,False,
1497893,2025-03-07T21:23:21.055063Z,2025-03-07,en-US,account-management,android;thunderbird-android;account-management;,reschaworth,Shared Microsoft mailbox,https://support.mozilla.org/questions/1497893,os:android,Android,,,,m:microsoftemail,,,,0,false,,False,
1498055,2025-03-08T17:45:25.926322Z,2025-03-08,en-US,email-and-messaging,email-and-messaging;thunderbird-android;junk-mail-and-spam;,mcmoore1,How do I move an email that I accidentally sent to Trash or Spam back to Inbox with Thunderbird Mobile for Android?,https://support.mozilla.org/questions/1498055,os:android,Android 14,,,,m:yahooemail,feat:junk,,,1,true,140.73,True,Yu5tiqX9og
1498122,2025-03-09T02:42:15.650333Z,2025-03-09,en-US,attachments,android;thunderbird-android;attachments;firefox-1380;,tuncergonenc,Feature Request - Attaching a pinned image on Samsung Tab S10,https://support.mozilla.org/questions/1498122,os:android,Android,,,,m:gmail,feat:attachments,,,1,true,136.15,False,
1498363,2025-03-10T09:19:48.700044Z,2025-03-10,en-US,account-management,thunderbird-android;account-management;,walsch.nw,"I entered an address twice, and I can't find a way to delete the duplicate address.",https://support.mozilla.org/questions/1498363,,,,,,,,,,1,true,891.65,False,
1498369,2025-03-10T09:50:27.824227Z,2025-03-10,en-US,contacts,thunderbird-android;contacts;,spring_green,Address book,https://support.mozilla.org/questions/1498369,,,,,,,feat:addressbook,,,1,true,100.12,False,
1498395,2025-03-10T12:06:18.924957Z,2025-03-10,en-US,customization,customization;thunderbird-android;,tseabrook,I would like to delete an email on my phone without it deleting it on my desktop,https://support.mozilla.org/questions/1498395,os:windows,Windows 10 Pro,,,,,,proto:imap,,1,true,869.1,False,
1498894,2025-03-12T15:23:07.824459Z,2025-03-12,en-US,customization,customization;thunderbird-android;,didier.lebaron,thunderbird sous android,https://support.mozilla.org/questions/1498894,,,,,,,,,,0,false,,False,
1498981,2025-03-12T22:46:23.360234Z,2025-03-12,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,iceguy,Send to Group of Contacts,https://support.mozilla.org/questions/1498981,,,,,,,feat:addressbook,,,1,true,39.06,False,
1499052,2025-03-13T09:59:35.265454Z,2025-03-13,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,philippe.poullin50,Sent messages,https://support.mozilla.org/questions/1499052,,,,,,,,,,0,false,,False,
1499103,2025-03-13T14:33:58.437819Z,2025-03-13,en-US,undefined,android;thunderbird-android;undefined;,iceguy,Thunderbird v. K9,https://support.mozilla.org/questions/1499103,os:android,Android,,,,,,,,0,false,,False,
1499131,2025-03-13T17:12:38.446613Z,2025-03-13,en-US,customization,customization;thunderbird-android;,ferensica,swipe options not working on emails on android,https://support.mozilla.org/questions/1499131,,,,,,,,,,4,true,20.22,False,
1499301,2025-03-14T13:16:57.835277Z,2025-03-14,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,wessimmons2001,Moving emails between folders,https://support.mozilla.org/questions/1499301,os:android,android,,,,,,,,2,true,1.27,False,
1499464,2025-03-15T07:43:42.894475Z,2025-03-15,en-US,import-and-export-email,thunderbird-android;import-and-export-email;,suebirchall2,Bt email,https://support.mozilla.org/questions/1499464,,,,,,m:btinternet,,,,0,false,,False,
1499777,2025-03-16T21:31:15.205081Z,2025-03-16,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,edaugst,CenturyLink email account,https://support.mozilla.org/questions/1499777,os:android,Android 15,,,,m:centurylink,,,,1,true,15.75,False,
1499908,2025-03-17T14:21:57.393720Z,2025-03-17,en-US,crashing-and-slow-performance,thunderbird-android;crashing-and-slow-performance;,pasteve99,Thunderbird android app delayed response moving to each mail  account,https://support.mozilla.org/questions/1499908,,,,,,,,,,0,false,,False,
1500099,2025-03-18T11:12:33.250625Z,2025-03-18,en-US,calendar,calendar;thunderbird-android;,jimsshop1,Calendar,https://support.mozilla.org/questions/1500099,,,,,,,feat:calendar,,,1,true,2.52,False,
1500248,2025-03-18T22:23:27.075201Z,2025-03-18,en-US,account-management,thunderbird-android;account-management;send-and-receive-email;,gininderra,Thunderbird POP,https://support.mozilla.org/questions/1500248,os:linux,,,,,,,proto:pop,,0,false,,False,
1500317,2025-03-19T09:37:47.760346Z,2025-03-19,en-US,autofill,thunderbird-android;autofill;,nyckslyder,Recipient mail adresse autocompletion/proposition without adressbook,https://support.mozilla.org/questions/1500317,,,,,,,,,,0,false,,False,
1500337,2025-03-19T11:48:28.224384Z,2025-03-19,en-US,undefined,android;thunderbird-android;app-crash;undefined;,daniel.kopycki94,HP chromebook freezes,https://support.mozilla.org/questions/1500337,os:android,android,,,,,,,,1,true,653.44,False,
1500429,2025-03-19T19:30:38.555480Z,2025-03-19,en-US,import-and-export-email,thunderbird-android;account-management;import-and-export-email;,smsterling99,CANNOT IMPORT A GMAIL POP ACCT,https://support.mozilla.org/questions/1500429,os:android,S23+ Android 15 UI 6.1,,,,m:gmail,feat:import_export,proto:pop,,5,true,26.48,True,smsterling99
1500588,2025-03-20T13:20:38.796803Z,2025-03-20,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,thomasyewtree,Why am I not receiving emails on this account,https://support.mozilla.org/questions/1500588,,,,,,,,,,0,false,,False,
1501002,2025-03-22T11:57:00.056099Z,2025-03-22,en-US,customization,customization;thunderbird-android;,david903,Tb Android: Opening msg action changes it to read,https://support.mozilla.org/questions/1501002,os:linux,,,,,,,,,1,true,7.75,False,
