id,created,created_date,locale,topic,tags,creator,title,question_url,os,os_raw,macos_release,tb_version,tb_version_major,mail_provider,protocol,av,num_answers,is_answered,first_answer_hours,is_solved,solved_by
1496552,2025-03-01T00:36:36.637016Z,2025-03-01,en-US,send-and-receive-email,thunderbird;send-and-receive-email;,xy7rw8pchn,email,https://support.mozilla.org/questions/1496552,,,,,,,,,1,true,2.11,False,
1496556,2025-03-01T01:27:13.789981Z,2025-03-01,en-US,crashing-and-slow-performance,thunderbird;crashing-and-slow-performance;,nospam17,Local and Portable Thunderbird instances,https://support.mozilla.org/questions/1496556,os:windows,,,,,,,,3,true,1.34,False,
1496575,2025-03-01T04:27:35.387580Z,2025-03-01,en-US,customization,thunderbird;needsinfo;customization;,Whitehill,Default printer,https://support.mozilla.org/questions/1496575,,,,,,,,,4,true,37.42,False,
1496588,2025-03-01T07:09:04.085636Z,2025-03-01,en-US,save-passwords,thunderbird;save-passwords;,terashy,Account Password visible in the settings,https://support.mozilla.org/questions/1496588,,,,,,,,,6,true,10.03,False,
1496591,2025-03-01T07:27:39.737014Z,2025-03-01,en-US,import-and-export-email,thunderbird;languages;import-and-export-email;,vtsolis,Migration to new PC,https://support.mozilla.org/questions/1496591,os:windows,,,,,,,,1,true,33.87,False,
1496594,2025-03-01T07:37:58.201285Z,2025-03-01,en-US,customization,thunderbird;customization;,edintkennels78,Replies to emails not being shown individually. Original message is underlined in inbox and I have to scroll through to ,https://support.mozilla.org/questions/1496594,,,,,,,,,1,true,2.76,False,
1496599,2025-03-01T08:31:45.448199Z,2025-03-01,en-US,account-management,thunderbird;account-management;,joakim.schlegel,Reset mail account,https://support.mozilla.org/questions/1496599,,,,,,m:gmail,,,1,true,2.97,False,
1496601,2025-03-01T08:42:08.338107Z,2025-03-01,en-US,import-and-export-email,thunderbird;import-and-export-email;,admin960,trouble importing outlook 2010 files,https://support.mozilla.org/questions/1496601,os:windows,,,,,m:microsoftemail,,,0,false,,False,
1496632,2025-03-01T13:50:48.392458Z,2025-03-01,it,connectivity,thunderbird;needsinfo;connectivity;,moro1965,Non si aprono link nelle email.,https://support.mozilla.org/questions/1496632,,,,,,,,,1,true,3.22,False,
1496634,2025-03-01T14:05:32.167639Z,2025-03-01,en-US,import-and-export-email,thunderbird;import-and-export-email;,pgillott06,Trouble importing Outlook data into Thunderbird,https://support.mozilla.org/questions/1496634,,,,,,m:microsoftemail,,,7,true,13.36,False,
1496639,2025-03-01T15:07:52.394190Z,2025-03-01,en-US,send-and-receive-email,thunderbird;send-and-receive-email;,sandysandaver,Email problems Each time I reply to an email there reply that I get is fresh email instead of a continuation of the dial,https://support.mozilla.org/questions/1496639,,,,,,,,,1,true,3.54,False,
1496643,2025-03-01T15:42:08.391977Z,2025-03-01,en-US,save-passwords,thunderbird;save-passwords;,west4115,Missing smtp line on saved passwords,https://support.mozilla.org/questions/1496643,,,,,,m:comcast,proto:smtp;proto:pop,,3,true,11.72,True,west4115
1496649,2025-03-01T16:10:27.703625Z,2025-03-01,en-US,import-and-export-email,thunderbird;import-and-export-email;,headlamp.proximity12,Porting from Windows to Linux,https://support.mozilla.org/questions/1496649,os:linux,,,,,,,,2,true,5.27,True,davidsk
