id,created,created_date,locale,topic,tags,creator,title,question_url,os,os_raw,macos_release,tb_version,tb_version_major,mail_provider,protocol,av,num_answers,is_answered,first_answer_hours,is_solved,solved_by
1526382,2025-08-01T00:17:55.322959Z,2025-08-01,en-US,profiles,thunderbird;profiles;,amcw.dehaan,Thunderbird profile on other HDD. How to access it after Win10 crash and new setup?,https://support.mozilla.org/questions/1526382,os:windows,,,,,,,,2,true,4.34,True,Thundamike
1526391,2025-08-01T02:32:10.641486Z,2025-08-01,es,search,thunderbird;search;,yanez_ivonne,Thunderbird search is not funtioning,https://support.mozilla.org/questions/1526391,,,,,,,,,1,true,43.31,False,
1526397,2025-08-01T03:15:13.705455Z,2025-08-01,en-US,crashing-and-slow-performance,thunderbird;needsinfo;crashing-and-slow-performance;,jm.drawpro,"""not responding""",https://support.mozilla.org/questions/1526397,,,,,,,,,5,true,1.13,True,Thundamike
1526399,2025-08-01T03:35:10.015699Z,2025-08-01,en-US,send-and-receive-email,thunderbird;send-and-receive-email;,g.k.fib88144,Reading Outlook emails in Thunderbird,https://support.mozilla.org/questions/1526399,,,,,,m:gmail;m:microsoftemail,,,1,true,0.42,False,
1526400,2025-08-01T03:39:06.133642Z,2025-08-01,en-US,passwords-and-sign-in,thunderbird;passwords-and-sign-in;,krzakartur,Problem z głównym hasłem tunderbird,https://support.mozilla.org/questions/1526400,,,,,,,,,2,true,0.09,False,
1526403,2025-08-01T04:44:37.440416Z,2025-08-01,it,profiles,thunderbird;needsinfo;profiles;,romeobulsei,tutti account da ripristinare,https://support.mozilla.org/questions/1526403,,,,,,,,,1,true,10.16,False,
1526411,2025-08-01T06:45:34.951303Z,2025-08-01,en-US,send-and-receive-email,thunderbird;windows-11;send-and-receive-email;firefox-1410;,syama_q,samira,https://support.mozilla.org/questions/1526411,os:windows,Windows 11,,,,,,,2,true,0.59,True,Thundamike
1526412,2025-08-01T06:46:14.729968Z,2025-08-01,hu,app-crash,thunderbird;app-crash;,info6278,"Szia! A thunderbird levelezőn nem működik az ""új üzenet"" gomb, mintha inaktív lenne, hiába kattintok rá, nem nyilik meg ",https://support.mozilla.org/questions/1526412,,,,,,,,,1,true,5.69,False,
1526413,2025-08-01T06:51:33.814355Z,2025-08-01,en-US,email-and-messaging,thunderbird;email-and-messaging;,fireman0931,recovery of letters,https://support.mozilla.org/questions/1526413,,,,,,,,,1,true,7.49,False,
1526415,2025-08-01T07:09:56.680373Z,2025-08-01,en-US,junk-mail-and-spam,thunderbird;junk-mail-and-spam;,keyvandavani,Where is my spam folder in my Thunderbir mail-account?,https://support.mozilla.org/questions/1526415,,,,,,,,,9,true,0.13,False,
1526423,2025-08-01T07:56:10.579513Z,2025-08-01,en-US,send-and-receive-email,thunderbird;send-and-receive-email;,don.glor,Tunderbird send failure,https://support.mozilla.org/questions/1526423,,,,,,,proto:smtp;proto:pop,,1,true,5.85,False,
1526428,2025-08-01T09:10:08.797152Z,2025-08-01,it,send-and-receive-email,thunderbird;send-and-receive-email;,dmazzarano,problemi con la posta,https://support.mozilla.org/questions/1526428,,,,,,,,,1,true,5.63,False,
1526429,2025-08-01T09:10:28.875704Z,2025-08-01,en-US,passwords-and-sign-in,thunderbird;passwords-and-sign-in;,evelyne.sarra,fenêtre affichage mot de passe,https://support.mozilla.org/questions/1526429,,,,,,,,,0,false,,False,
1526436,2025-08-01T09:27:06.084135Z,2025-08-01,en-US,contacts,thunderbird;contacts;,alex.g.danilov,Case sensitivity of email-address,https://support.mozilla.org/questions/1526436,,,,,,m:microsoftemail,,,0,false,,False,
1526437,2025-08-01T09:28:28.641639Z,2025-08-01,en-US,import-and-export-email,thunderbird;import-and-export-email;,jmallard,Converting POP accounts to IMAP accounts,https://support.mozilla.org/questions/1526437,,,,,,,proto:imap;proto:pop,,13,true,4.03,True,jmallard
1526440,2025-08-01T09:57:11.159020Z,2025-08-01,en-US,calendar,thunderbird;calendar;,St.,change time grid of the calender to 15 minutes?,https://support.mozilla.org/questions/1526440,,,,,,,,,0,false,,False,
1526442,2025-08-01T09:58:06.183012Z,2025-08-01,en-US,send-and-receive-email,thunderbird;send-and-receive-email;,ff22,Duplicated incoming messages.,https://support.mozilla.org/questions/1526442,,,,,,,proto:pop,,1,false,,False,
1526445,2025-08-01T10:30:50.923350Z,2025-08-01,en-US,connectivity,thunderbird;connectivity;,dryzler,How does Thunderbird resolve DNS queries when a SOCKS v5 proxy is setup in the Thunderbird settings?,https://support.mozilla.org/questions/1526445,,,,,,,,,1,false,,False,
1526453,2025-08-01T11:10:43.104780Z,2025-08-01,en-US,import-and-export-email,thunderbird;import-and-export-email;,sallyblinman,reloaded Thunderbird on new laptop and lost all my saved emails,https://support.mozilla.org/questions/1526453,,,,,,,,,1,true,2.2,False,
1526454,2025-08-01T11:15:01.507429Z,2025-08-01,en-US,customization,thunderbird;customization;,quelldulv,Message background color (not compose mail) 141.0,https://support.mozilla.org/questions/1526454,os:linux,,,,,,,,0,false,,False,
1526459,2025-08-01T11:47:48.696357Z,2025-08-01,en-US,contacts,thunderbird;contacts;,manjunathvivekananthan,contacts syncing,https://support.mozilla.org/questions/1526459,,,,,,m:zoho,,,0,false,,False,
1526472,2025-08-01T13:15:13.134539Z,2025-08-01,en-US,import-and-export-email,thunderbird;import-and-export-email;,support.sagar,i cannot abl to access the exported mails,https://support.mozilla.org/questions/1526472,,,,,,m:gmail,,,1,true,6.98,False,
1526475,2025-08-01T13:24:39.735873Z,2025-08-01,en-US,contacts,thunderbird;contacts;,eric.rodzen,Autocomplete search in the to: field does not find all contacts in the addressbook?,https://support.mozilla.org/questions/1526475,,,,,,,,,0,false,,False,
1526479,2025-08-01T13:30:49.837246Z,2025-08-01,en-US,update,thunderbird;needsinfo;update;,r_a_green,Why am I stuck on version 128.11? (Thunderbird does not update on win11) (bug1983074),https://support.mozilla.org/questions/1526479,os:windows,,,,,,,,14,true,0.14,False,
1526485,2025-08-01T14:12:36.610459Z,2025-08-01,es,calendar,thunderbird;calendar;,marioluisnegro,No me permite descartar notifiaciones de calendario,https://support.mozilla.org/questions/1526485,,,,,,,,,0,false,,False,
1526489,2025-08-01T14:52:46.289313Z,2025-08-01,en-US,extensions,thunderbird;extensions;,bdmckay,per-message non-saving of sent mail,https://support.mozilla.org/questions/1526489,,,,,,,,,0,false,,False,
