id,created,created_date,locale,topic,tags,creator,title,question_url,os,os_raw,macos_release,tb_version,tb_version_major,mail_provider,protocol,av,num_answers,is_answered,first_answer_hours,is_solved,solved_by
1403957,2023-02-01T00:03:33Z,2023-02-01,en-US,other,other;,jeffb4,Just upgraded from 60.x.x. to 102.7.1 (because 60.x.x. is buggy on Monterey),https://support.mozilla.org/questions/1403957,os:macos,,macos:monterey,,,m:gmail;m:microsoftemail,,,5,true,93.27,False,
1403958,2023-02-01T01:05:10Z,2023-02-01,en-US,installation-and-updates,download-and-install_1;,oanceaionut15,Change Thunderbird default OAUTH browser to chrome or ms edge,https://support.mozilla.org/questions/1403958,,,,,,m:microsoftemail,proto:oauth,,4,true,9.12,False,
1403964,2023-02-01T02:28:13Z,2023-02-01,en-US,settings,customize;,RedJock_46,After recent update emails going to Spam folder but Spam folder does NOT exist!,https://support.mozilla.org/questions/1403964,,,,,,,proto:pop,,10,true,4.32,True,RedJock_46
1403965,2023-02-01T02:37:17Z,2023-02-01,it,settings,customize;,,"PROBLEMA CON ESTENSIONE ""INVIA DOPO"" DU THUNDERBIRD",https://support.mozilla.org/questions/1403965,,,,,,,,,2,true,3.25,True,'@next
1403968,2023-02-01T03:06:29Z,2023-02-01,en-US,settings,customize;,hanne_stegemueller,Why do deleted mail disappear from the litte box?,https://support.mozilla.org/questions/1403968,,,,,,,proto:imap,,1,true,2.99,False,
1403970,2023-02-01T03:23:57Z,2023-02-01,en-US,other,other;,simon144,Search finds emails but I cannot open them,https://support.mozilla.org/questions/1403970,,,,,,,,,5,true,89.69,False,
1403971,2023-02-01T03:24:37Z,2023-02-01,pt-BR,troubleshooting,fix-problems;,paulofernandocosta,Thunderbird instável e travando,https://support.mozilla.org/questions/1403971,os:windows,,,,,,,,0,false,,False,
1403973,2023-02-01T03:41:55Z,2023-02-01,it,other,other;needsinfo;,,Problema Macbook,https://support.mozilla.org/questions/1403973,,,,,,,,,4,true,1.99,False,
1403974,2023-02-01T03:57:11Z,2023-02-01,en-US,other,other;,fmmuse,deletions,https://support.mozilla.org/questions/1403974,,,,,,,,,1,true,3.18,False,
1403977,2023-02-01T05:11:34Z,2023-02-01,en-US,other,other;,gregger,Mailbox full,https://support.mozilla.org/questions/1403977,,,,,,,,,1,true,1.86,False,
1403980,2023-02-01T06:20:02Z,2023-02-01,en-US,other,other;,JOHNPARZ,"version 102.7.1 Still get ""login office365.com failed""",https://support.mozilla.org/questions/1403980,,,,,,m:microsoftemail,,,1,true,7.53,False,
1403985,2023-02-01T06:38:13Z,2023-02-01,en-US,other,other;,,"Just starting today, Thunderbird will not download my emails. It says ""downloading message 1 of 25"" but doesn't download",https://support.mozilla.org/questions/1403985,,,,,,,,,1,true,91.56,False,
1403986,2023-02-01T06:44:26Z,2023-02-01,en-US,other,other;,,Lost email files,https://support.mozilla.org/questions/1403986,,,,,,,,,1,true,86.33,False,
1403989,2023-02-01T07:29:26Z,2023-02-01,en-US,troubleshooting,fix-problems;,fantasai,corrupted mail display,https://support.mozilla.org/questions/1403989,,,,,,,,,8,true,3.76,False,
1403992,2023-02-01T07:50:02Z,2023-02-01,en-US,other,other;,,Website email link won't open,https://support.mozilla.org/questions/1403992,,,,,,,,,5,true,3.02,False,
1403994,2023-02-01T08:03:28Z,2023-02-01,en-US,other,other;,roediger316,Some Mail Folders Converted to Behave as DRAFTs Folders,https://support.mozilla.org/questions/1403994,,,,,,,,,2,true,3.13,True,sfhowes
1403998,2023-02-01T09:14:58Z,2023-02-01,en-US,troubleshooting,fix-problems;,BillTreloar,Entering an ASCII Special Character,https://support.mozilla.org/questions/1403998,,,,,,,,,5,true,1.48,False,
1404001,2023-02-01T09:44:13Z,2023-02-01,en-US,settings,customize;,ramasaig,How can I make a new address group from the cc addresses in an e-mail,https://support.mozilla.org/questions/1404001,,,,,,,,,2,true,99.64,False,
