id,created,created_date,locale,topic,tags,creator,title,question_url,os,os_raw,macos_release,tb_version,tb_version_major,mail_provider,feature,protocol,av,num_answers,is_answered,first_answer_hours,is_solved,solved_by
1563437,2026-02-01T20:12:54.182068Z,2026-02-01,en-US,account-management,android;thunderbird-android;account-management;,dougmet,Duplicate emails after import,https://support.mozilla.org/questions/1563437,os:android,Android,,,,,feat:import_export,,,1,true,2.41,True,platform34
1563697,2026-02-03T06:04:20.850385Z,2026-02-03,en-US,accessibility,accessibility;android;thunderbird-android;,sunfish62,Unified folders in Thunderbird for Android,https://support.mozilla.org/questions/1563697,os:android,Android,,,,,,,,0,true,29.96,False,
1563737,2026-02-03T12:06:31.877630Z,2026-02-03,en-US,attachments,android;thunderbird-android;attachments;,Tombarkas,Email with attachment tries to send every day,https://support.mozilla.org/questions/1563737,os:android,Android,,,,,feat:attachments,,,7,true,1.91,False,
1563871,2026-02-04T02:15:33.245905Z,2026-02-04,en-US,accessibility,accessibility;thunderbird-android;,dawhit50,Thunderbird on Android,https://support.mozilla.org/questions/1563871,os:android,Android 16,,,,m:gmail,,,,2,true,10.14,True,platform34
1563963,2026-02-04T14:00:27.267747Z,2026-02-04,en-US,import-and-export-email,thunderbird-android;import-and-export-email;,ukg62,Access to 'Local Folders' in Thunderbird for Android,https://support.mozilla.org/questions/1563963,os:android,Android Version 16,,,,,,,,1,true,0.49,False,
1564006,2026-02-04T18:44:14.204349Z,2026-02-04,en-US,email-and-messaging,android;email-and-messaging;thunderbird-android;,dawhit50,Messages disappear from inbox,https://support.mozilla.org/questions/1564006,os:android,Android,,,,,,,,1,true,0.25,False,
1564107,2026-02-05T11:12:10.829758Z,2026-02-05,en-US,contacts,thunderbird-android;contacts;,Alan.online,mail lists for Thunderbird for Android,https://support.mozilla.org/questions/1564107,os:android,Android - latest version,,,,,,,,2,true,6.15,False,
1564383,2026-02-06T21:20:38.364769Z,2026-02-06,en-US,passwords-and-sign-in,android;passwords-and-sign-in;thunderbird-android;,stillunfolding,"Changed PW in Yahoo, now how to on TBird?",https://support.mozilla.org/questions/1564383,os:android,Android,,,,m:yahooemail,,,,1,true,1.1,False,
1564393,2026-02-06T22:48:24.023408Z,2026-02-06,en-US,customization,android;customization;thunderbird-android;,lemuelb2,Widget Color - How do I change it?,https://support.mozilla.org/questions/1564393,os:android,Android,,,,,,,,1,true,2.85,False,
1564480,2026-02-07T12:40:35.557504Z,2026-02-07,en-US,calendar,calendar;thunderbird-android;,patrick206,Thunderbird Mobile (for Android) is missing support for iMIP/iTIP (calendar invitation) response,https://support.mozilla.org/questions/1564480,os:android,Android 16,,,,,feat:calendar,,,1,true,7.51,False,
1564496,2026-02-07T15:26:06.858825Z,2026-02-07,en-US,accessibility,accessibility;thunderbird-android;,tom.hilla,Make Thunderbird the default on my android 14 phone,https://support.mozilla.org/questions/1564496,os:android,Android 14,,,,,,,,2,true,4.6,False,
1564613,2026-02-08T09:33:17.029783Z,2026-02-08,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,steveridgewell,Duplicated emails in inbox,https://support.mozilla.org/questions/1564613,os:android,Android,,,,,,,,4,true,2.55,True,platform34
1564679,2026-02-08T19:02:30.920692Z,2026-02-08,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,usa895245,Unsubscribe from email,https://support.mozilla.org/questions/1564679,os:android,Android,,,,m:gmail,,,,2,true,21.18,False,
1564740,2026-02-09T03:19:23.519894Z,2026-02-09,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,nolliver,Send button in Thunderbird for Android,https://support.mozilla.org/questions/1564740,,,,,,,,,,1,true,9.47,True,platform34
1564787,2026-02-09T10:57:34.890835Z,2026-02-09,en-US,passwords-and-sign-in,android;passwords-and-sign-in;thunderbird-android;,daisysmom,Authentication errors in setup,https://support.mozilla.org/questions/1564787,os:android,Android,,,,m:gmail;m:yahooemail;m:att,,,,1,true,1.75,False,
1564813,2026-02-09T14:10:03.453677Z,2026-02-09,en-US,email-and-messaging,android;email-and-messaging;thunderbird-android;,jiri9691,inbox folder,https://support.mozilla.org/questions/1564813,os:android,Android,,,,,,,,2,true,1.79,True,platform34
1564819,2026-02-09T14:33:09.378097Z,2026-02-09,en-US,crashing-and-slow-performance,thunderbird-android;crashing-and-slow-performance;,binki,Message list not updating after moving message to another folder in Thunderbird Android 16.0,https://support.mozilla.org/questions/1564819,,,,,,,,,,2,true,1.17,True,binki
1565043,2026-02-10T17:00:49.069088Z,2026-02-10,en-US,security,android;thunderbird-android;security;,moz2u,it's a really no biometric or fingerprint access for security in Thunderbird for Android?,https://support.mozilla.org/questions/1565043,os:android,Android,,,,,,,,1,true,0.86,False,
1565189,2026-02-11T12:17:41.403306Z,2026-02-11,en-US,customization,needsinfo;customization;thunderbird-android;,gweukd,how to change the view mode on my tablet version of thunderbird,https://support.mozilla.org/questions/1565189,os:other,andriod,,15,,,,,,1,true,2.74,False,
1565266,2026-02-11T19:05:44.653923Z,2026-02-11,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,Tombarkas,How can I get a save a copy of every email I send?,https://support.mozilla.org/questions/1565266,,,,,,,,,,6,true,0.78,False,
1565379,2026-02-12T12:35:56.694211Z,2026-02-12,en-US,email-and-messaging,android;email-and-messaging;thunderbird-android;,patinogus,on delete messages bug,https://support.mozilla.org/questions/1565379,os:android,Android,,15,,,,,,7,true,7.82,False,
1565527,2026-02-13T12:01:53.101944Z,2026-02-13,en-US,account-management,android;thunderbird-android;account-management;,maartenjanbakker,local autodiscover configuration is not trusted,https://support.mozilla.org/questions/1565527,os:android,android,,version 16.1,,,,proto:imap;proto:smtp,,1,true,9.77,False,
1565559,2026-02-13T15:52:37.239227Z,2026-02-13,it,install,windows-10;thunderbird-android;install;,bmicheli35,thunderbird su telefonino,https://support.mozilla.org/questions/1565559,os:windows,Windows 10,,,,,,,,0,false,,False,
1565637,2026-02-13T23:33:12.106733Z,2026-02-13,en-US,account-management,android;thunderbird-android;account-management;,dr.maud.fuhrmann,How to remove eigene email- Kontenverknüpfungen?,https://support.mozilla.org/questions/1565637,os:android,Android,,,,m:gmail,,,,1,true,4.49,False,
1565650,2026-02-14T02:22:51.228993Z,2026-02-14,en-US,connectivity,android;thunderbird-android;connectivity;,blm7171,Gmail authentication error,https://support.mozilla.org/questions/1565650,os:android,Android,,16.1,,m:gmail,,,,0,false,,False,
1565709,2026-02-14T12:19:12.889634Z,2026-02-14,en-US,email-and-messaging,android;email-and-messaging;thunderbird-android;,joelcpat12,Add folders in thunderbird,https://support.mozilla.org/questions/1565709,os:android,Android,,,,,,,,1,true,2.02,False,
1565794,2026-02-14T23:50:05.353876Z,2026-02-14,en-US,email-and-messaging,windows-11;email-and-messaging;thunderbird-android;,jjcdennis,"When setting up Mobil Android, at the sign in page I get an error every time, Oath2 is not Supported",https://support.mozilla.org/questions/1565794,os:windows,Windows 11,,147.0.1 64 bit,147,m:yahooemail,,proto:imap;proto:pop;proto:oauth,,6,true,0.18,False,
1565809,2026-02-15T04:11:41.536269Z,2026-02-15,en-US,crashing-and-slow-performance,thunderbird-android;crashing-and-slow-performance;,glozon,140.7.1esr IMAP delay when moving messages (7-second delay),https://support.mozilla.org/questions/1565809,os:windows,Windows 11 Version 25H2,,140.7.1esr,140,,,proto:imap,,2,true,0.34,False,
1565871,2026-02-15T14:18:58.533791Z,2026-02-15,en-US,passwords-and-sign-in,passwords-and-sign-in;thunderbird-android;,jjcdennis,"When setting up Mobil Android, at the sign in page I get an error every time, Oath2 is not Supported",https://support.mozilla.org/questions/1565871,os:windows,Win 11 fully updated,,147.0.1,147,m:yahooemail,,proto:imap;proto:pop;proto:oauth,,1,true,10.45,False,
1565978,2026-02-16T04:40:05.195579Z,2026-02-16,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,Ore1,"After installation no emails shown in ""sent"" box although there are in my yahoo sent box",https://support.mozilla.org/questions/1565978,os:android,Android,,,,m:yahooemail,,,,1,true,6.65,True,platform34
1566030,2026-02-16T12:54:25.211890Z,2026-02-16,en-US,email-and-messaging,android;email-and-messaging;thunderbird-android;,jenshabermann,How do I create a new folder in my inbox?,https://support.mozilla.org/questions/1566030,os:android,Android,,,,,,,,1,true,0.12,False,
1566367,2026-02-18T09:14:01.452795Z,2026-02-18,en-US,junk-mail-and-spam,android;thunderbird-android;junk-mail-and-spam;,jaapjvanmourik,how to report spam in Thunderbird?,https://support.mozilla.org/questions/1566367,os:android,Android,,,,,feat:junk,,,3,true,11.81,False,
