id,created,created_date,locale,topic,tags,creator,title,question_url,os,os_raw,tb_version,tb_version_major,mail_provider,isp,protocol,av,num_answers,is_answered,first_answer_hours,is_solved,solved_by
1466461,2024-10-01T00:44:19.355282Z,2024-10-01,en-US,email-and-messaging,thunderbird;email-and-messaging;,dozdeb,Cannot send e mails,https://support.mozilla.org/questions/1466461,,,,,,,proto:smtp,,6,true,15.44,False,
1466462,2024-10-01T00:55:53.365160Z,2024-10-01,en-US,passwords-and-sign-in,thunderbird;passwords-and-sign-in;,joeyh1,cant log in,https://support.mozilla.org/questions/1466462,,,,,,,,,0,false,,False,
1466467,2024-10-01T02:01:37.978537Z,2024-10-01,en-US,email-and-messaging,thunderbird;email-and-messaging;,colin_churchill,I know how to add new contact to baqddresses but now cannot add email addressas as entry box is hidden,https://support.mozilla.org/questions/1466467,,,,,,,,,1,true,9.44,True,davidsk
1466471,2024-10-01T03:02:39.177141Z,2024-10-01,en-US,passwords-and-sign-in,thunderbird;passwords-and-sign-in;,eric.nordin,No password required,https://support.mozilla.org/questions/1466471,,,,,m:yahooemail,,proto:oauth,,6,true,9.21,True,davidsk
1466472,2024-10-01T03:09:29.709837Z,2024-10-01,en-US,email-and-messaging,thunderbird;email-and-messaging;,eibenschotte,Email,https://support.mozilla.org/questions/1466472,,,,,m:gmail,,,,1,true,8.49,False,
1466475,2024-10-01T03:21:39.893137Z,2024-10-01,en-US,passwords-and-sign-in,thunderbird;passwords-and-sign-in;,rpmsbca,Thundebird password,https://support.mozilla.org/questions/1466475,,,,,,,,,3,true,12.79,False,
1466477,2024-10-01T03:53:13.397915Z,2024-10-01,en-US,email-and-messaging,thunderbird;email-and-messaging;,joanne_reich,Suddenly can't send/recieve email messages,https://support.mozilla.org/questions/1466477,,,,,m:microsoftemail,,proto:imap,,1,true,1.53,False,
1466478,2024-10-01T04:15:44.206918Z,2024-10-01,en-US,email-and-messaging,thunderbird;email-and-messaging;,panafrique,cannot send or receive gmail on thunderbird,https://support.mozilla.org/questions/1466478,,,,,m:gmail,,proto:smtp,,1,true,7.73,False,
1466488,2024-10-01T06:07:34.501440Z,2024-10-01,en-US,email-and-messaging,thunderbird;email-and-messaging;,HerbEppel,"After compacting a mail folder, Thunderbird no longer shows the space saved by the compaction",https://support.mozilla.org/questions/1466488,,,,,,,,,0,false,,False,
1466495,2024-10-01T07:30:34.774260Z,2024-10-01,it,email-and-messaging,thunderbird;email-and-messaging;,mirko.vigano1974,INVIO EXCEL,https://support.mozilla.org/questions/1466495,,,,,,,,,1,true,1.96,False,
1466497,2024-10-01T07:42:28.722009Z,2024-10-01,en-US,settings,thunderbird;settings;,ikxdwv,Changing folder text color,https://support.mozilla.org/questions/1466497,,,,,,,,,1,false,,True,ikxdwv
1466498,2024-10-01T07:43:22.102352Z,2024-10-01,it,email-and-messaging,thunderbird;needsinfo;email-and-messaging;,studiopinaarrigo,malfunzionamento cestino posta,https://support.mozilla.org/questions/1466498,,,,,,,,,1,true,1.84,False,
