id,created,created_date,locale,topic,tags,creator,title,question_url,os,os_raw,macos_release,tb_version,tb_version_major,mail_provider,feature,protocol,av,num_answers,is_answered,first_answer_hours,is_solved,solved_by
1482589,2025-01-01T03:04:29.048054Z,2025-01-01,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,home60,Thunderbird for Android problem,https://support.mozilla.org/questions/1482589,,,,,,,,,,0,false,,False,
1482653,2025-01-01T12:31:40.314764Z,2025-01-01,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,rick163,Thunderbird for Android - Nothing Displayed Following Import,https://support.mozilla.org/questions/1482653,,,,,,,feat:import_export,,,3,true,107.29,False,
1482662,2025-01-01T13:46:24.560308Z,2025-01-01,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,kevin.prawl,Forward an email,https://support.mozilla.org/questions/1482662,,,,,,,,,,1,false,,False,
1482666,2025-01-01T14:31:03.566832Z,2025-01-01,en-US,attachments,thunderbird-android;attachments;,sajid6,Attachments on Thunderbird for Android,https://support.mozilla.org/questions/1482666,,,,,,,feat:attachments,,,0,false,,False,
1482693,2025-01-01T18:01:13.620297Z,2025-01-01,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,mihirrabade,Read/Unread status Sync issues in Thunderbird v8.2 (Android),https://support.mozilla.org/questions/1482693,os:android,Android,,,,m:gmail;m:microsoftemail,,,,0,false,,False,
1482728,2025-01-01T20:59:41.578330Z,2025-01-01,en-US,send-and-receive-email,windows-10;thunderbird-android;send-and-receive-email;,ehilsenrath,Outgoing server settings,https://support.mozilla.org/questions/1482728,os:windows,Windows 10,,,,,,,,1,true,329.82,False,
1482737,2025-01-01T22:03:06.004654Z,2025-01-01,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,LKeithJordan,Thunderbird mobile - Email won't send because of incomplete User-Agent in email headers,https://support.mozilla.org/questions/1482737,,,,,,,,,,0,false,,False,
1482839,2025-01-02T14:45:10.624920Z,2025-01-02,en-US,junk-mail-and-spam,android;thunderbird-android;junk-mail-and-spam;,scallag1,Spam and Swipe actions,https://support.mozilla.org/questions/1482839,os:android,Android,,,,,feat:junk,,,0,false,,False,
1482869,2025-01-02T16:56:18.697654Z,2025-01-02,en-US,passwords-and-sign-in,passwords-and-sign-in;thunderbird-android;,jderbyshire67,Error 403: disallowed_useragent Thunderbird for android,https://support.mozilla.org/questions/1482869,os:android,Android 15,,,,m:gmail,,,,0,false,,False,
1482982,2025-01-03T05:35:46.962904Z,2025-01-03,en-US,customization,customization;thunderbird-android;,DRMCA,Can Thunderbird for Android be set as default for opening eml files?,https://support.mozilla.org/questions/1482982,,,,,,,,,,0,false,,False,
1482995,2025-01-03T08:12:34.027884Z,2025-01-03,en-US,passwords-and-sign-in,passwords-and-sign-in;thunderbird-android;,anthony4nj,Signing into account error message,https://support.mozilla.org/questions/1482995,,,,,,m:microsoftemail,,,,0,false,,False,
1483161,2025-01-04T02:35:58.229791Z,2025-01-04,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,ArlosDad,TB for Android. Can I set some accounts for full emails and others for headers only?,https://support.mozilla.org/questions/1483161,,,,,,,,,,1,false,,False,
1483189,2025-01-04T07:22:21.578856Z,2025-01-04,en-US,calendar,calendar;thunderbird-android;,m.leonardelli,Kalender Exportieren in eine Datei,https://support.mozilla.org/questions/1483189,os:android,Android--> Linux Mint,,,,,feat:calendar,,,0,false,,False,
1483301,2025-01-04T19:51:04.606714Z,2025-01-04,en-US,calendar,calendar;thunderbird-android;,peter.walfridsson,calender,https://support.mozilla.org/questions/1483301,os:windows,Win 11,,,,m:microsoftemail,,,,0,false,,False,
1483431,2025-01-05T13:43:44.294311Z,2025-01-05,en-US,account-management,thunderbird-android;account-management;,Rich57,Setting up incoming and outgoing servers,https://support.mozilla.org/questions/1483431,os:android,Android 14,,,,m:gmail,,,,0,false,,False,
1483578,2025-01-06T09:08:44.301093Z,2025-01-06,en-US,import-and-export-settings,thunderbird-android;import-and-export-settings;,lemetayeralain,I can't scan the QR code from Thunderbird Desktop,https://support.mozilla.org/questions/1483578,,,,,,,,,,4,true,113.28,False,
1483670,2025-01-06T16:03:39.345937Z,2025-01-06,en-US,email-and-messaging,email-and-messaging;thunderbird-android;,pops3,Problems inserting an image into email,https://support.mozilla.org/questions/1483670,,,,,,,,,,0,false,,False,
1483704,2025-01-06T18:15:55.052846Z,2025-01-06,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,jens85,Thunderbird Android 8,https://support.mozilla.org/questions/1483704,os:android,Android 14,,,,,,,,0,false,,False,
1484180,2025-01-08T08:46:47.264010Z,2025-01-08,en-US,customization,customization;thunderbird-android;,cdickinson2004,How to enable download remote images in thunderbird for android,https://support.mozilla.org/questions/1484180,os:android,Android 14,,,,,,,,0,false,,False,
1484368,2025-01-08T20:55:16.000788Z,2025-01-08,en-US,import-and-export-settings,thunderbird-android;import-and-export-settings;,DorothyJ,Export/import to mobile,https://support.mozilla.org/questions/1484368,,,,,,,feat:import_export,,,3,true,11.14,False,
1484634,2025-01-09T15:37:24.972301Z,2025-01-09,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,aleven1975,Conferma invio,https://support.mozilla.org/questions/1484634,os:android,Android15,,,,,,,,0,false,,False,
1484956,2025-01-10T11:47:19.945926Z,2025-01-10,en-US,customization,customization;thunderbird-android;,ian238,Thunderbird Android Folders,https://support.mozilla.org/questions/1484956,os:android,Android 14,,,,m:ionos,,proto:imap,,0,false,,False,
1484999,2025-01-10T14:55:52.075239Z,2025-01-10,en-US,contacts,thunderbird-android;contacts;,kajove.andersen,Transfer or connect address book to Thunderbird Android,https://support.mozilla.org/questions/1484999,,,,,,,feat:addressbook,,,4,true,46.45,True,kajove.andersen
1485244,2025-01-11T12:14:09.758072Z,2025-01-11,en-US,email-and-messaging,email-and-messaging;thunderbird-android;,winfried.lappe93,Ordner,https://support.mozilla.org/questions/1485244,os:android,Android 12,,,,,,,,0,false,,False,
1485351,2025-01-11T21:24:56.556577Z,2025-01-11,en-US,import-and-export-settings,thunderbird-android;import-and-export-settings;,dsheap,Import settings,https://support.mozilla.org/questions/1485351,,,,,,,feat:import_export,,,0,false,,False,
1485356,2025-01-11T21:35:24.091974Z,2025-01-11,en-US,customization,customization;thunderbird-android;,tim296,Thunderbird subfolders for the Android App,https://support.mozilla.org/questions/1485356,,,,,,,,,,0,false,,False,
1485433,2025-01-12T08:52:19.291945Z,2025-01-12,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,lynnechapman,Getting started problems,https://support.mozilla.org/questions/1485433,,,,,,,,,,0,false,,False,
1485534,2025-01-12T18:49:37.045913Z,2025-01-12,en-US,tags,android;thunderbird-android;tags;,mark_adlington,colaposable folders,https://support.mozilla.org/questions/1485534,os:android,android,,,,,,,,0,false,,False,
1485553,2025-01-12T20:59:25.390482Z,2025-01-12,en-US,settings,settings;thunderbird-android;,bartling,Missing toolbar,https://support.mozilla.org/questions/1485553,os:android,Android 14,,,,,,,,0,false,,False,
1485697,2025-01-13T15:20:57.612614Z,2025-01-13,en-US,import-and-export-settings,windows-11;thunderbird-android;import-and-export-settings;,wa4zlw,unable to export from windows,https://support.mozilla.org/questions/1485697,os:windows,Windows 11,,,,,feat:import_export,,,1,false,,False,
1485728,2025-01-13T17:56:49.286232Z,2025-01-13,en-US,attachments,thunderbird-android;attachments;,spyrospotamianos2,Unreadable characters,https://support.mozilla.org/questions/1485728,os:android,android 11,,,,,,,,0,false,,False,
1485761,2025-01-13T20:30:50.712310Z,2025-01-13,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,cussal77,problem with sent email from mobile,https://support.mozilla.org/questions/1485761,,,,,,,,,,0,false,,False,
1485774,2025-01-13T21:37:59.016402Z,2025-01-13,en-US,junk-mail-and-spam,android;thunderbird-android;junk-mail-and-spam;,sentinel69,Blocking spam,https://support.mozilla.org/questions/1485774,os:android,Android,,,,,feat:junk,,,0,false,,False,
1485775,2025-01-13T21:47:52.993124Z,2025-01-13,en-US,customization,android;customization;thunderbird-android;,THANZLIK,Sign in answer,https://support.mozilla.org/questions/1485775,os:android,Android,,,,,,,,1,true,16.82,False,
1485906,2025-01-14T14:56:16.992921Z,2025-01-14,en-US,customization,customization;thunderbird-android;,Tombarkas,Questions relating to Send,https://support.mozilla.org/questions/1485906,,,,,,,,,,1,true,5733.78,False,
1485981,2025-01-14T20:04:53.229202Z,2025-01-14,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,mpbull,signature with logo or image,https://support.mozilla.org/questions/1485981,os:android,Android,,,,,feat:signature,,,0,false,,False,
1485983,2025-01-14T20:19:28.428102Z,2025-01-14,en-US,customization,android;customization;thunderbird-android;,granpabob1,Can't find Unified inbox,https://support.mozilla.org/questions/1485983,os:android,Android,,,,,,,,1,true,372.09,False,
1485987,2025-01-14T20:39:01.763795Z,2025-01-14,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,operations18,"ErrorUnable to send via mobile device after import from desktop ""Failed to send some messages"" ""Client host rejected: Ac",https://support.mozilla.org/questions/1485987,,,,,,,feat:import_export,proto:smtp,,0,false,,False,
1486310,2025-01-16T02:13:52.390765Z,2025-01-16,en-US,account-management,thunderbird-android;account-management;,salindley0,Duplicate account abbreviations on account selection page,https://support.mozilla.org/questions/1486310,os:android,Android 15 on a Pixel 7,,,,,,,,1,true,12.89,False,
1486354,2025-01-16T09:15:54.088951Z,2025-01-16,en-US,account-management,thunderbird-android;account-management;,norberts30,Add Outlook account,https://support.mozilla.org/questions/1486354,os:android,Android 10 Emui 12 Huawei p30 pro,,,,m:microsoftemail,,,,0,false,,False,
1486384,2025-01-16T12:02:54.352273Z,2025-01-16,en-US,contacts,thunderbird-android;contacts;,allegerwinns,adressbook,https://support.mozilla.org/questions/1486384,,,,,,,,,,1,true,2.85,False,
1486408,2025-01-16T13:49:20.265553Z,2025-01-16,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,Botanicalbry,Emails from IMAP account being bounced,https://support.mozilla.org/questions/1486408,,,,,,,,proto:imap;proto:smtp,,0,false,,False,
1486433,2025-01-16T15:30:46.240767Z,2025-01-16,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,daniderio,forward error,https://support.mozilla.org/questions/1486433,os:android,Android,,,,,,,,0,false,,False,
1486454,2025-01-16T16:45:41.510873Z,2025-01-16,en-US,contacts,android;thunderbird-android;contacts;,claudesabatier,Contacts dans l'App android,https://support.mozilla.org/questions/1486454,os:android,Android,,,,m:orange,feat:addressbook,,,0,false,,False,
1486460,2025-01-16T17:05:26.080889Z,2025-01-16,en-US,customization,customization;thunderbird-android;,dungseaco,How do I get my messages list in top,https://support.mozilla.org/questions/1486460,os:android,Android Thunderbird,,,,,,,,1,true,53.35,False,
1486464,2025-01-16T17:17:34.056374Z,2025-01-16,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,dungseaco,Thunderbird email messages,https://support.mozilla.org/questions/1486464,,,,,,,,,,0,false,,False,
1486466,2025-01-16T17:19:39.604383Z,2025-01-16,en-US,customization,customization;thunderbird-android;,dungseaco,Message listing,https://support.mozilla.org/questions/1486466,os:android,Android 10,,,,,,,,2,true,20.13,False,
1486658,2025-01-17T11:34:51.469483Z,2025-01-17,en-US,settings,settings;android;thunderbird-android;,tardis1,Thunderbird Add-Ons,https://support.mozilla.org/questions/1486658,os:android,Android,,,,,feat:addons,,,0,false,,False,
1486757,2025-01-17T19:25:04.813011Z,2025-01-17,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,spartanhooah,Unified inbox not showing all emails on Android,https://support.mozilla.org/questions/1486757,os:android,Android 15,,,,m:gmail,,,,0,false,,False,
1486783,2025-01-17T22:03:51.307578Z,2025-01-17,en-US,import-and-export-email,thunderbird-android;import-and-export-email;,pel1,installation of thunderbird on Samsung Galaxy S24 phone,https://support.mozilla.org/questions/1486783,,,,,,,,,,0,false,,False,
1487165,2025-01-19T19:42:29.756492Z,2025-01-19,en-US,account-management,thunderbird-android;account-management;,alcor.luwis,Doppio account,https://support.mozilla.org/questions/1487165,,,,,,,,,,0,false,,False,
1487225,2025-01-20T05:41:58.279719Z,2025-01-20,en-US,profiles,thunderbird-android;profiles;,meerfahrer,Subaccount,https://support.mozilla.org/questions/1487225,,,,,,,,,,1,false,,False,
1487333,2025-01-20T16:12:21.926392Z,2025-01-20,en-US,send-and-receive-email,windows;thunderbird-android;send-and-receive-email;,patrycjamackiel,I can't send e-mails from my app,https://support.mozilla.org/questions/1487333,os:windows,Windows,,,,,,proto:smtp,,0,false,,False,
1487408,2025-01-20T23:47:57.740981Z,2025-01-20,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,bruceh1473,possible bug in Thunderbird for Android,https://support.mozilla.org/questions/1487408,,,,,,m:microsoftemail,,,,5,true,1.17,True,bruceh1473
1487601,2025-01-21T19:13:04.005169Z,2025-01-21,en-US,import-and-export-settings,thunderbird-android;import-and-export-settings;,Tombarkas,Export profiles,https://support.mozilla.org/questions/1487601,,,,,,,feat:import_export,,,1,true,5561.25,False,
1487807,2025-01-22T19:39:55.907353Z,2025-01-22,en-US,install,thunderbird-android;install;,garyduke,mobile app,https://support.mozilla.org/questions/1487807,,,,,,,,,,0,false,,False,
1487819,2025-01-22T21:05:49.103127Z,2025-01-22,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,l.kontchupe,dossier envoyé ??,https://support.mozilla.org/questions/1487819,os:android,Android 13,,,,,,,,0,false,,False,
1487928,2025-01-23T10:14:15.363488Z,2025-01-23,en-US,email-and-messaging,email-and-messaging;thunderbird-android;,paul680,Android Email Archive,https://support.mozilla.org/questions/1487928,os:android,Android 14,,,,,,,,0,false,,False,
1487942,2025-01-23T11:22:40.414972Z,2025-01-23,en-US,email-and-messaging,email-and-messaging;thunderbird-android;,Hellmut2,Sub-folders,https://support.mozilla.org/questions/1487942,,,,,,,,,,0,false,,False,
1487945,2025-01-23T11:57:30.177813Z,2025-01-23,en-US,account-management,thunderbird-android;account-management;,marc173,cannot create new accounts manually on thunderbird mobile,https://support.mozilla.org/questions/1487945,,,,,,,,proto:imap,,1,true,5.1,False,
1488155,2025-01-24T09:16:19.882139Z,2025-01-24,en-US,customization,customization;thunderbird-android;,fuorigioco1971,android widget,https://support.mozilla.org/questions/1488155,,,,,,,,,,1,true,0.17,False,
1488184,2025-01-24T12:06:17.679356Z,2025-01-24,en-US,customization,android;customization;thunderbird-android;,harry104,Folders: Any way to change folder order in Android?,https://support.mozilla.org/questions/1488184,os:android,Android,,,,,,,,0,false,,False,
1488272,2025-01-24T18:06:17.546578Z,2025-01-24,en-US,passwords-and-sign-in,passwords-and-sign-in;thunderbird-android;,palmierialfonso1,Posta,https://support.mozilla.org/questions/1488272,,,,,,,,,,0,false,,False,
1488425,2025-01-25T12:51:52.638171Z,2025-01-25,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,erik112,"sent messages are not in any sent folder, they just disappear, but reach destination",https://support.mozilla.org/questions/1488425,os:android,android,,,,,,,,0,false,,False,
1488477,2025-01-25T18:15:09.129691Z,2025-01-25,en-US,customization,customization;thunderbird-android;,JimJamie,Show remote content for Thunderbird mobile,https://support.mozilla.org/questions/1488477,,,,,,,,,,0,false,,False,
1488680,2025-01-26T17:45:05.243298Z,2025-01-26,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,john.gaskell,Tb on Android with 4 email accounts,https://support.mozilla.org/questions/1488680,os:android,Android,,,,,,,,0,false,,False,
1488716,2025-01-26T20:47:09.142202Z,2025-01-26,en-US,email-and-messaging,email-and-messaging;thunderbird-android;,dannyshamoon,Adding folders,https://support.mozilla.org/questions/1488716,os:android,Android 13,,,,,,,,0,false,,False,
1488802,2025-01-27T09:40:36.810910Z,2025-01-27,en-US,account-management,thunderbird-android;account-management;,loredanacalogero76,Lory76,https://support.mozilla.org/questions/1488802,,,,,,m:gmail,,,,0,false,,False,
1489247,2025-01-29T06:48:28.056199Z,2025-01-29,en-US,email-and-messaging,email-and-messaging;thunderbird-android;,simon213,Wrong folder structure in Thunderbird compared to Webmail,https://support.mozilla.org/questions/1489247,,,,,,,,,,0,false,,False,
1489435,2025-01-29T20:59:58.630463Z,2025-01-29,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,markus.bandomir,Thunderbird E-Mail Client,https://support.mozilla.org/questions/1489435,,,,,,,,,,0,false,,False,
1489437,2025-01-29T21:02:46.151037Z,2025-01-29,en-US,install,thunderbird-android;install;,rickg916,Thunderbird for Android icon not found after installation,https://support.mozilla.org/questions/1489437,os:android,Android 11,,,,,,,,0,false,,False,
1489627,2025-01-30T18:38:30.037934Z,2025-01-30,en-US,customization,customization;thunderbird-android;,jaccphil,Mails in conversation mode,https://support.mozilla.org/questions/1489627,os:android,Android 13,,,,,,,,0,false,,False,
1489680,2025-01-30T21:54:27.319906Z,2025-01-30,en-US,junk-mail-and-spam,android;thunderbird-android;junk-mail-and-spam;,thierry.berthome,indésirable,https://support.mozilla.org/questions/1489680,os:android,Android,,,,,,,,0,false,,False,
1489737,2025-01-31T04:03:43.620818Z,2025-01-31,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,csmyarrumbak,"How to only use incoming server, no outgoing",https://support.mozilla.org/questions/1489737,,,,,,,,,,0,false,,False,
1489931,2025-01-31T19:16:11.353316Z,2025-01-31,en-US,email-and-messaging,android;email-and-messaging;thunderbird-android;,JonNc,"While viewing individual mails, swipe down to return to inbox feature request",https://support.mozilla.org/questions/1489931,os:android,Android,,,,,,,,1,true,64.89,False,
