id,created,created_date,locale,topic,tags,creator,title,question_url,os,os_raw,macos_release,tb_version,tb_version_major,mail_provider,feature,protocol,av,num_answers,is_answered,first_answer_hours,is_solved,solved_by
1558199,2026-01-03T02:20:29.306346Z,2026-01-03,en-US,passwords-and-sign-in,passwords-and-sign-in;thunderbird-android;,email14,I cannot lock into my SMA\windows10 account so I can receive emails on my cell phone.,https://support.mozilla.org/questions/1558199,os:windows,HP Windows 10 with Samsung S23,,,,,,,,1,true,283.03,False,
1558282,2026-01-03T17:43:41.639169Z,2026-01-03,en-US,email-and-messaging,android;email-and-messaging;thunderbird-android;,AL66,Email,https://support.mozilla.org/questions/1558282,os:android,Android,,,,,,,,1,true,1.91,False,
1558315,2026-01-03T21:37:01.052580Z,2026-01-03,en-US,import-and-export-email,thunderbird-android;import-and-export-email;,randj1964,Thunderbird on Android tablet,https://support.mozilla.org/questions/1558315,,,,,,,,,,1,true,15.34,False,
1558528,2026-01-05T07:07:41.692713Z,2026-01-05,en-US,customization,customization;thunderbird-android;,Tombarkas,Can't set Move as option,https://support.mozilla.org/questions/1558528,,,,,,,,,,15,true,9.83,False,
1558622,2026-01-05T16:50:06.626036Z,2026-01-05,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,pebbleridge13,Thunderbird on my Android phone doesn't seem to be working.,https://support.mozilla.org/questions/1558622,os:android,Android,,,,,,,,3,true,0.91,True,platform34
1558641,2026-01-05T18:33:21.017666Z,2026-01-05,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,jimflora,Accessing Gmail,https://support.mozilla.org/questions/1558641,os:android,Android,,,,m:gmail,,proto:oauth,,1,true,0.93,True,platform34
1558764,2026-01-06T11:57:07.894029Z,2026-01-06,en-US,customization,customization;thunderbird-android;,relativevalue1,Delete button is not send-to-trash - just gone gone gone,https://support.mozilla.org/questions/1558764,,,,,,,,,,4,true,9.16,True,relativevalue1
1558859,2026-01-06T20:35:31.310317Z,2026-01-06,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,garry.smith74,Sent email sound notification,https://support.mozilla.org/questions/1558859,os:android,Android,,,,,feat:notifications,,,0,false,,False,
1558919,2026-01-07T06:56:14.111581Z,2026-01-07,en-US,junk-mail-and-spam,android;thunderbird-android;junk-mail-and-spam;,jane37,Mobile jumk filter,https://support.mozilla.org/questions/1558919,os:android,Android,,,,,feat:filters,proto:pop,,1,true,9.61,False,
1559371,2026-01-09T17:42:58.222797Z,2026-01-09,en-US,update,android;thunderbird-android;update;,zoltanina-fantasy,Play Store installed Thunderbird linked to F-Droid?,https://support.mozilla.org/questions/1559371,os:android,Android,,,,,,,,2,true,5.09,True,platform34
1559780,2026-01-12T09:44:03.783739Z,2026-01-12,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,drniaz009,Thunderbird is not checking email accounts automatically. How to solve the problem? Thanks,https://support.mozilla.org/questions/1559780,os:android,Android 14,,,,,,,,2,true,2.23,False,
1559960,2026-01-13T09:19:02.592423Z,2026-01-13,en-US,import-and-export-email,thunderbird-android;import-and-export-email;,brucenutman,Transferring to new android phone,https://support.mozilla.org/questions/1559960,,,,,,,,,,1,true,15.13,False,
1560195,2026-01-14T17:06:36.846265Z,2026-01-14,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,dawhit50,Import current messages,https://support.mozilla.org/questions/1560195,os:android,Android,,,,m:gmail,feat:import_export,,,1,true,34.05,False,
1560198,2026-01-14T17:15:13.591677Z,2026-01-14,it,account-management,thunderbird-android;account-management;,LiviaEusebi1,impossibile impostare Thunderbird su Honon magic7 lite,https://support.mozilla.org/questions/1560198,,,,,,,,,,0,false,,False,
1560232,2026-01-14T21:10:27.804699Z,2026-01-14,en-US,passwords-and-sign-in,passwords-and-sign-in;thunderbird-android;,email14,After changing my Thunderbird Windows 10 password 3 weeks ago my S23 no longer gets emails. Why.,https://support.mozilla.org/questions/1560232,os:windows,HP windows 10,,,,,,,,2,true,1.61,False,
1560339,2026-01-15T13:48:15.239516Z,2026-01-15,en-US,connectivity,thunderbird-android;connectivity;,lamplmairherbert,Can't Log Into my Mail,https://support.mozilla.org/questions/1560339,os:android,"Android, Windows",,,,,,,,1,true,13.26,False,
1560357,2026-01-15T15:02:28.906767Z,2026-01-15,en-US,junk-mail-and-spam,mac-os-x-1013;thunderbird-android;junk-mail-and-spam;firefox-115320;firefox-11532;,andyjpriestman,how to stop fishing scam emails getting to my Focussed Email,https://support.mozilla.org/questions/1560357,os:macos,Mac OS x 10.13,,,,,,,,1,true,11.57,False,
1560462,2026-01-16T02:34:31.761918Z,2026-01-16,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,Alain_Damlamian,TB stopped refeshing.,https://support.mozilla.org/questions/1560462,os:android,Android,,,,,,,,1,true,0.37,False,
1560576,2026-01-16T17:42:02.651209Z,2026-01-16,en-US,email-and-messaging,android;email-and-messaging;thunderbird-android;,ralf70,How to print an email in Thunderbird for Android,https://support.mozilla.org/questions/1560576,os:android,Android,,,,,feat:printing,,,1,true,5.99,False,
1560618,2026-01-16T22:29:01.695310Z,2026-01-16,en-US,accessibility,accessibility;thunderbird-android;,slpiotro,thunderbird on pixel,https://support.mozilla.org/questions/1560618,,,,,,,,,,1,true,6.6,True,platform34
1560749,2026-01-17T16:49:07.519701Z,2026-01-17,en-US,email-and-messaging,android;email-and-messaging;thunderbird-android;,ksmith29,Hot links,https://support.mozilla.org/questions/1560749,os:android,Android,,,,,,,,3,true,31.02,False,
1560796,2026-01-17T22:48:06.301438Z,2026-01-17,en-US,account-management,android;thunderbird-android;account-management;,chasa58,Gmail sccount,https://support.mozilla.org/questions/1560796,os:android,Android,,,,m:gmail,,,,1,true,25.35,False,
1560957,2026-01-18T23:35:47.119866Z,2026-01-18,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,blmiller,Forward email,https://support.mozilla.org/questions/1560957,,,,,,,,,,1,true,0.2,False,
1561314,2026-01-20T20:19:06.274758Z,2026-01-20,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,linn1,Syncing thunderbird emails between phone and laptop,https://support.mozilla.org/questions/1561314,os:android,Android,,,,,,proto:imap;proto:pop,,1,true,1.18,False,
1561444,2026-01-21T14:17:07.048684Z,2026-01-21,en-US,email-and-messaging,email-and-messaging;thunderbird-android;,mingle909,printing,https://support.mozilla.org/questions/1561444,os:android,android 16,,,,,feat:printing,,,1,true,1.14,True,platform34
1561482,2026-01-21T16:42:36.317696Z,2026-01-21,en-US,accessibility,accessibility;thunderbird-android;,ksmith29,Url links,https://support.mozilla.org/questions/1561482,,,,,,,,,,17,true,1.96,True,platform34
1561672,2026-01-22T16:46:23.210653Z,2026-01-22,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,kb-byra,Can not open the message in my email,https://support.mozilla.org/questions/1561672,,,,,,,,,,0,false,,False,
