id,created,created_date,locale,topic,tags,creator,title,question_url,os,os_raw,macos_release,tb_version,tb_version_major,mail_provider,protocol,av,num_answers,is_answered,first_answer_hours,is_solved,solved_by
1551692,2025-12-01T00:40:55.668264Z,2025-12-01,en-US,email-and-messaging,thunderbird;email-and-messaging;,tucker2,Creating new folders,https://support.mozilla.org/questions/1551692,,,,,,,,,1,true,26.42,False,
1551715,2025-12-01T04:01:45.086930Z,2025-12-01,en-US,connectivity,thunderbird;connectivity;,305dds,"frustrating pair: Microsoft (Win11, Outlook) & TB…..uugh",https://support.mozilla.org/questions/1551715,os:windows,,,,,m:gmail;m:microsoftemail,,,1,true,8.89,False,
1551717,2025-12-01T04:31:34.946528Z,2025-12-01,en-US,app-crash,thunderbird;app-crash;,phlcpa,Locked out of Thunderbird,https://support.mozilla.org/questions/1551717,,,,,,,,,1,true,7.64,False,
1551737,2025-12-01T07:42:55.145654Z,2025-12-01,en-US,events,thunderbird;events;,wesleyhe3939,calendar issue,https://support.mozilla.org/questions/1551737,,,,,,,,,0,false,,False,
1551750,2025-12-01T09:41:59.323211Z,2025-12-01,nl,security,thunderbird;security;,pvh.head,Wachtwoord op Thinderbird werkt niet goed,https://support.mozilla.org/questions/1551750,,,,,,,,,1,true,1.16,False,
1551751,2025-12-01T09:42:19.061971Z,2025-12-01,it,reset-passwords,thunderbird;reset-passwords;,fabrizio.pasi.2662,Impossibilitato ad entrare nell' account di posta Thunderbird,https://support.mozilla.org/questions/1551751,,,,,,,,,1,true,0.09,False,
1551754,2025-12-01T09:59:15.870516Z,2025-12-01,nl,import-and-export-email,thunderbird;import-and-export-email;,mlvc9999,How to recover local folders after unistall Thunderbird,https://support.mozilla.org/questions/1551754,,,,,,,,,0,false,,False,
1551755,2025-12-01T09:59:58.585262Z,2025-12-01,en-US,undefined,thunderbird;undefined;,SafeTex,Donation refused,https://support.mozilla.org/questions/1551755,,,,,,,,,3,true,1.99,False,
1551756,2025-12-01T10:07:17.394718Z,2025-12-01,en-US,passwords-and-sign-in,thunderbird;passwords-and-sign-in;,nopaythanx,Unable to enter password/verification code in Microsoft OAuth2 login popup (Thunderbird 128 ESR & Firefox 115 ESR),https://support.mozilla.org/questions/1551756,os:windows,,,,,m:microsoftemail,proto:oauth,,0,false,,False,
1551758,2025-12-01T10:31:37.578675Z,2025-12-01,en-US,send-and-receive-email,thunderbird;send-and-receive-email;,j.vicentenunez,"En Thunderbird, en mis cuentas de correo se descargan los correos recibido en mi bandeja de entrada pero no me permite a",https://support.mozilla.org/questions/1551758,,,,,,,,,0,false,,False,
1551760,2025-12-01T10:37:38.377661Z,2025-12-01,en-US,contacts,thunderbird;contacts;,TonyPayneUK,What is abook.v2.sqlite?,https://support.mozilla.org/questions/1551760,,,,,,,,,2,true,1.51,True,davidsk
1551763,2025-12-01T10:43:04.921120Z,2025-12-01,en-US,connectivity,thunderbird;connectivity;,happyinoban,error message,https://support.mozilla.org/questions/1551763,,,,,,,,,2,true,2.01,False,
1551765,2025-12-01T11:23:04.055803Z,2025-12-01,es,import-and-export-email,thunderbird;import-and-export-email;,davidurendes,recover messages from a deleted account,https://support.mozilla.org/questions/1551765,,,,,,,,,3,true,62.77,True,davidurendes
1551766,2025-12-01T11:27:03.571605Z,2025-12-01,en-US,send-and-receive-email,thunderbird;send-and-receive-email;,aljohn43,emails in & out have stopped - need help to find out why.,https://support.mozilla.org/questions/1551766,,,,,,,,,1,true,9.73,False,
1551767,2025-12-01T11:33:24.105585Z,2025-12-01,en-US,events,thunderbird;events;,jens91,Calendar invite not sent to ALL participants,https://support.mozilla.org/questions/1551767,os:linux,,,,,,,,1,false,,False,
1551777,2025-12-01T13:29:47.616396Z,2025-12-01,en-US,customization,thunderbird;customization;,alangjones,Email printing,https://support.mozilla.org/questions/1551777,,,,,,,,,0,false,,False,
1551778,2025-12-01T13:33:47.644338Z,2025-12-01,en-US,update,thunderbird;update;,tjsilver,Thunderbird taskbar icon opens donation web page not application!,https://support.mozilla.org/questions/1551778,,,,,,,,,0,false,,False,
1551779,2025-12-01T13:38:14.104802Z,2025-12-01,en-US,send-and-receive-email,thunderbird;send-and-receive-email;,CharlesHB75,Remove User Agent information: Thunderbird,https://support.mozilla.org/questions/1551779,os:windows,,,,,,,,5,true,1.67,True,CharlesHB75
1551786,2025-12-01T14:16:05.774522Z,2025-12-01,en-US,import-and-export-email,thunderbird;import-and-export-email;,sabata2,Thunderbird,https://support.mozilla.org/questions/1551786,,,,,,m:microsoftemail,,,28,true,0.54,True,sabata2
1551791,2025-12-01T14:24:41.062156Z,2025-12-01,en-US,import-and-export-settings,thunderbird;import-and-export-settings;,ce_mozilla,TB locks erratically: now unusable.  How to rebuild?,https://support.mozilla.org/questions/1551791,os:linux,,,,,,,,3,true,12.66,False,
1551795,2025-12-01T14:51:09.413735Z,2025-12-01,en-US,customization,thunderbird;customization;,rogerjarvis1,Writing a new message,https://support.mozilla.org/questions/1551795,,,,,,,,,12,true,0.41,False,
1551799,2025-12-01T15:15:30.001369Z,2025-12-01,en-US,passwords-and-sign-in,thunderbird;passwords-and-sign-in;,customclassic,signing in on my new windows laptop,https://support.mozilla.org/questions/1551799,os:windows,,,,,,,,1,true,5.89,False,
1551806,2025-12-01T15:39:33.852970Z,2025-12-01,en-US,account-management,thunderbird;account-management;,tbobek,Unfamiliar email on my Thunderbird account and unable to SEND Outgoing emails.  Have been working with Hughes.Net,https://support.mozilla.org/questions/1551806,,,,,,,,,1,true,1.17,False,
1551815,2025-12-01T16:15:12.282224Z,2025-12-01,en-US,send-and-receive-email,thunderbird;send-and-receive-email;,tbobek,Unfamiliar email account in which I can see their inbox on my Thunderbird email account.  Unable to SEND OUTGOING emails,https://support.mozilla.org/questions/1551815,,,,,,,,,1,true,0.57,False,
1551816,2025-12-01T16:27:27.086629Z,2025-12-01,en-US,email-and-messaging,thunderbird;email-and-messaging;,jl11,Deleted Messages Not Going To Trash,https://support.mozilla.org/questions/1551816,,,,,,,,,1,false,,False,
1551819,2025-12-01T16:50:58.938184Z,2025-12-01,en-US,import-and-export-email,thunderbird;import-and-export-email;,clgaun,Xfinity to Thunderbird do I need to change email address?,https://support.mozilla.org/questions/1551819,,,,,,m:microsoftemail;m:comcast,,,1,true,1.09,False,
1551823,2025-12-01T17:13:05.772709Z,2025-12-01,en-US,import-and-export-email,thunderbird;import-and-export-email;,bostein67,Moving Thunderbird to a new computer after export function is no longer possible on the old computer,https://support.mozilla.org/questions/1551823,os:windows,,,,,,,,17,true,0.11,False,
1551827,2025-12-01T17:53:23.732742Z,2025-12-01,nl,update,thunderbird;update;,be_pipo,thunderbird release is opeens beta,https://support.mozilla.org/questions/1551827,,,,,,,,,3,true,37.73,True,markh2
1551831,2025-12-01T18:20:19.967310Z,2025-12-01,en-US,send-and-receive-email,thunderbird;send-and-receive-email;,peter.goldberger,outgoing mail not sending,https://support.mozilla.org/questions/1551831,,,,,,m:yahooemail;m:verizon,proto:smtp,,1,false,,True,peter.goldberger
1551835,2025-12-01T18:41:37.367121Z,2025-12-01,en-US,installation-and-updates,thunderbird;installation-and-updates;,tucker2,synce,https://support.mozilla.org/questions/1551835,,,,,,,,,1,true,0.92,False,
1551836,2025-12-01T18:43:57.638147Z,2025-12-01,en-US,send-and-receive-email,thunderbird;send-and-receive-email;,cowabunga.surf,Suddenly Cannot send any Emails,https://support.mozilla.org/questions/1551836,,,,,,m:yahooemail,proto:smtp,,1,true,0.84,False,
1551840,2025-12-01T18:56:37.598663Z,2025-12-01,it,calendar,thunderbird;calendar;,barbara.borelli,Calendar Invitation,https://support.mozilla.org/questions/1551840,,,,,,,,,1,true,19.66,False,
