id,created,created_date,locale,topic,tags,creator,title,question_url,os,os_raw,macos_release,tb_version,tb_version_major,mail_provider,feature,protocol,av,num_answers,is_answered,first_answer_hours,is_solved,solved_by
1538814,2025-10-01T06:31:45.372386Z,2025-10-01,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,bear,How to easily get notifications for all folders?,https://support.mozilla.org/questions/1538814,os:android,android 15,,,,,feat:notifications,,,0,false,,False,
1538972,2025-10-01T20:42:22.825052Z,2025-10-01,en-US,email-and-messaging,android;needsinfo;email-and-messaging;thunderbird-android;,metroart1,I tried exporting from the desktop with a scan QR but all I see is an empty outbox folder,https://support.mozilla.org/questions/1538972,os:android,Android,,,,,feat:import_export,,,1,true,10.69,False,
1539156,2025-10-02T19:51:55.202230Z,2025-10-02,en-US,customization,android;customization;thunderbird-android;,mwlica,Threaded view doesn't work as expected,https://support.mozilla.org/questions/1539156,os:android,Android,,,,,,,,1,true,27.39,False,
1539171,2025-10-02T22:38:40.486816Z,2025-10-02,en-US,customization,android;customization;thunderbird-android;,katrina56,Email conversation view,https://support.mozilla.org/questions/1539171,os:android,Android,,,,,,,,0,false,,False,
1539300,2025-10-03T15:55:13.392854Z,2025-10-03,en-US,accessibility,accessibility;thunderbird-android;,gconway,email address from contacts,https://support.mozilla.org/questions/1539300,,,,,,,feat:addressbook,,,0,false,,False,
1539433,2025-10-04T11:10:44.606717Z,2025-10-04,nl,customization,customization;thunderbird-android;,m.vdkroef,Volledige lijst tonen Thunderbird Android,https://support.mozilla.org/questions/1539433,,,,,,,,,,0,false,,False,
1539447,2025-10-04T12:38:01.922954Z,2025-10-04,it,customization,customization;thunderbird-android;,m.brollo,consumo batteria thunderbird android,https://support.mozilla.org/questions/1539447,,,,,,,,,,0,false,,False,
1539560,2025-10-05T00:02:55.462099Z,2025-10-05,en-US,email-and-messaging,email-and-messaging;thunderbird-android;,ssum,Cannot insert inline images in (newest Android) version,https://support.mozilla.org/questions/1539560,,,,,,,,proto:imap,,1,true,170.07,False,
1539689,2025-10-05T21:33:07.328219Z,2025-10-05,en-US,email-and-messaging,email-and-messaging;thunderbird-android;,194049,Android Galaxy 22Ultra. How to delete multi emails,https://support.mozilla.org/questions/1539689,,,,,,,,,,1,true,40.84,False,
1539713,2025-10-06T01:10:20.262280Z,2025-10-06,en-US,connectivity,thunderbird-android;connectivity;,firefox1215,Thunderbird for Android no longer shows messages in IMAP folders,https://support.mozilla.org/questions/1539713,os:android,Android 15,,,,,,proto:imap,,2,true,349.63,False,
1539737,2025-10-06T06:30:47.234555Z,2025-10-06,en-US,passwords-and-sign-in,android;passwords-and-sign-in;thunderbird-android;,baihuamen,Failed to sign in hotmail.,https://support.mozilla.org/questions/1539737,os:android,Android,,,,m:microsoftemail,,,,1,true,31.14,False,
1539773,2025-10-06T09:45:32.819163Z,2025-10-06,en-US,email-and-messaging,email-and-messaging;thunderbird-android;,jah.de.ruig,Androi how to Print a email,https://support.mozilla.org/questions/1539773,,,,,,,feat:printing,,,1,true,340.77,False,
