id,created,created_date,locale,topic,tags,creator,title,question_url,os,os_raw,macos_release,tb_version,tb_version_major,mail_provider,feature,protocol,av,num_answers,is_answered,first_answer_hours,is_solved,solved_by
1476683,2024-12-01T03:21:13.519921Z,2024-12-01,en-US,privacy-and-security,android;privacy-and-security_1;thunderbird-android;,jcar112,S/MIME certificates in Thunderbird for Android,https://support.mozilla.org/questions/1476683,os:android,Android,,,,,feat:encryption,,,0,false,,False,
1476755,2024-12-01T17:44:54.931724Z,2024-12-01,en-US,settings,settings;thunderbird-android;,ridget,Adding an ATT.NET account,https://support.mozilla.org/questions/1476755,,,,,,m:att,,,,0,false,,False,
1476789,2024-12-01T22:19:07.331862Z,2024-12-01,en-US,email-and-messaging,email-and-messaging;thunderbird-android;,mhni76,compte,https://support.mozilla.org/questions/1476789,,,,,,,,,,0,false,,False,
1476899,2024-12-02T15:51:16.947607Z,2024-12-02,en-US,settings,settings;thunderbird-android;,maxem67,Manual retrieval of an account,https://support.mozilla.org/questions/1476899,os:android,Android 14,,,,,,,,0,false,,False,
1476957,2024-12-02T21:42:39.928201Z,2024-12-02,en-US,email-and-messaging,email-and-messaging;thunderbird-android;,mingle909,Not showing sent emails,https://support.mozilla.org/questions/1476957,os:android,Android  14,,,,,,,,0,false,,False,
1477003,2024-12-03T07:02:17.339852Z,2024-12-03,en-US,settings,settings;thunderbird-android;,sami.bc,Push all folders of an e-mail address,https://support.mozilla.org/questions/1477003,os:android,Thunderbird Android,,,,,,,,0,false,,False,
1477070,2024-12-03T19:01:58.286384Z,2024-12-03,en-US,email-and-messaging,mobile;android;,ratz66,Plain text render option available?,https://support.mozilla.org/questions/1477070,os:android,Android,,,,m:microsoftemail,,,,0,false,,False,
1477077,2024-12-03T19:42:47.408997Z,2024-12-03,en-US,email-and-messaging,android;email-and-messaging;thunderbird-android;,software_pg,Set font,https://support.mozilla.org/questions/1477077,os:android,Android,,,,,,,,0,false,,False,
1477084,2024-12-03T21:13:22.624982Z,2024-12-03,en-US,installation-and-updates,installation-and-updates;thunderbird-android;,leigh16,Thunderbird not appearing in custom launcher,https://support.mozilla.org/questions/1477084,os:other,LineageOS 20,,,,,,,,0,false,,False,
1477115,2024-12-04T04:24:47.434818Z,2024-12-04,en-US,accounts,accounts;thunderbird-android;,bri747648,Locked out of google/Gmail accounts,https://support.mozilla.org/questions/1477115,,,,,,m:gmail,,,,0,false,,False,
