id,created,created_date,locale,topic,tags,creator,title,question_url,os,os_raw,macos_release,tb_version,tb_version_major,mail_provider,feature,protocol,av,num_answers,is_answered,first_answer_hours,is_solved,solved_by
1515012,2025-06-02T04:09:26.941536Z,2025-06-02,en-US,attachments,thunderbird-android;attachments;,carlrgoodwin,Keyboard and files broke recently...,https://support.mozilla.org/questions/1515012,os:android,Android version 12.,,,,,,,,0,false,,False,
1515033,2025-06-02T08:53:42.845810Z,2025-06-02,en-US,customization,android;customization;thunderbird-android;firefox-1380;,rafnov,Material colour design - when? also reminder for support of full conversations threading like in Gmail,https://support.mozilla.org/questions/1515033,os:android,Android,,,,m:gmail,,,,0,false,,False,
1515164,2025-06-03T00:14:53.594181Z,2025-06-03,en-US,email-and-messaging,email-and-messaging;thunderbird-android;,kemorris1,Importing emails from desktop to android,https://support.mozilla.org/questions/1515164,os:android,Android via Google Pixel,,,,m:earthlink,feat:import_export,,,0,false,,False,
1515298,2025-06-03T20:59:06.793559Z,2025-06-03,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,firefox1898,Thunderbird Android no longer sending or receiving,https://support.mozilla.org/questions/1515298,,,,,,,,,,3,true,21.12,True,firefox1898
1515308,2025-06-03T22:36:06.001640Z,2025-06-03,en-US,settings,settings;thunderbird-android;,DebbieK,Default reply - change from 'Reply' to 'Reply All',https://support.mozilla.org/questions/1515308,os:android,Android 14,,,,,,,,0,false,,False,
1515367,2025-06-04T07:59:54.986654Z,2025-06-04,en-US,email-and-messaging,email-and-messaging;thunderbird-android;,mallardsreach8,Inboxes,https://support.mozilla.org/questions/1515367,,,,,,,,,,0,false,,False,
1515450,2025-06-04T21:44:37.433894Z,2025-06-04,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,john22,Not getting emails on my phone,https://support.mozilla.org/questions/1515450,,,,,,,,,,0,false,,False,
1515492,2025-06-05T07:23:13.247777Z,2025-06-05,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,kontakt457,Signatures in messages - Podpisy w wiadomości sygnaturka,https://support.mozilla.org/questions/1515492,os:android,Android 15,,,,,feat:signature,,,0,false,,False,
1515523,2025-06-05T11:02:42.801449Z,2025-06-05,en-US,import-and-export-email,needsinfo;thunderbird-android;import-and-export-email;,L.ermohina,Приложение для android trunderbird,https://support.mozilla.org/questions/1515523,os:android,Android 12,,,,,,,,3,false,,True,L.ermohina
1515580,2025-06-05T16:46:20.345796Z,2025-06-05,en-US,email-and-messaging,email-and-messaging;thunderbird-android;,nikki630,undo function for mobile Thunderbird on Android,https://support.mozilla.org/questions/1515580,,,,,,,,,,2,true,23.82,False,
1515851,2025-06-07T12:29:05.703355Z,2025-06-07,en-US,accessibility,accessibility;thunderbird-android;,christoph.bletzinger1,thunderbird for android,https://support.mozilla.org/questions/1515851,,,,,,,,,,4,true,0.42,False,
1515924,2025-06-07T21:58:33.991645Z,2025-06-07,en-US,email-and-messaging,email-and-messaging;thunderbird-android;,gloriahoo22,I want to get into my emails,https://support.mozilla.org/questions/1515924,,,,,,,,,,0,false,,False,
1516020,2025-06-08T18:49:00.723847Z,2025-06-08,en-US,performance-and-connectivity,performance-and-connectivity;thunderbird-android;,roy.weisfeld,Unified View seems empty?,https://support.mozilla.org/questions/1516020,os:android,Android 15,,,,,,,,1,true,18.16,False,
1516028,2025-06-08T20:24:24.318597Z,2025-06-08,en-US,email-and-messaging,email-and-messaging;thunderbird-android;,marco.piantino,When will Thunderbird for Android be able to move mails between accounts?,https://support.mozilla.org/questions/1516028,,,,,,,,,,0,false,,False,
1516055,2025-06-09T02:47:53.745602Z,2025-06-09,en-US,email-and-messaging,email-and-messaging;thunderbird-android;,alias4rva,Server folder does not report current files,https://support.mozilla.org/questions/1516055,,,,,,m:gmail,,,,0,false,,False,
1516084,2025-06-09T11:11:59.450211Z,2025-06-09,en-US,attachments,thunderbird-android;attachments;,doc23,K-9 Mail (Thunderbird for Android) recently stopped attaching both of 2 files.  I can't see why.,https://support.mozilla.org/questions/1516084,os:android,Android 13 5.10.136-android kernel.  Samsung S8.,,,,m:microsoftemail,feat:attachments,,,0,false,,False,
1516135,2025-06-09T16:17:43.938794Z,2025-06-09,en-US,account-management,thunderbird-android;account-management;,Terry.Ingoldsby,How to configure for multiple IMAP path namespaces,https://support.mozilla.org/questions/1516135,os:android,Android 15,,,,,,proto:imap,,0,false,,False,
1516242,2025-06-10T09:22:50.449097Z,2025-06-10,en-US,import-and-export-email,thunderbird-android;import-and-export-email;,nobody.anybody,thunderbird android backup emails to mbox,https://support.mozilla.org/questions/1516242,,,,,,,feat:import_export,,,1,false,,False,
1516244,2025-06-10T10:02:20.218250Z,2025-06-10,en-US,accounts,accounts;thunderbird-android;,lukasz.kwolek,Alias Outlook,https://support.mozilla.org/questions/1516244,,,,,,m:microsoftemail,,,,0,false,,False,
1516378,2025-06-11T02:59:28.374353Z,2025-06-11,en-US,settings,settings;android;thunderbird-android;,DallasDaveVegas,Thunderbird Android folders,https://support.mozilla.org/questions/1516378,os:android,Android,,,,,,,,0,false,,False,
1516681,2025-06-12T16:43:12.858001Z,2025-06-12,en-US,passwords-and-sign-in,android;passwords-and-sign-in;thunderbird-android;firefox-1390;,angharadhughes,Thunderbird for Android,https://support.mozilla.org/questions/1516681,os:android,Android,,,,m:gmail;m:protonmail,,,,0,false,,False,
1516774,2025-06-13T05:27:25.482989Z,2025-06-13,en-US,settings,settings;thunderbird-android;,fredrik24,Download complete message,https://support.mozilla.org/questions/1516774,,,,,,,,,,0,false,,False,
1516838,2025-06-13T12:52:06.216790Z,2025-06-13,en-US,email-and-messaging,email-and-messaging;thunderbird-android;,carlos.lacasta,Showing sent messages in conversation,https://support.mozilla.org/questions/1516838,,,,,,,,,,0,false,,False,
1516982,2025-06-14T10:21:54.480904Z,2025-06-14,en-US,encryption,thunderbird-android;encryption;,gerrit.leder,"thunderbird mobile: import secret key - decrypt w/ NFC smartcard gives ""intitialization failed""",https://support.mozilla.org/questions/1516982,os:android,android 15,,,,,feat:import_export,,,1,false,,False,
1517008,2025-06-14T13:48:11.247115Z,2025-06-14,en-US,accounts,accounts;thunderbird-android;,mumauthner,Email,https://support.mozilla.org/questions/1517008,,,,,,,,,,1,true,1.59,False,
1517039,2025-06-14T19:26:41.128555Z,2025-06-14,en-US,settings,settings;windows-11;thunderbird-android;,gcald4,Thunderbird for Android Unified Inbox Emails disappear when read,https://support.mozilla.org/questions/1517039,os:windows,Windows 11,,,,,,,,0,false,,False,
1517135,2025-06-15T13:27:14.012009Z,2025-06-15,en-US,email-and-messaging,android;email-and-messaging;thunderbird-android;,j.fillenham,how do I get separate inboxes for my 3 email addresses in Thunderbird for Android,https://support.mozilla.org/questions/1517135,os:android,android,,,,,,,,0,false,,False,
1517173,2025-06-15T18:11:34.735995Z,2025-06-15,en-US,customization,android;customization;thunderbird-android;,rick@thejohnleegroup.com,Picking folders for Android Unified inbox,https://support.mozilla.org/questions/1517173,os:android,Android,,,,,,,,1,true,10.85,False,
1517223,2025-06-16T01:07:16.550973Z,2025-06-16,en-US,email-and-messaging,email-and-messaging;thunderbird-android;,canadasangel,Adding new folders,https://support.mozilla.org/questions/1517223,os:android,ANDROID 15,,,,,,,,0,false,,False,
1517226,2025-06-16T01:51:22.831793Z,2025-06-16,en-US,passwords-and-sign-in,passwords-and-sign-in;thunderbird-android;,miorelli,Microsoft 360 and vanity domain,https://support.mozilla.org/questions/1517226,,,,,,,,,,0,false,,False,
1517707,2025-06-18T16:04:59.228806Z,2025-06-18,en-US,junk-mail-and-spam,thunderbird-android;junk-mail-and-spam;,JWKelly59,spam folder missing,https://support.mozilla.org/questions/1517707,os:android,Android version 14,,,,,feat:junk,,,0,false,,False,
1517737,2025-06-18T19:29:48.352406Z,2025-06-18,en-US,performance-and-connectivity,performance-and-connectivity;thunderbird-android;,Ian52,bt Internet email,https://support.mozilla.org/questions/1517737,,,,,,m:btinternet,,,,1,true,17.34,False,
1517971,2025-06-20T00:36:35.321538Z,2025-06-20,en-US,import-and-export-email,thunderbird-android;import-and-export-email;,niktizek,Importing MBOX to Thunderbird for Android,https://support.mozilla.org/questions/1517971,os:android,Android and Windows 10,,,,m:gmail,feat:import_export,proto:smtp;proto:pop,,0,false,,False,
1517974,2025-06-20T01:17:55.315994Z,2025-06-20,en-US,accessibility,accessibility;thunderbird-android;,elmerbug,Broken search on Android?,https://support.mozilla.org/questions/1517974,os:windows,,,,,,feat:search,,,0,false,,False,
1518012,2025-06-20T07:28:10.092623Z,2025-06-20,en-US,performance-and-connectivity,performance-and-connectivity;thunderbird-android;,al45,Thunderbird on Android closes when rotating phone,https://support.mozilla.org/questions/1518012,,,,,,,,,,1,true,5.17,False,
1518015,2025-06-20T07:36:57.844370Z,2025-06-20,en-US,email-and-messaging,email-and-messaging;thunderbird-android;,al45,"Thunderbird on Android - ""Download complete message"" button is hidden by the navigation buttons",https://support.mozilla.org/questions/1518015,,,,,,,,,,1,true,4.97,False,
1518069,2025-06-20T14:07:17.827660Z,2025-06-20,en-US,accounts,accounts;thunderbird-android;,pg.zapata,"Add Gmail account, how?",https://support.mozilla.org/questions/1518069,os:android,"Android, and Windows 11",,,,m:gmail,,,,0,false,,False,
1518099,2025-06-20T16:48:05.301299Z,2025-06-20,en-US,settings,settings;android;thunderbird-android;,lasse,Filter Settings in Thunderbird for Android,https://support.mozilla.org/questions/1518099,os:android,Android,,,,,feat:filters,,,0,false,,False,
1518209,2025-06-21T12:29:43.186955Z,2025-06-21,en-US,accounts,android;accounts;thunderbird-android;,gadget2,Mail account password change tbird mobile how?,https://support.mozilla.org/questions/1518209,os:android,Android,,,,,,,,1,true,47.73,False,
1518223,2025-06-21T14:46:47.443904Z,2025-06-21,en-US,performance-and-connectivity,performance-and-connectivity;thunderbird-android;,martin27,Android certificate errors,https://support.mozilla.org/questions/1518223,,,,,,m:microsoftemail,,,,0,false,,False,
1518246,2025-06-21T17:35:15.526840Z,2025-06-21,en-US,email-and-messaging,email-and-messaging;thunderbird-android;,Tombarkas,Thunderbird for Windows has far more items in Inbox than TB for Android,https://support.mozilla.org/questions/1518246,,,,,,,,,,1,true,1939.05,True,wsmwk
1518252,2025-06-21T18:14:35.713177Z,2025-06-21,en-US,passwords-and-sign-in,android;passwords-and-sign-in;thunderbird-android;,jderbyshire67,Sign-in issues after changing Google password,https://support.mozilla.org/questions/1518252,os:android,Android,,,,,,,,0,false,,False,
1518320,2025-06-22T06:14:05.019731Z,2025-06-22,en-US,search-tag-and-share,search-tag-and-share;thunderbird-android;,dev.zalicja,Search mail,https://support.mozilla.org/questions/1518320,,,,,,,feat:search,,,0,false,,False,
1518330,2025-06-22T08:39:19.303222Z,2025-06-22,en-US,email-and-messaging,email-and-messaging;thunderbird-android;,0nebukadnezar0,Email from Aliexpress are not fully showed in Thunderbird for Android in Dark Theme,https://support.mozilla.org/questions/1518330,os:android,Android 15,,,,,feat:addons,,,0,false,,False,
1518490,2025-06-23T10:52:04.574599Z,2025-06-23,en-US,accessibility,accessibility;thunderbird-android;,elenabaklykova,Attachments in incoming messages in app,https://support.mozilla.org/questions/1518490,,,,,,,feat:attachments,,,1,true,3.68,False,
1518530,2025-06-23T15:14:45.718212Z,2025-06-23,en-US,attachments,thunderbird-android;attachments;,lars.amrum,Android App Thunderbird,https://support.mozilla.org/questions/1518530,os:android,Android 13,,,,,,,,0,false,,False,
1518702,2025-06-24T13:42:16.092619Z,2025-06-24,en-US,account-management,android;thunderbird-android;account-management;,axel.ebsen,Thunderbird Android,https://support.mozilla.org/questions/1518702,os:android,Android,,,,,,,,0,false,,False,
1519199,2025-06-26T17:46:43.698229Z,2025-06-26,en-US,accessibility,accessibility;thunderbird-android;,kimberly16,Starred emails,https://support.mozilla.org/questions/1519199,,,,,,,,,,1,false,,False,
1519221,2025-06-26T20:23:05.367933Z,2025-06-26,en-US,account-management,android;thunderbird-android;account-management;,gailsmailplace,Server type,https://support.mozilla.org/questions/1519221,os:android,Android,,,,,,proto:imap,,0,false,,False,
1519785,2025-06-29T21:22:15.952229Z,2025-06-29,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,zaruba,After installing Thunderbird Android to replace K9 mail I cannot send mails,https://support.mozilla.org/questions/1519785,,,,,,m:gmail;m:optimum,,proto:imap;proto:pop,,0,false,,False,
1519794,2025-06-29T22:42:11.405053Z,2025-06-29,en-US,performance-and-connectivity,performance-and-connectivity;thunderbird-android;,derek25,Deleting emails doesn't sync to my computer,https://support.mozilla.org/questions/1519794,,,,,,,,,,0,false,,False,
1519940,2025-06-30T13:23:02.177807Z,2025-06-30,nl,email-and-messaging,android;email-and-messaging;thunderbird-android;firefox-1390;,Erik2600,Contactgroep,https://support.mozilla.org/questions/1519940,os:android,Android,,,,,,,,0,false,,False,
