id,created,created_date,locale,topic,tags,creator,title,question_url,os,os_raw,macos_release,tb_version,tb_version_major,mail_provider,feature,protocol,av,num_answers,is_answered,first_answer_hours,is_solved,solved_by
1502995,2025-04-01T05:55:49.407899Z,2025-04-01,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,war2211111,Speed interval check mailbox,https://support.mozilla.org/questions/1502995,os:other,Xiaomi 14T,,,,,,,,2,true,8.04,False,
1503204,2025-04-02T03:04:44.957391Z,2025-04-02,en-US,accessibility,accessibility;thunderbird-android;,mhp3jv,Email message body contrast,https://support.mozilla.org/questions/1503204,os:android,Android 15,,,,,,,,0,false,,False,
1503216,2025-04-02T04:35:37.474073Z,2025-04-02,en-US,send-and-receive-email,windows-10;thunderbird-android;send-and-receive-email;,johangroth,Thunderbird,https://support.mozilla.org/questions/1503216,os:windows,Windows 10,,,,,,,,2,true,324.72,False,
1503262,2025-04-02T11:36:54.117000Z,2025-04-02,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,frankmx111,Not receiving mail on Android smartphone after configuring using the barcode from Thunderbird desktop.,https://support.mozilla.org/questions/1503262,,,,,,,,,,1,true,2.34,False,
1503394,2025-04-02T22:28:55.741020Z,2025-04-02,en-US,customization,android;customization;thunderbird-android;,pgenova1,Compose on open,https://support.mozilla.org/questions/1503394,os:android,Android,,,,,,,,0,false,,False,
1503673,2025-04-04T06:29:38.600240Z,2025-04-04,en-US,accounts,accounts;thunderbird-android;,2kwnmk,Restoring my email addresses,https://support.mozilla.org/questions/1503673,,,,,,,,,,0,false,,False,
1503680,2025-04-04T06:58:40.703405Z,2025-04-04,en-US,account-management,thunderbird-android;account-management;,aleksus7888,Error when adding mail import,https://support.mozilla.org/questions/1503680,os:android,Android 12,,,,m:gmail,feat:import_export,,,0,false,,False,
1503689,2025-04-04T07:18:24.157997Z,2025-04-04,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,ti10purple,"sending email from a mobile device but the email will be filtered , bypassed ....",https://support.mozilla.org/questions/1503689,,,,,,m:microsoftemail,feat:filters,,,0,false,,False,
1503718,2025-04-04T10:49:39.944098Z,2025-04-04,en-US,attachments,thunderbird-android;attachments;,drwhahn,Thunderbird für Android,https://support.mozilla.org/questions/1503718,os:android,Android 14,,,,,,,,0,false,,False,
1503768,2025-04-04T15:41:29.370282Z,2025-04-04,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,munruss,Bluemail & Thunderbird -- Android,https://support.mozilla.org/questions/1503768,os:android,Android,,,,,,proto:imap,,0,false,,False,
1503875,2025-04-04T23:43:15.273683Z,2025-04-04,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,jimmcl61,Pasting Email Addresses,https://support.mozilla.org/questions/1503875,os:android,Android,,,,,,,,0,false,,False,
1504032,2025-04-05T20:34:47.904263Z,2025-04-05,en-US,email-and-messaging,email-and-messaging;thunderbird-android;,stevene_,moving between accounts - android,https://support.mozilla.org/questions/1504032,,,,,,,,,,0,false,,False,
