id,created,created_date,locale,topic,tags,creator,title,question_url,os,os_raw,macos_release,tb_version,tb_version_major,mail_provider,protocol,av,num_answers,is_answered,first_answer_hours,is_solved,solved_by
1552011,2025-12-02 07:35:03 -0800,2025-12-02,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,lukass53450,thunderbird andriod,https://support.mozilla.org/questions/1552011,,,,,,,,,6,true,7.31,False,
1552044,2025-12-02 09:55:37 -0800,2025-12-02,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,tamo208,Cannot send mail using a German t-online.de account,https://support.mozilla.org/questions/1552044,,,,,,m:tonline,,,2,true,4.76,True,platform34
1552115,2025-12-02 17:28:07 -0800,2025-12-03,en-US,send-and-receive-email,firefox-1450;android;thunderbird-android;send-and-receive-email;,foenicxxx,Getting Multiple Mails,https://support.mozilla.org/questions/1552115,,,,,,m:gmail;m:yahooemail,,,2,true,14.73,True,platform34
1552145,2025-12-02 22:17:58 -0800,2025-12-03,en-US,connectivity,android;thunderbird-android;connectivity;,A.dee,Problems with Android app,https://support.mozilla.org/questions/1552145,,,,,,m:microsoftemail,,,1,true,6.82,True,platform34
1552157,2025-12-03 01:32:32 -0800,2025-12-03,en-US,accounts,thunderbird-android;accounts;,samuel.pereira,cancel my subscription,https://support.mozilla.org/questions/1552157,,,,,,,,,1,true,11.35,False,
1552338,2025-12-03 16:52:27 -0800,2025-12-04,en-US,passwords-and-sign-in,thunderbird-android;passwords-and-sign-in;,marcoridge1,"how to change password , my account mail , under thunderbird android?",https://support.mozilla.org/questions/1552338,,,,,,,,,1,true,1.08,False,
1552409,2025-12-04 03:57:36 -0800,2025-12-04,en-US,crashing-and-slow-performance,thunderbird-android;crashing-and-slow-performance;,acoombs46,Slow Loading Times in Unified Folder,https://support.mozilla.org/questions/1552409,,,,,,,,,0,false,,False,
1552461,2025-12-04 07:56:56 -0800,2025-12-04,en-US,contacts,thunderbird-android;contacts;,raymondrancourt,"Invalid correspondent name in ""SENT"" folder - Thunderbird installed on Android",https://support.mozilla.org/questions/1552461,,,,,,,,,3,true,0.28,True,platform34
1552828,2025-12-06 03:40:56 -0800,2025-12-06,en-US,accessibility,thunderbird-android;accessibility;,ghpontin,Unified Sent Mail Box Android,https://support.mozilla.org/questions/1552828,,,,,,,,,1,true,23.01,False,
1553079,2025-12-07 11:15:34 -0800,2025-12-07,en-US,email-and-messaging,android;thunderbird-android;email-and-messaging;,DOMISAOUT,Unified inbox,https://support.mozilla.org/questions/1553079,,,,,,,,,1,true,1.33,False,
1553293,2025-12-08 10:51:47 -0800,2025-12-08,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,TheBudda,Feching mail,https://support.mozilla.org/questions/1553293,,,,,,m:gmail,,,5,true,1.71,False,
1553341,2025-12-08 14:40:13 -0800,2025-12-08,en-US,attachments,android;thunderbird-android;attachments;,stlaurian,android thunderbird mail attachement position,https://support.mozilla.org/questions/1553341,,,,,,,,,0,false,,False,
1553363,2025-12-08 17:21:27 -0800,2025-12-09,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,raymondrancourt,"Sent emails not stored in ""SENT"" folder",https://support.mozilla.org/questions/1553363,,,,,,,,,4,true,8.27,True,raymondrancourt
1553385,2025-12-08 21:18:58 -0800,2025-12-09,en-US,connectivity,thunderbird-android;connectivity;,megamile,Thunderbird app on Android locked into authentication loop,https://support.mozilla.org/questions/1553385,,,,,,m:comcast,,,0,false,,False,
1553403,2025-12-09 00:29:28 -0800,2025-12-09,en-US,tags,android;thunderbird-android;tags;,mariusz.stanek93,Coloring emails label colors,https://support.mozilla.org/questions/1553403,,,,,,,,,1,true,1.28,False,
1553819,2025-12-10 17:07:42 -0800,2025-12-11,en-US,account-management,android;thunderbird-android;account-management;,campbellclanvt1,how to delete an account,https://support.mozilla.org/questions/1553819,,,,,,,,,1,true,3.44,False,
1553821,2025-12-10 17:14:44 -0800,2025-12-11,en-US,customization,android;thunderbird-android;customization;,ab734680,Images don't seem,https://support.mozilla.org/questions/1553821,,,,,,,proto:imap,,1,true,4.83,False,
1553985,2025-12-11 09:58:46 -0800,2025-12-11,en-US,encryption,thunderbird-android;encryption;,jielink1978,Importing encryption keys from TB Desktop to TB for Android,https://support.mozilla.org/questions/1553985,,,,,,,,,1,false,,True,jielink1978
1553989,2025-12-11 10:12:56 -0800,2025-12-11,en-US,contacts,android;thunderbird-android;contacts;,Pbosch46,Export to android did not include contacts.,https://support.mozilla.org/questions/1553989,,,,,,,,,1,true,3.98,False,
1554141,2025-12-12 04:19:56 -0800,2025-12-12,en-US,email-and-messaging,thunderbird-android;email-and-messaging;,ad6,Thunderbird for Android sends a copy to myself,https://support.mozilla.org/questions/1554141,,,,,,,,,2,true,19.86,False,
1554210,2025-12-12 10:45:54 -0800,2025-12-12,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,ruiptpimentel,Android - thunderbird doesn't sync all folders at once,https://support.mozilla.org/questions/1554210,os:linux,,,,,,,,4,true,10.11,True,ruiptpimentel
1554517,2025-12-13 21:33:22 -0800,2025-12-14,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,L8mith1,Fetching,https://support.mozilla.org/questions/1554517,,,,,,,,,1,true,17.62,False,
1554559,2025-12-14 03:41:35 -0800,2025-12-14,en-US,junk-mail-and-spam,android;thunderbird-android;junk-mail-and-spam;,macharp,Spam filters for Android thunderbird mailDec 2025,https://support.mozilla.org/questions/1554559,,,,,,,,,1,true,11.86,False,
1554657,2025-12-14 13:58:19 -0800,2025-12-14,en-US,junk-mail-and-spam,android;thunderbird-android;junk-mail-and-spam;,Puzzled56,Junk in the emails.,https://support.mozilla.org/questions/1554657,,,,,,,,,1,true,1.85,True,platform34
1555096,2025-12-16 11:36:37 -0800,2025-12-16,en-US,email-and-messaging,thunderbird-android;email-and-messaging;,bjdocc,How to delete an old email address from my Samsung S21FE?,https://support.mozilla.org/questions/1555096,,,,,,,,,0,false,,False,
1555481,2025-12-17 15:30:32 -0800,2025-12-17,en-US,email-and-messaging,thunderbird-android;email-and-messaging;,matthias.scheid2,Issues with Unified Inbox visual,https://support.mozilla.org/questions/1555481,,,,,,,,,2,true,3.12,False,
1555576,2025-12-18 00:52:18 -0800,2025-12-18,en-US,send-and-receive-email,windows;thunderbird-android;send-and-receive-email;,herbert_guertler,outbox thunderbird android,https://support.mozilla.org/questions/1555576,,,,,,,,,0,true,25.46,False,
1555684,2025-12-18 10:09:45 -0800,2025-12-18,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,laurencejackson90,Emails appear twice in unified inbox,https://support.mozilla.org/questions/1555684,,,,,,,,,2,true,15.96,True,platform34
1555844,2025-12-19 02:39:27 -0800,2025-12-19,en-US,account-management,firefox-1460;android;thunderbird-android;account-management;,ibk-klima-vortrag,Thunderbird Account remove,https://support.mozilla.org/questions/1555844,,,,,,,,,1,true,4.1,False,
1555995,2025-12-19 18:38:43 -0800,2025-12-20,en-US,email-and-messaging,thunderbird-android;email-and-messaging;,manorhouse,How to sync android and computer messaging and to display sent messages on android.,https://support.mozilla.org/questions/1555995,os:windows,,,,,m:verizon,,,0,false,,False,
1555996,2025-12-19 18:39:09 -0800,2025-12-20,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;needsinfo;,manorhouse,How to sync android and computer messaging and to display sent messages on android.,https://support.mozilla.org/questions/1555996,os:windows,,,,,m:verizon,,,2,true,4.71,False,
1556019,2025-12-19 21:55:06 -0800,2025-12-20,en-US,email-and-messaging,thunderbird-android;email-and-messaging;,moffatkatopola,Microsoft365 account,https://support.mozilla.org/questions/1556019,,,,,,m:microsoftemail,,,1,true,0.62,True,platform34
1556156,2025-12-20 13:57:33 -0800,2025-12-20,en-US,install,thunderbird-android;install;,wired1,Android Thunderbird,https://support.mozilla.org/questions/1556156,,,,,,,,,8,true,1.83,False,
1556230,2025-12-21 03:14:53 -0800,2025-12-21,en-US,languages,thunderbird-android;languages;needsinfo;,GeoLemmi,"Yahoo Mail, changing language settings to german",https://support.mozilla.org/questions/1556230,,,,,,m:gmail;m:yahooemail,,,1,true,142.51,False,
1556506,2025-12-22 13:39:54 -0800,2025-12-22,en-US,account-management,thunderbird-android;account-management;,jdevlin,thunderbird APP new mail sound,https://support.mozilla.org/questions/1556506,,,,,,,,,1,true,3.62,False,
1556554,2025-12-22 23:21:01 -0800,2025-12-23,en-US,customization,android;thunderbird-android;customization;,johndarcy555,"The ""Please donate page""",https://support.mozilla.org/questions/1556554,,,,,,,,,1,true,77.42,True,Yu5tiqX9og
1556597,2025-12-23 06:15:23 -0800,2025-12-23,en-US,import-and-export-email,android;thunderbird-android;import-and-export-email;,paul530,How to copy inbox from TB PC to TB Android,https://support.mozilla.org/questions/1556597,,,,,,,proto:pop,,1,true,74.02,False,
1556860,2025-12-25 03:36:10 -0800,2025-12-25,en-US,installation-and-updates,thunderbird-android;installation-and-updates;,CANTARUTTIS,Loading 66k emails from desktop to new android,https://support.mozilla.org/questions/1556860,os:windows,,,,,m:gmail,,,1,true,27.77,False,
1557234,2025-12-27 15:51:26 -0800,2025-12-27,en-US,email-and-messaging,thunderbird-android;email-and-messaging;,Eli,"""Undo"" option for deleted messages.",https://support.mozilla.org/questions/1557234,,,,,,,,,2,true,19.6,False,
1557291,2025-12-28 03:03:34 -0800,2025-12-28,it,crashing-and-slow-performance,firefox-1460;android;thunderbird-android;crashing-and-slow-performance;,giorgiomaria.demichelis,Sincronizzazione molto lenta per Thunderbird,https://support.mozilla.org/questions/1557291,,,,,,m:gmail,,,0,false,,False,
1557342,2025-12-28 09:47:56 -0800,2025-12-28,en-US,connectivity,android;thunderbird-android;connectivity;needsinfo;,mccarty8817,Network error preventing me from assigning Gmail account to Thunderbird,https://support.mozilla.org/questions/1557342,,,,,,m:gmail,,,1,true,1.24,False,
1557379,2025-12-28 13:54:48 -0800,2025-12-28,en-US,customization,thunderbird-android;customization;,hans_peter,Open always with inbox,https://support.mozilla.org/questions/1557379,,,,,,,,,3,true,22.48,False,
1557398,2025-12-28 17:41:59 -0800,2025-12-29,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;needsinfo;,nullvoidorder1,emails,https://support.mozilla.org/questions/1557398,,,,,,,,,1,true,18.73,False,
1557571,2025-12-29 18:49:52 -0800,2025-12-30,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,jeffrey.dubinsky+firefox,drafts being sent when switching to another app,https://support.mozilla.org/questions/1557571,,,,,,,,,3,true,15.72,False,
