id,created,created_date,locale,topic,tags,creator,title,question_url,os,os_raw,macos_release,tb_version,tb_version_major,mail_provider,feature,protocol,av,num_answers,is_answered,first_answer_hours,is_solved,solved_by
1520198,2025-07-01T16:24:48.446244Z,2025-07-01,en-US,accounts,android;accounts;thunderbird-android;,DarrellWright61,TB Mobile and Outlook Account,https://support.mozilla.org/questions/1520198,os:android,Android,,,,m:microsoftemail,,,,0,false,,False,
1520320,2025-07-02T07:36:03.044617Z,2025-07-02,en-US,settings,settings;thunderbird-android;,tony.ainscough,Hidding sub folders,https://support.mozilla.org/questions/1520320,,,,,,m:gmail,,,,0,false,,False,
1520337,2025-07-02T09:34:31.035912Z,2025-07-02,en-US,email-and-messaging,android;email-and-messaging;thunderbird-android;firefox-1400;,klaus9,Thunderbird android unified not showing all emails,https://support.mozilla.org/questions/1520337,os:android,Android,,,,,,,,1,false,,False,
1520703,2025-07-03T20:51:17.352200Z,2025-07-03,en-US,tags,android;thunderbird-android;tags;,kimberly16,Sorting starred emails,https://support.mozilla.org/questions/1520703,os:android,Android,,,,,,,,0,false,,False,
1521043,2025-07-05T14:02:36.734045Z,2025-07-05,en-US,email-and-messaging,android;email-and-messaging;thunderbird-android;,piperkev,Move multiple messages to folders?,https://support.mozilla.org/questions/1521043,os:android,Android,,,,,,,,2,true,48.72,False,
1521241,2025-07-06T19:21:52.349610Z,2025-07-06,en-US,accounts,android;accounts;thunderbird-android;,zoaivi.olive105,About multiple accounts,https://support.mozilla.org/questions/1521241,os:android,Android,,,,,,,,0,false,,False,
1521416,2025-07-07T17:07:44.079190Z,2025-07-07,en-US,settings,settings;android;thunderbird-android;,mikkel5,"Getting rid of annoying ""Support us"" popup",https://support.mozilla.org/questions/1521416,os:android,Android,,,,,,,,0,false,,False,
1521423,2025-07-07T17:32:44.633667Z,2025-07-07,en-US,email-and-messaging,android;email-and-messaging;thunderbird-android;,mwolfe941,Why doesn't Thunderbird collect new addresses?,https://support.mozilla.org/questions/1521423,os:android,Android,,,,,,,,0,false,,False,
1521469,2025-07-07T21:54:37.925719Z,2025-07-07,en-US,email-and-messaging,android;email-and-messaging;thunderbird-android;,mdyekman,Thunderbird for Android,https://support.mozilla.org/questions/1521469,os:android,Android,,,,,,proto:oauth,,0,false,,False,
1521585,2025-07-08T10:57:47.709924Z,2025-07-08,en-US,settings,settings;thunderbird-android;,tony.ainscough,Collapsing sub folders in Andriod,https://support.mozilla.org/questions/1521585,os:android,Android 15,,,,m:microsoftemail,,,,0,false,,False,
1521644,2025-07-08T16:16:31.456144Z,2025-07-08,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,rene.beretz,"The ""sent"" folder on Android",https://support.mozilla.org/questions/1521644,os:android,Android  14,,,,,,,,1,false,,False,
1521667,2025-07-08T17:21:35.489925Z,2025-07-08,en-US,accessibility,accessibility;thunderbird-android;,rajneeshs1,Spam on Thunderbird mobile,https://support.mozilla.org/questions/1521667,,,,,,,feat:junk,,,6,true,31.76,False,
1521739,2025-07-09T03:02:10.598486Z,2025-07-09,en-US,passwords-and-sign-in,passwords-and-sign-in;thunderbird-android;,mdyekman,Thunderbird for Android will not operate on my Pixel 7 phone.,https://support.mozilla.org/questions/1521739,os:windows,Windows Pro 11,,,,,,,,0,false,,False,
1521925,2025-07-09T19:21:59.405624Z,2025-07-09,en-US,search,thunderbird-android;search;,ajt1047,"How to ""view unread messages"" in Thunderbird for Android?",https://support.mozilla.org/questions/1521925,os:android,Android 14 on a Nokia X10; Thunderbird for Android 10.1 from Google Play.,,,,m:gmail,,proto:imap,,2,true,2416.13,False,
1522143,2025-07-10T17:52:30.347622Z,2025-07-10,en-US,settings,settings;android;thunderbird-android;firefox-1400;,sscudamore,mail server settings,https://support.mozilla.org/questions/1522143,os:android,Android,,,,,,,,0,false,,False,
1522159,2025-07-10T19:52:15.838667Z,2025-07-10,en-US,email-and-messaging,android;email-and-messaging;thunderbird-android;,musicachic,Escaping HTML in the Email Titles,https://support.mozilla.org/questions/1522159,os:android,Android,,,,,,,,1,true,23.87,False,
1522345,2025-07-11T18:19:47.167736Z,2025-07-11,en-US,contacts,android;thunderbird-android;contacts;,philippe.hellebaut,adresse book,https://support.mozilla.org/questions/1522345,os:android,Android,,,,,,,,1,true,59.65,False,
1522346,2025-07-11T18:24:02.793284Z,2025-07-11,en-US,contacts,android;thunderbird-android;contacts;,philippe.hellebaut,thunderbird,https://support.mozilla.org/questions/1522346,os:android,Android,,,,,,,,1,false,,False,
1522434,2025-07-12T06:23:23.597935Z,2025-07-12,en-US,customization,android;customization;thunderbird-android;,Kest-09,Thunderbird Avatar display,https://support.mozilla.org/questions/1522434,os:android,Android,,,,,,,,0,false,,False,
1522571,2025-07-13T00:11:07.834208Z,2025-07-13,en-US,accessibility,accessibility;thunderbird-android;,mygarage1991,Import everything from TypeApp,https://support.mozilla.org/questions/1522571,,,,,,,feat:import_export,,,0,false,,False,
1522592,2025-07-13T05:35:23.155149Z,2025-07-13,en-US,languages,android;thunderbird-android;languages;,1916972734,有没有支持翻译功能？,https://support.mozilla.org/questions/1522592,os:android,Android,,,,,,,,0,false,,False,
1522728,2025-07-13T23:16:46.972439Z,2025-07-13,en-US,junk-mail-and-spam,android;thunderbird-android;junk-mail-and-spam;,Longstaff,incoming mail on my Lenovo tablet goes to trash folder,https://support.mozilla.org/questions/1522728,os:android,Android,,,,,,,,1,false,,False,
1522758,2025-07-14T06:31:35.766342Z,2025-07-14,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,nileshlalge7,Thunderbird mobile application,https://support.mozilla.org/questions/1522758,os:android,Android,,,,,,,,0,false,,False,
1522861,2025-07-14T16:23:08.199071Z,2025-07-14,en-US,email-and-messaging,email-and-messaging;thunderbird-android;,home60,"IMAP push not working, repeatedly",https://support.mozilla.org/questions/1522861,,,,,,m:microsoftemail,,proto:imap,,3,true,3.06,False,
1522986,2025-07-15T08:55:05.286396Z,2025-07-15,en-US,customization,customization;thunderbird-android;,pjaguilar,Folders in the Account folder tree,https://support.mozilla.org/questions/1522986,,,,,,m:microsoftemail,,,,2,true,4.01,False,
1523191,2025-07-16T06:17:48.244696Z,2025-07-16,en-US,import-and-export-email,android;thunderbird-android;import-and-export-email;firefox-1400;,jools64,importing emails from another app,https://support.mozilla.org/questions/1523191,os:android,Android,,,,m:btinternet,feat:import_export,,,0,false,,False,
1523821,2025-07-19T02:08:00.372056Z,2025-07-19,en-US,accessibility,accessibility;needsinfo;thunderbird-android;,KuriousG,Read and unread messages indicator color,https://support.mozilla.org/questions/1523821,os:android,Android 16 beta,,,,,,,,0,false,,False,
1523826,2025-07-19T03:09:05.382158Z,2025-07-19,en-US,performance-and-connectivity,android;performance-and-connectivity;thunderbird-android;,abrittis,Swiping left and right actions buggy recently,https://support.mozilla.org/questions/1523826,os:android,Android,,,,,,,,0,false,,False,
1523935,2025-07-19T18:35:42.432975Z,2025-07-19,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,farf01,Thunderbird- Forward email button,https://support.mozilla.org/questions/1523935,os:android,Android,,,,,,,,1,true,41.29,False,
1523940,2025-07-19T18:50:37.941101Z,2025-07-19,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,rick163,Thunderbird Android - 1 of 4 email accounts no long receiving incoming mail,https://support.mozilla.org/questions/1523940,,,,,,,,,,1,false,,True,rick163
1523951,2025-07-19T20:09:54.600245Z,2025-07-19,en-US,search,android;thunderbird-android;search;,rbowdel,Unread only,https://support.mozilla.org/questions/1523951,os:android,Android,,,,,,,,0,false,,False,
1524098,2025-07-20T17:47:49.987363Z,2025-07-20,en-US,account-management,android;thunderbird-android;account-management;,knitsewdream,Want to remove email accounts from the Mobile App,https://support.mozilla.org/questions/1524098,os:android,Android,,,,,,,,3,true,17.97,True,Yu5tiqX9og
1524155,2025-07-21T01:32:26.784714Z,2025-07-21,en-US,junk-mail-and-spam,thunderbird-android;junk-mail-and-spam;,carineglades,Email account,https://support.mozilla.org/questions/1524155,,,,,,,,,,0,false,,False,
1524582,2025-07-22T21:41:20.857165Z,2025-07-22,en-US,customization,android;customization;thunderbird-android;,ukjrwalker,message background colours,https://support.mozilla.org/questions/1524582,os:android,Android,,,,,,,,0,false,,False,
1524680,2025-07-23T11:56:33.659171Z,2025-07-23,hu,contacts,thunderbird-android;contacts;,kurnyek.robert,Android címjegyzék,https://support.mozilla.org/questions/1524680,,,,,,,,,,0,false,,False,
1524708,2025-07-23T14:48:28.918796Z,2025-07-23,en-US,attachments,thunderbird-android;attachments;,whitedavidp,Edit as new on a message with an attachment does NOT include the attatchment.,https://support.mozilla.org/questions/1524708,os:android,Android 12,,,,,feat:attachments,,,0,false,,False,
1524728,2025-07-23T16:38:49.848927Z,2025-07-23,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,mswildma77,Message list missing many emails,https://support.mozilla.org/questions/1524728,os:android,Android,,,,,,,,0,false,,False,
1524773,2025-07-23T21:26:05.943828Z,2025-07-23,en-US,attachments,thunderbird-android;attachments;,whitedavidp,Incoming Emails Sometimes Lack Attachments,https://support.mozilla.org/questions/1524773,os:android,Android 12,,,,m:gmail,feat:attachments,,,1,true,4344.46,False,
1524877,2025-07-24T09:34:06.437501Z,2025-07-24,it,send-and-receive-email,thunderbird-android;send-and-receive-email;,francesco25,Recovering Push Emails on Android,https://support.mozilla.org/questions/1524877,,,,,,,,,,0,false,,False,
1524929,2025-07-24T13:56:52.178364Z,2025-07-24,en-US,accessibility,accessibility;thunderbird-android;,imrandy96,display problems,https://support.mozilla.org/questions/1524929,,,,,,,,,,1,true,49.91,False,
1525240,2025-07-26T02:22:31.201528Z,2025-07-26,en-US,accessibility,accessibility;android;thunderbird-android;,ef85,Pixel 7a Android TB mail read unread contrast indistinguishable,https://support.mozilla.org/questions/1525240,os:android,Android,,,,,,,,0,false,,False,
1525245,2025-07-26T03:46:23.521174Z,2025-07-26,en-US,customization,customization;thunderbird-android;,KuriousG,[Gmail] folder,https://support.mozilla.org/questions/1525245,os:android,Android 16 beta,,,,m:gmail,,,,0,false,,False,
1525344,2025-07-26T17:12:53.928270Z,2025-07-26,en-US,email-and-messaging,android;email-and-messaging;thunderbird-android;,uli.soehnel,Mail drucken,https://support.mozilla.org/questions/1525344,os:android,Android,,,,,feat:printing,,,0,false,,False,
1525449,2025-07-27T10:21:23.563407Z,2025-07-27,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,jattaanandsai,Thunderbird missing emails,https://support.mozilla.org/questions/1525449,,,,,,,,,,0,false,,False,
1525748,2025-07-29T00:50:04.905111Z,2025-07-29,en-US,email-and-messaging,email-and-messaging;thunderbird-android;,premowo,Swipe right to close Thunderbird does not always work,https://support.mozilla.org/questions/1525748,,,,,,,,,,4,true,3.45,False,
1525784,2025-07-29T06:42:45.072098Z,2025-07-29,en-US,connectivity,android;thunderbird-android;connectivity;,ciroettorre,K9-mail or Thunderbird no longer automatically check mails at scheduled time,https://support.mozilla.org/questions/1525784,os:android,Android,,,,,,,,0,false,,False,
1525839,2025-07-29T13:10:02.714165Z,2025-07-29,en-US,app-crash,android;thunderbird-android;app-crash;firefox-1410;,rafnov,Thunderbird 11.0 for android does not exit on back gesture,https://support.mozilla.org/questions/1525839,os:android,Android,,,,,,,,0,false,,False,
1525913,2025-07-29T19:09:40.261740Z,2025-07-29,en-US,customization,customization;thunderbird-android;,L8mith1,Android drop down menu for folders,https://support.mozilla.org/questions/1525913,,,,,,,,,,0,false,,False,
1525934,2025-07-29T21:08:15.018237Z,2025-07-29,en-US,attachments,android;thunderbird-android;attachments;,andy.concilio,image inserted on the fly,https://support.mozilla.org/questions/1525934,os:android,android,,,,m:microsoftemail,,,,0,false,,False,
1526202,2025-07-31T06:38:06.888632Z,2025-07-31,en-US,passwords-and-sign-in,android;passwords-and-sign-in;thunderbird-android;,notanaccrod,Biometric lock on the enter,https://support.mozilla.org/questions/1526202,os:android,Android,,,,,,,,0,false,,False,
1526222,2025-07-31T08:56:43.703066Z,2025-07-31,en-US,accounts,android;accounts;thunderbird-android;,IamFubar,"import from desktop, the camera shows blank screen",https://support.mozilla.org/questions/1526222,os:android,Android,,,,m:gmail,feat:import_export,proto:imap;proto:pop,,0,false,,False,
1526307,2025-07-31T17:06:52.658690Z,2025-07-31,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,dnmoscato,Thunderbird for Android not fetching emails,https://support.mozilla.org/questions/1526307,os:android,Android,,,,m:gmail,,,,0,false,,False,
