id,created,created_date,locale,topic,tags,creator,title,question_url,os,os_raw,macos_release,tb_version,tb_version_major,mail_provider,feature,protocol,av,num_answers,is_answered,first_answer_hours,is_solved,solved_by
1526611,2025-08-02T04:15:40.994253Z,2025-08-02,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,naturalp,Wrong email folder,https://support.mozilla.org/questions/1526611,os:android,Android,,,,,,,,1,false,,False,
1526613,2025-08-02T04:20:47.825714Z,2025-08-02,en-US,email-and-messaging,android;email-and-messaging;thunderbird-android;,naturalp,How to add folder,https://support.mozilla.org/questions/1526613,os:android,Android,,,,,,,,0,false,,False,
1527033,2025-08-04T10:36:09.975004Z,2025-08-04,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,ivana392,Since the installation I'm having trouble sending emails. Do I have to set something up to make the outbox work? I have ,https://support.mozilla.org/questions/1527033,os:android,Android,,,,,,,,0,false,,False,
1527099,2025-08-04T16:42:03.828329Z,2025-08-04,en-US,account-management,android;thunderbird-android;account-management;,Lizzardicus.Spork,Account Icon Photos in Thunderbird Android,https://support.mozilla.org/questions/1527099,os:android,Android,,,,,,,,1,true,77.93,False,
1527294,2025-08-05T13:53:59.728791Z,2025-08-05,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,informatique1,subfolder updating mail impossible,https://support.mozilla.org/questions/1527294,os:android,Android,,,,,,,,0,false,,False,
1527312,2025-08-05T16:14:24.044529Z,2025-08-05,en-US,account-management,thunderbird-android;account-management;,bjorn.hagelby,Mail on Android (desktop account hub),https://support.mozilla.org/questions/1527312,,,,,,,,,,2,true,19.42,False,
1527362,2025-08-05T20:49:05.008040Z,2025-08-05,en-US,app-crash,android;thunderbird-android;app-crash;,Nughtwish76,Thunderbird for android restarts when opening a threaded email - solved!,https://support.mozilla.org/questions/1527362,os:android,Android,,,,m:gmail;m:microsoftemail;m:gmx,,,,1,true,44.6,False,
1527376,2025-08-05T22:08:38.565163Z,2025-08-05,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,kattaway,Cannot send email from Thunderbird for Spectrum account,https://support.mozilla.org/questions/1527376,os:android,Android UI 7.0 | Thunderbird 10.0,,,,m:spectrum,,,,0,false,,False,
1527402,2025-08-06T02:28:49.780554Z,2025-08-06,en-US,connectivity,thunderbird-android;connectivity;,mgs5,Outgoing Server Settings failed,https://support.mozilla.org/questions/1527402,os:windows,,,,,,,,,0,false,,False,
1528055,2025-08-09T00:50:46.556110Z,2025-08-09,en-US,contacts,android;thunderbird-android;contacts;,bigbuz,Email Address book,https://support.mozilla.org/questions/1528055,os:android,Android,,,,,feat:addressbook,,,0,false,,False,
1528268,2025-08-10T11:27:06.335555Z,2025-08-10,en-US,account-management,android;thunderbird-android;account-management;,Shorexen,Adding a Microsoft email account - Outlook,https://support.mozilla.org/questions/1528268,os:android,Android,,,,m:microsoftemail,,,,0,false,,False,
1528511,2025-08-11T16:04:48.583917Z,2025-08-11,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,qwantusx,Old emails displayed as new in unified inbox.,https://support.mozilla.org/questions/1528511,os:android,Android,,,,m:gmail,,,,0,false,,False,
1528574,2025-08-11T19:48:45.466586Z,2025-08-11,en-US,import-and-export-email,android;thunderbird-android;import-and-export-email;,mrak1951,Izvoz na mobilni uređaj sa laptopa koji je na Windows 11 na mobitel Samsung S25 ultra,https://support.mozilla.org/questions/1528574,os:android,Android,,,,,,,,0,false,,False,
1528584,2025-08-11T20:18:21.267781Z,2025-08-11,en-US,account-management,android;thunderbird-android;account-management;,mrak1951,Ažuriranje postavki servera,https://support.mozilla.org/questions/1528584,os:android,Android,,,,m:gmail,,,,0,false,,False,
1528645,2025-08-12T01:21:33.092905Z,2025-08-12,en-US,accessibility,accessibility;android;thunderbird-android;,spartanhooah,Contrast on mobile app got much worse,https://support.mozilla.org/questions/1528645,os:android,Android,,,,,,,,1,false,,False,
1528682,2025-08-12T05:15:08.937264Z,2025-08-12,en-US,junk-mail-and-spam,thunderbird-android;junk-mail-and-spam;,markclemow,Spam in Thunderbird for Android,https://support.mozilla.org/questions/1528682,,,,,,,feat:junk,,,1,true,332.9,False,
1528759,2025-08-12T13:38:20.788103Z,2025-08-12,en-US,account-management,thunderbird-android;account-management;,marco.prandini,manual account configuration in Thunderbird for Android,https://support.mozilla.org/questions/1528759,,,,,,,,proto:imap;proto:smtp,,0,false,,False,
1528813,2025-08-12T17:37:40.605415Z,2025-08-12,en-US,email-and-messaging,email-and-messaging;thunderbird-android;,dfuentes33024,Thunderbird for Android/Phone,https://support.mozilla.org/questions/1528813,,,,,,,,,,4,true,18.14,True,dfuentes33024
1528912,2025-08-13T04:19:53.274835Z,2025-08-13,en-US,crashing-and-slow-performance,android;thunderbird-android;crashing-and-slow-performance;,fahri.uzun,Horizontal swiping,https://support.mozilla.org/questions/1528912,os:android,Android,,,,,,,,0,false,,False,
1528997,2025-08-13T12:31:59.539047Z,2025-08-13,en-US,update,android;thunderbird-android;update;,hhintzen,Release in Google Play Store,https://support.mozilla.org/questions/1528997,os:android,Android,,,,,,,,2,true,301.58,False,
1529320,2025-08-14T18:26:00.767283Z,2025-08-14,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,axel.zuleger,Email created by share function are not going out,https://support.mozilla.org/questions/1529320,os:android,Android 15,,,,,,,,0,false,,False,
1529598,2025-08-16T01:32:09.674860Z,2025-08-16,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,khindall,Can't send e-mail,https://support.mozilla.org/questions/1529598,os:android,Android,,,,,,proto:smtp;proto:pop,,5,true,61.57,False,
1529668,2025-08-16T12:52:13.004616Z,2025-08-16,en-US,accessibility,accessibility;thunderbird-android;,lord.of.internet,Cannot distinguish between read and unread messages on Android v10,https://support.mozilla.org/questions/1529668,,,,,,m:microsoftemail,,,,2,true,223.21,True,wsmwk
1529694,2025-08-16T16:44:31.953870Z,2025-08-16,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,Spider22,firwarding links on Android tablet,https://support.mozilla.org/questions/1529694,os:android,Android,,,,,,,,0,false,,False,
1529697,2025-08-16T16:56:06.360216Z,2025-08-16,en-US,accessibility,accessibility;thunderbird-android;,fare.s,Header,https://support.mozilla.org/questions/1529697,,,,,,,,,,2,true,3.16,False,
1529714,2025-08-16T18:27:20.468781Z,2025-08-16,en-US,email-and-messaging,android;email-and-messaging;thunderbird-android;,jablair,how do I create  additional folders? Unable to find way.,https://support.mozilla.org/questions/1529714,os:android,android,,,,,,,,1,true,414.15,False,
