id,created,created_date,locale,topic,tags,creator,title,question_url,os,os_raw,macos_release,tb_version,tb_version_major,mail_provider,feature,protocol,av,num_answers,is_answered,first_answer_hours,is_solved,solved_by
1509178,2025-05-01T11:41:07.179360Z,2025-05-01,en-US,email-and-messaging,android;email-and-messaging;thunderbird-android;,brigittezeuner,löschen von Ordnern im E-Mail-Programm am tablet oder Handy,https://support.mozilla.org/questions/1509178,os:android,Android,,,,,,,,0,false,,False,
1509186,2025-05-01T12:16:36.668850Z,2025-05-01,en-US,settings,settings;thunderbird-android;,sjreiling,"Thunderbird mobile app on Android: ""Authentication failed"" error",https://support.mozilla.org/questions/1509186,,,,,,m:gmail;m:yahooemail,,,,0,false,,False,
1509357,2025-05-02T05:02:36.203493Z,2025-05-02,en-US,customization,customization;thunderbird-android;,ian11,Background colour of selected email in email list,https://support.mozilla.org/questions/1509357,os:android,Samsung Tab S10 Android,,,,m:gmail,,,,2,true,0.24,False,
1509471,2025-05-02T15:57:14.148231Z,2025-05-02,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,harriskepix,Thunderbird android sync 10 minutes,https://support.mozilla.org/questions/1509471,os:other,to whom it may concern,,,,,,,,1,true,3.08,False,
1509630,2025-05-03T10:31:00.594018Z,2025-05-03,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,roger3,Smtp doesnt work on any settings,https://support.mozilla.org/questions/1509630,os:android,Android 14,,,,,,proto:smtp;proto:pop,,0,false,,False,
1509913,2025-05-04T20:51:59.174163Z,2025-05-04,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,LarsErikOsterud,Mail checking times on Thunderbord Mobile (Android),https://support.mozilla.org/questions/1509913,,,,,,,,,,0,false,,False,
1510249,2025-05-06T13:03:18.654024Z,2025-05-06,en-US,customization,customization;thunderbird-android;,slometa,"Thunderbird mobile, add-ons like Merge mail",https://support.mozilla.org/questions/1510249,,,,,,,feat:addons,,,1,true,23.97,False,
1510263,2025-05-06T13:54:12.008777Z,2025-05-06,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,cornettej,Broken images in email,https://support.mozilla.org/questions/1510263,,,,,,,,,,0,false,,False,
1510274,2025-05-06T14:52:56.415219Z,2025-05-06,en-US,contacts,thunderbird-android;contacts;,KuriousG,Where are my contacts?,https://support.mozilla.org/questions/1510274,os:android,Android 16 beta,,,,,feat:addressbook,,,1,true,21.98,False,
1510460,2025-05-07T11:01:07.271335Z,2025-05-07,en-US,customization,customization;thunderbird-android;,morganpd,No notifications,https://support.mozilla.org/questions/1510460,os:android,Android 13,,,,,feat:notifications,proto:imap,,1,true,1.79,False,
1510467,2025-05-07T11:31:29.612113Z,2025-05-07,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,LarsErikOsterud,Thunderbird on Android doesn't check e-mail,https://support.mozilla.org/questions/1510467,,,,,,,,,,2,true,4.93,True,LarsErikOsterud
1510610,2025-05-08T04:25:00.699105Z,2025-05-08,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,ianthealy1,Outgoing email sending fails,https://support.mozilla.org/questions/1510610,os:android,Android 12,,,,m:gmail,,proto:imap,,0,false,,False,
