id,created,created_date,locale,topic,tags,creator,title,question_url,os,os_raw,macos_release,tb_version,tb_version_major,mail_provider,protocol,av,num_answers,is_answered,first_answer_hours,is_solved,solved_by
1422732,2023-09-01T00:39:30Z,2023-09-01,en-US,other,other;,reed7,Junk folder mysteriously missing for two of my three accounts after upgrading to v115.2.0,https://support.mozilla.org/questions/1422732,,,,,,,,,8,true,33.24,False,
1422735,2023-09-01T01:21:00Z,2023-09-01,hu,other,other;,gaja1,Eszköztárak és egyéb kinézete,https://support.mozilla.org/questions/1422735,,,,,,,,,0,false,,False,
1422736,2023-09-01T01:40:17Z,2023-09-01,es,settings,customize;,gretafrankenfeld,Número de mensajes no leídos incorrecto. / Number of unread mails is not correct.,https://support.mozilla.org/questions/1422736,,,,,,,,,0,false,,False,
1422737,2023-09-01T02:19:24Z,2023-09-01,en-US,other,other;,lucvanhoorebeke,Authenctication problem,https://support.mozilla.org/questions/1422737,,,,,,m:gmail,proto:imap,,2,true,3.19,True,lucvanhoorebeke
1422738,2023-09-01T02:34:02Z,2023-09-01,en-US,other,other;,renatus101,Login Troubleshoot Mode,https://support.mozilla.org/questions/1422738,,,,,,m:gmail,,,0,false,,False,
1422739,2023-09-01T03:02:08Z,2023-09-01,en-US,other,other;,k.c.linsley,thunderbird deleting 2 items instead of 1 from inbox,https://support.mozilla.org/questions/1422739,,,,,,,,,3,true,92.77,False,
1422743,2023-09-01T03:45:03Z,2023-09-01,en-US,troubleshooting,fix-problems;,nonoya.bidniss,115.2.0 (MacOs) editable text all too small,https://support.mozilla.org/questions/1422743,os:macos,,,,,,,,3,true,4.64,False,
1422747,2023-09-01T05:14:16Z,2023-09-01,en-US,other,other;,ac.wtstudio,Detected: Exploit:HTML/IframeRef.T,https://support.mozilla.org/questions/1422747,,,,,,m:microsoftemail,,av:defender,4,true,0.25,True,davidsk
1422752,2023-09-01T06:41:05Z,2023-09-01,en-US,other,other;,ttag,import contacts,https://support.mozilla.org/questions/1422752,,,,,,,,,5,true,0.25,False,
1422753,2023-09-01T06:55:45Z,2023-09-01,en-US,settings,customize;,jjvjjv,Threads,https://support.mozilla.org/questions/1422753,,,,,,,,,0,false,,False,
1422755,2023-09-01T07:05:49Z,2023-09-01,en-US,troubleshooting,fix-problems;,mysz.lesna,Move To - Recent option not working for Inbox subfolders,https://support.mozilla.org/questions/1422755,,,,,,,,,0,false,,False,
1422758,2023-09-01T07:34:19Z,2023-09-01,en-US,other,other;,firefox2478,lost address books after upgrading to 115.2.0 (flatpak),https://support.mozilla.org/questions/1422758,os:linux,,,,,,,,0,false,,False,
1422762,2023-09-01T07:45:03Z,2023-09-01,en-US,troubleshooting,fix-problems;,blumf,"Office365 ""User is authenticated but not connected"" Issue Even with disableIPv6 = true",https://support.mozilla.org/questions/1422762,,,,,,m:microsoftemail,,,0,false,,False,
1422765,2023-09-01T08:12:04Z,2023-09-01,en-US,other,other;,markusb51,Share a Thunderbird profile between different users on Windows 10,https://support.mozilla.org/questions/1422765,os:windows,,,,,,,,23,true,11.57,True,Toad-Hall
1422769,2023-09-01T08:55:51Z,2023-09-01,en-US,other,other;,mcsenthilkumaran,Selection of latest mail,https://support.mozilla.org/questions/1422769,,,,,,,proto:pop,,2,true,10.87,False,
1422770,2023-09-01T08:57:06Z,2023-09-01,en-US,settings,customize;,ac.wtstudio,Switching to dark background in the email,https://support.mozilla.org/questions/1422770,,,,,,m:microsoftemail,,,2,true,1.62,False,
1422772,2023-09-01T09:03:15Z,2023-09-01,es,other,other;,papiux,Carpetas duplicadas en mis cuentas,https://support.mozilla.org/questions/1422772,,,,,,,,,0,false,,False,
1422774,2023-09-01T09:16:43Z,2023-09-01,en-US,troubleshooting,fix-problems;,rerhodes,"No Messages to download (yes I know this has been addressed, but with a twist)",https://support.mozilla.org/questions/1422774,,,,,,m:yahooemail,proto:pop,,0,false,,False,
1422775,2023-09-01T09:28:59Z,2023-09-01,en-US,troubleshooting,fix-problems;,jim336,Thunderbird still attempting to access gmail accounts after removal,https://support.mozilla.org/questions/1422775,os:macos,,macos:big_sur,,,m:gmail,,,1,true,0.28,False,
1422777,2023-09-01T09:44:59Z,2023-09-01,en-US,other,other;,badabird,Cannot access emails Thunderbird,https://support.mozilla.org/questions/1422777,,,,,,,,,2,false,,False,
1422778,2023-09-01T10:05:45Z,2023-09-01,en-US,installation-and-updates,download-and-install_1;,nicholas18,Microsoft Exchange,https://support.mozilla.org/questions/1422778,os:windows,,,,,m:microsoftemail,,,2,true,9.64,False,
1422782,2023-09-01T10:50:32Z,2023-09-01,en-US,other,other;,abenton,Can I move Local Folders to a USB drive and change my Profile's default location?,https://support.mozilla.org/questions/1422782,,,,,,,,,3,true,16.92,False,
1422783,2023-09-01T10:50:47Z,2023-09-01,en-US,troubleshooting,fix-problems;,Oodini,Repeatably downloading the same messages,https://support.mozilla.org/questions/1422783,,,,,,,proto:imap,,1,true,23.13,False,
1422790,2023-09-01T11:32:00Z,2023-09-01,en-US,troubleshooting,fix-problems;,gleime,Emails,https://support.mozilla.org/questions/1422790,,,,,,,,,0,false,,False,
1422798,2023-09-01T13:11:33Z,2023-09-01,en-US,settings,customize;,rabbithutch1,Thunderbird 115.0.2,https://support.mozilla.org/questions/1422798,,,,,,,,,1,false,,False,
