id,created,created_date,locale,topic,tags,creator,title,question_url,os,os_raw,macos_release,tb_version,tb_version_major,mail_provider,protocol,av,num_answers,is_answered,first_answer_hours,is_solved,solved_by
1532929,2025-09-01T00:36:39.995953Z,2025-09-01,en-US,customization,thunderbird;customization;,ThurstonOR,Email sender icons,https://support.mozilla.org/questions/1532929,,,,,,,,,5,true,0.85,True,sfhowes
1532937,2025-09-01T01:49:25.689902Z,2025-09-01,en-US,crashing-and-slow-performance,thunderbird;crashing-and-slow-performance;,jenniferehle1,"I see my exact problem in a supposedly fixed bug report, but it has not been fixed for me",https://support.mozilla.org/questions/1532937,,,,,,,,,1,true,2.48,False,
1532946,2025-09-01T03:03:22.367285Z,2025-09-01,en-US,customization,thunderbird;customization;,cowbell,Email problem. When I ry to open an email Thunderbird thinks I want to reply to email. Any ideas what setting is wrong? ,https://support.mozilla.org/questions/1532946,,,,,,,,,1,true,0.62,False,
1532948,2025-09-01T03:06:10.742121Z,2025-09-01,en-US,attachments,thunderbird;attachments;,bryanwjp,Could not download all attachments with one click.,https://support.mozilla.org/questions/1532948,,,,,,,,,0,false,,False,
1532954,2025-09-01T03:48:14.740701Z,2025-09-01,en-US,install,thunderbird;install;,pmys7140,The Thunderbird disapeared from my computer  i am not able to get my EMAILS,https://support.mozilla.org/questions/1532954,,,,,,,,,1,true,9.95,False,
1532957,2025-09-01T03:56:46.060602Z,2025-09-01,en-US,events,thunderbird;events;,pinkisanta,Calendar autocomplete not work,https://support.mozilla.org/questions/1532957,,,,,,,,,3,false,,False,
1532966,2025-09-01T05:40:03.345419Z,2025-09-01,en-US,save-passwords,thunderbird;save-passwords;,steve446,email passwords in plain text and not a huge string of characters and numbers,https://support.mozilla.org/questions/1532966,,,,,,,,,3,true,3.3,True,MattAuSupport
1532971,2025-09-01T06:12:48.647576Z,2025-09-01,en-US,connectivity,thunderbird;connectivity;,ja8483722,Selecing Get Messages hangs on Checking mail server capabilites,https://support.mozilla.org/questions/1532971,,,,,,,,,0,false,,False,
1532973,2025-09-01T06:19:21.577126Z,2025-09-01,en-US,import-and-export-email,thunderbird;import-and-export-email;,p.wis4quatro,problem with transferring email data to another computer,https://support.mozilla.org/questions/1532973,,,,,,,,,1,true,7.18,False,
1532980,2025-09-01T07:23:58.454678Z,2025-09-01,nl,send-and-receive-email,thunderbird;send-and-receive-email;,elssimons,geen recente mails ontvangen,https://support.mozilla.org/questions/1532980,,,,,,,,,1,true,46.55,False,
