id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1482589,2024-12-31 19:04:29 -0800,2024-12-31 19:04:29 -0800,en-US,thunderbird-android,Thunderbird for Android problem,False,,,False,,,send-and-receive-email,thunderbird-android;send-and-receive-email;,home60,"<p>Hello, I dont know why but one of my email accounts set to constantly push didn't work last night and I missed a couple of important ones and I can't have that happen again. What can I do to troubleshoot this, because I can't use a client that can have a malfunction in something as basic like this. Also, it's not the first time. So it's random and sporadic that one of my addresses can't have email pushed when sent. </p>",home60;,True,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",0,0,0,,,
1482653,2025-01-01 04:31:40 -0800,2025-01-06 12:15:50 -0800,en-US,thunderbird-android,Thunderbird for Android - Nothing Displayed Following Import,False,,,False,1700506.0,1699985;1700271;1700506;,send-and-receive-email,thunderbird-android;send-and-receive-email;,rick163,"<p>I downloaded and installed Thunderbird for Android on my mobile (OnePlus Open) and imported my settings from my Thunderbird desktop. All four of my accounts showed up in the mobile app. During this process, the ""Log In"" button was grayed out. However, all I'm seeing is ""Unified Inbox"" and ""Outbox"" folders, and no email. What login or installation step am I missing? </p>",rick163;wsmwk;,True,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:133.0) Gecko/20100101 Firefox/133.0,3,0,6,,,
1482662,2025-01-01 05:46:24 -0800,2025-01-01 05:52:49 -0800,en-US,thunderbird-android,Forward an email,False,,,False,1699243.0,1699243;,send-and-receive-email,thunderbird-android;send-and-receive-email;,kevin.prawl,<p>Is there a way to forward an email to someone else with Thunderbird? </p>,kevin.prawl;,True,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36",1,0,1,,,
1482666,2025-01-01 06:31:03 -0800,2025-01-01 06:31:03 -0800,en-US,thunderbird-android,Attachments on Thunderbird for Android,False,,,False,,,attachments,thunderbird-android;attachments;,sajid6,"<p>Is there a way to get the attachments at the top of the message? </p><p>Since they are at the bottom by default, a lot of scrolling is required in case of a long message thread. </p><p>Having the attachments on the top after the subject line will solve this for me. </p>",sajid6;,True,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36",0,0,0,,,
1482693,2025-01-01 10:01:13 -0800,2025-01-01 10:01:13 -0800,en-US,thunderbird-android,Read/Unread status Sync issues in Thunderbird v8.2 (Android),False,,,False,,,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,mihirrabade,<p>Since past few weeks I have been observing that read/unread status of my emails are not correctly being synced. </p><p>I'm almost always finding that emails in my gmail account that I have already read on mobile appear unread when I open gmail on my pc browser. Same goes vice versa. Entire same thing also happens for my outlook account.  </p><p>Any solutions? </p>,mihirrabade;,True,False,False,;useragent:Mozilla/5.0 (Android 14; Mobile; rv:133.0) Gecko/133.0 Firefox/133.0;os:Android,0,0,0,,,
1482728,2025-01-01 12:59:41 -0800,2025-01-15 06:48:35 -0800,en-US,thunderbird-android,Outgoing server settings,False,,,False,1703812.0,1703812;,send-and-receive-email,windows-10;thunderbird-android;send-and-receive-email;,ehilsenrath,<p>Can't find. Outgoing server sittings </p>,ehilsenrath;Yu5tiqX9og;,True,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36;os:Windows 10",1,0,0,,,
1482737,2025-01-01 14:03:06 -0800,2025-01-01 14:03:06 -0800,en-US,thunderbird-android,Thunderbird mobile - Email won't send because of incomplete User-Agent in email headers,False,,,False,,,send-and-receive-email,thunderbird-android;send-and-receive-email;,LKeithJordan,"<p>This is NOT a question, it IS a solution to a problem with Thunderbird mobile. Please read below. (I did not report it as a bug because I'm not sure whether or not the setting is intentional, but it is causing problems.) </p><p>My web host recently migrated their email servers to #MailChannels. As a result, I suddenly found myself unable to send email outside my domains from Thunderbird #mobile. (However, I could still send to and receive from my own domains, and receive from senders outside my domains -- and Thunderbird desktop was unaffected and working just fine.) </p><p>After multiple emails were exchanged with web host support, an answer was finally found: in the Thunderbird mobile app, go to General Settings &gt; Privacy and enable the Hide email client option. Doing this removes an incomplete #User-Agent entry from the headers and allows email from Thunderbird mobile to be successfully processed by MailChannels. </p><p>The web host support technician who relayed this solution to me earlier today also said he had encountered this issue several times today. In my opinion, Mozilla should consider a) removing the incomplete User-Agent entry from the headers; b) enabling the Hide email client option by default; or b) making current and future users of the Thunderbird mobile app of the potential problem and solution so they can determine for themselves the appropriate action. </p><p>However, it is up to Mozilla to determine the correct course of action, if any. I hope this helps them become aware of the issue so they can make that determination. </p>",LKeithJordan;,True,False,False,;useragent:Mozilla/5.0 (X11; Linux x86_64; rv:133.0) Gecko/20100101 Firefox/133.0,0,0,0,,,
1482839,2025-01-02 06:45:10 -0800,2025-01-02 06:45:10 -0800,en-US,thunderbird-android,Spam and Swipe actions,False,,,False,,,junk-mail-and-spam,android;thunderbird-android;junk-mail-and-spam;,scallag1,"<p>I cannot figure out how to mark Email as spam.  I thought I could set swipe action as spam is a choice. However, the left swipe function does not seem to work except for delete. And right swipe does not work at all. </p>",scallag1;,True,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36;os:Android",0,0,0,,,
1482869,2025-01-02 08:56:18 -0800,2025-01-02 08:56:18 -0800,en-US,thunderbird-android,Error 403: disallowed_useragent Thunderbird for android,False,,,False,,,passwords-and-sign-in,thunderbird-android;passwords-and-sign-in;,jderbyshire67,"<p>Hi, </p><p>I changed my Google account password, but now find I get the below error screen when I try to reauthenticate the thunderbird android app to use it to handle my Gmail account. </p>",jderbyshire67;,True,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36;os:Android 15",0,0,0,,,
1482982,2025-01-02 21:35:46 -0800,2025-01-02 21:35:46 -0800,en-US,thunderbird-android,Can Thunderbird for Android be set as default for opening eml files?,False,,,False,,,customization,thunderbird-android;customization;,DRMCA,<p>If this is possible instructions would be appreciated. </p>,DRMCA;,True,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",0,0,0,,,
