id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1563278,2026-01-31 20:07:14 -0800,2026-02-01 19:33:56 -0800,en-US,thunderbird-android,Send folder is not set up,False,,,False,1797602.0,1797502;1797569;1797580;1797601;1797602;,send-and-receive-email,thunderbird-android;send-and-receive-email;,unity3,"<p>You sent six codes which I did not get on my Android phone. I had to go online to get the code numbers. Something's wrong with this all.  </p><p>Nothing is going into any of the sent folders that I have sent, I am not getting emails, like your codes, properly and I'm using this account for business.  </p><p>I cannot find a way to refresh Mozilla, nor can I find a way to associate my sent folder to receive sent emails although my server is not having this problem showing them.  </p><p>I've read directions on Google I can't even get to anything like that to make a change.  </p><p>Please help please advise what's wrong with this?  Thank you, Deborah </p>",unity3;platform34;,False,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36;os:Android Samsung Galaxy A32",5,0,0,,,
1563437,2026-02-01 20:12:54 -0800,2026-02-01 22:37:46 -0800,en-US,thunderbird-android,Duplicate emails after import,True,1797640.0,platform34,False,1797640.0,1797640;,account-management,android;thunderbird-android;account-management;,dougmet,"<p>I added thunderbird to my phone , when I scanned qr code I have duplicates of all accounts. How do I delete the extras ? </p>",dougmet;platform34;,False,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 EdgA/144.0.0.0;os:Android;solver_id:7380158",1,0,0,,,
1563697,2026-02-03 06:04:20 -0800,2026-02-04 12:02:03 -0800,en-US,thunderbird-android,Unified folders in Thunderbird for Android,False,,,False,1798112.0,1798112;,accessibility,android;thunderbird-android;accessibility;,sunfish62,"<p>I have been moving slowly from other email clients to Thunderbird. I've been using Thunderbird in Windows for a while now, and decided recently to switch on Android from BlueMail to Thunderbird for Android.  </p><p>In Thunderbird for Windows, I am able to use unified folders for all common folders (Spam, Sent, Trash, etc.). On Thunderbird for Android, however, only the Inbox is presented as a unified folder. I have discovered that this limitation is really problematic for me for two reasons.  </p><p>First, if I am in the unified Inbox and accidentally delete a message, I have to check several different Trash folders to find the lost message, selecting each account and then that account's Trash. I anticipate responses asking why or how I could delete a message and not know what it was. With the avalanche of incoming mail the days, I often would use swipe to delete on the unified Inbox for items that are clearly not important-- but occasionally, a real message appears on the face to be junk and isn't. This is a real hassle, and forced me to turn off the swipe to delete a message interaction altogether, because it was too easy to lose messages.  </p><p>Second, I have several different email addresses, and several different email providers, each of whom applies spam and trash rules differently. Two in particular frequently divert legitimate email into Spam, and I had been in the habit of scanning Spam for errant valid messages from these two providers. Being able to do this for all Spam in one location made this process much simpler.  </p><p>Can anyone tell me: </p> <ul><li> whether there is some underlying reason for this different behavior on Android,  </li><li> whether there are plans to implement such a change, or  </li><li> whether there are alternatives (like BetterBird, which does not have an Android port) that I could use? </li></ul>",sunfish62;platform34;,False,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36;os:Android",0,0,0,,,
1563737,2026-02-03 12:06:31 -0800,2026-02-05 15:17:16 -0800,en-US,thunderbird-android,Email with attachment tries to send every day,False,,,False,1798325.0,1797913;1797937;1797945;1797950;1798111;1798167;1798325;,attachments,android;thunderbird-android;attachments;,Tombarkas,"<p>Recently, I tried to send an email with a too large attachment and it gave a too large fail message. However, every day I get this fail message (see screenshot). But there is no message in the Outbox or Drafts. How do I stop these attempts to send the message? </p>",Tombarkas;platform34;,False,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 EdgA/144.0.0.0;os:Android",7,0,0,,,
1563871,2026-02-04 02:15:33 -0800,2026-02-04 18:18:57 -0800,en-US,thunderbird-android,Thunderbird on Android,True,1798114.0,platform34,False,1798199.0,1798114;1798199;,accessibility,thunderbird-android;accessibility;,dawhit50,"<p>Recently started using Thunderbird on Pixel 9a, Android v16. Just installed newest update to OS. Emails do not sync properly. New messages that are in my Gmail do not show up in Thunderbird until I do a manual update. This is true for all folders, but especially trash and spam. For example, messages that appeared in my Gmail trash folder this morning did not show up in Thunderbird trash at 7 pm MST this evening. When I did a manual sync, 10 messages from this morning suddenly showed up in Thunderbird. In Thunderbird settings, Background sync is set for Always. What do I need to do? </p>",dawhit50;platform34;,False,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36;os:Android 16;solver_id:4407013",2,0,0,,,
1563963,2026-02-04 14:00:27 -0800,2026-02-04 14:29:42 -0800,en-US,thunderbird-android,Access to 'Local Folders' in Thunderbird for Android,False,,,False,1798140.0,1798140;,import-and-export-email,thunderbird-android;import-and-export-email;,ukg62,"<p>Hello, is there any chance that I can connect in the Thunderbird APP on my phone to my 'Local Folders' used in my Home Desktop version of Thunderbird? </p><p>For example:  </p><pre>With my Android smartphone I'm connected via VPN to my local network at home. In the Thunderbird APP on my mobile phone I now would like to connect to the folder ""C:\Users\UserName\AppData\Roaming\Thunderbird\Profiles..."" which is located on my Home Desktop PC to see all eMails stored in this path. </pre> <p>The behavior and funktionality in the Thunderbird APP should be the same as on my Desktop PC. </p><p>Hopefully I described it understandable... </p><p>Thanks in advance, </p><p>Ulf </p>",ukg62;platform34;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:147.0) Gecko/20100101 Firefox/147.0;os:Android Version 16,1,0,0,,,
1564006,2026-02-04 18:44:14 -0800,2026-02-04 18:59:17 -0800,en-US,thunderbird-android,Messages disappear from inbox,False,,,False,1798216.0,1798216;,email-and-messaging,android;thunderbird-android;email-and-messaging;,dawhit50,"<p>After I read a new message in my Inbox, it seems to disappear from the Inbox. It still shows up in All Mail, and I can find it using the search function, but it no longer appears in my Inbox. Pixel 9a, Android v16 OS. Thanks </p>",dawhit50;platform34;,False,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36;os:Android;kb_visits_prior:[""/en-US/kb/getting-started-thunderbird-android"", ""/en-US/kb/configure-push-email-thunderbird-android""]",1,0,0,,,
1564107,2026-02-05 11:12:10 -0800,2026-02-06 10:01:15 -0800,en-US,thunderbird-android,mail lists for Thunderbird for Android,False,,,False,1798449.0,1798347;1798449;,contacts,thunderbird-android;contacts;,Alan.online,"<p>Hi, </p><p>I am trying to and failing to get my mail lists into Thunderbird for Android. I have tried lots of searches but can get nothing related to this. </p><p>I have imported by settings into Thunderbird for Android but the mail lists do not come across. </p><p>I have imported by email addresses into the Contacts app. This was the only way I could find to do this - Thunderbird for Android does not have the facility to import email addresses. Is that right? However, the mail lists do not get exported or imported. </p><p>I have manually recreated the email lists in the contacts app. However, if I use Thunderbird for Android and ask to use an address from the Contacts, these are still not showing. </p><p>Is there ANY way I can get my mail lists (which I use a lot!) into Thunderbird for Android. </p><p>Sorry if there is an obvious answer to this and I have missed and thanks in advance. </p><p>Yours, </p><p>Alan </p>",Alan.online;platform34;,False,False,False,";useragent:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Safari/605.1.15;os:Android - latest version;kb_visits_prior:[""/en-US/kb/configure-push-email-thunderbird-android"", ""/en-US/kb/thunderbird-android-8-faq""]",2,0,0,,,
1564383,2026-02-06 21:20:38 -0800,2026-02-06 22:26:34 -0800,en-US,thunderbird-android,"Changed PW in Yahoo, now how to on TBird?",False,,,False,1798563.0,1798563;,passwords-and-sign-in,android;thunderbird-android;passwords-and-sign-in;,stillunfolding,"<p>I changed my PW in the Yahoo browser. I'm on a Google pixel. I don't have Tbird on my laptop. I am trying to get back into my Yahoo mail through Tbird, buy don't see a way to change it there </p>",stillunfolding;platform34;,False,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36;os:Android",1,0,0,,,
1564393,2026-02-06 22:48:24 -0800,2026-02-07 05:08:33 -0800,en-US,thunderbird-android,Widget Color - How do I change it?,False,,,False,1798573.0,1798573;,customization,android;thunderbird-android;customization;,lemuelb2,"<p>Hi, I just started using Thunderbird for Android and - so far - I am loving it. One thing I cannot seem to figure out is how to change the color scheme of the widget. Is it even possible to change it? I would like to set it to use the same dark theme I have for other widgets, but the Thunderbird widget stubbornly keeps its white background. </p>",lemuelb2;platform34;,False,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36;os:Android",1,0,0,,,
1564480,2026-02-07 12:40:35 -0800,2026-02-07 20:11:00 -0800,en-US,thunderbird-android,Thunderbird Mobile (for Android) is missing support for iMIP/iTIP (calendar invitation) response,False,,,False,1798763.0,1798763;,calendar,thunderbird-android;calendar;,patrick206,<p>Thunderbird Mobile (for Android) is missing support for iMIP/iTIP (calendar invitation) response emails. For context I will add that in Thunderbird Desktop when a calendar event attendee has responded to an invite the resulting email message shows a highlighted text about the status of the response. There is also a button to either update the event when the response has yet to be processed or show the details of the event when it has been already processed. This capability is missing in Thunderbird Mobile (for Android). Please add it to the feature list as it annoying to have to lay hands on a laptop just to update a calendar event. Thank you. </p>,patrick206;platform34;,False,False,False,";useragent:Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36;os:Android 16",1,0,0,,,
1564496,2026-02-07 15:26:06 -0800,2026-02-07 21:36:08 -0800,en-US,thunderbird-android,Make Thunderbird the default on my android 14 phone,False,,,False,1798784.0,1798761;1798784;,accessibility,thunderbird-android;accessibility;,tom.hilla,<p>How do I make Thunderbird the default app on my Android 14 phone? It is not in default apps or in the settings menu in Thunderbird on in Apps under the Android settings. </p>,tom.hilla;platform34;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0;os:Android 14;kb_visits_prior:[""/en-US/kb/make-thunderbird-default-mail-client""]",2,0,0,,,
