id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1533048,2025-09-01 07:23:14 -0700,2025-09-26 09:01:23 -0700,en-US,thunderbird-android,Kan Thunderbird niet installeren,False,,,False,1767707.0,1767707;,install,thunderbird-android;install;,janbmwrs,<p>Heb helaas Thunderbird email van mijn telefoon verwijderd en nu wil ik deze weer installeren op mijn smartphone met android 13 maar na tientallen pogingen niet gelukt. Ook handmatig gaat niet krijg error codes. Wat is de oplossing om uw email weer op mijn telefoon terug te krijgen. Mvg Jan </p>,janbmwrs;wsmwk;,False,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36;os:Android 13 Ulefone armor x12 pro;kb_visits_prior:[""/nl/kb/thunderbird-versieopmerkingen-nieuw-problemen""]",1,0,0,,,
1533049,2025-09-01 07:27:55 -0700,2025-09-01 07:27:55 -0700,en-US,thunderbird-android,Kan Thunderbird niet installeren,False,,,False,,,install,thunderbird-android;install;,janbmwrs,<p>Heb helaas Thunderbird email van mijn telefoon verwijderd en nu wil ik deze weer installeren op mijn smartphone met android 13 maar na tientallen pogingen is het niet gelukt. Ook handmatig lukt niet krijg error codes. Wat is de oplossing om uw email weer op mijn telefoon terug te krijgen. Mvg Jan </p>,janbmwrs;,False,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36;os:Android 13 Ulefone armor x12 pro;kb_visits_prior:[""/nl/kb/thunderbird-versieopmerkingen-nieuw-problemen""]",0,0,0,,,
1533061,2025-09-01 08:16:04 -0700,2025-09-26 08:59:18 -0700,en-US,thunderbird-android,Thunderbird,False,,,False,1767706.0,1767706;,calendar,android;thunderbird-android;calendar;,r.holze,"<p>Für Android gibt es bei E-Mails K-9. Ich habe noch keine Lösung für Kalender und Aufgaben gefunden, die mit Thunderbird unter Windows/Linux synchronisieren. Kann mir jemand dazu Lösungen anbieten? </p>",r.holze;wsmwk;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:142.0) Gecko/20100101 Firefox/142.0;os:Android,1,0,0,,,
1533099,2025-09-01 12:03:23 -0700,2025-09-01 12:03:23 -0700,en-US,thunderbird-android,Address books,False,,,False,,,contacts,thunderbird-android;contacts;,raknauff,<p>Recently I can't find my address books with my group emails on it </p>,raknauff;,False,False,False,";useragent:Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36;kb_visits_prior:[""/en-US/kb/getting-started-thunderbird-android""]",0,0,0,,,
1533224,2025-09-02 03:15:45 -0700,2025-09-02 03:15:45 -0700,en-US,thunderbird-android,benutzerkonten,False,,,False,,,account-management,android;thunderbird-android;account-management;,info3697,<p>Benutzerkonten in Android-App löschen<strong>bold text</strong> </p>,info3697;,False,False,False,";useragent:Mozilla/5.0 (X11; Linux x86_64; rv:142.0) Gecko/20100101 Firefox/142.0;os:Android;kb_visits_prior:[""/en-US/kb/thunderbird-android-import""]",0,0,0,,,
1533474,2025-09-03 09:04:48 -0700,2025-09-09 12:44:39 -0700,en-US,thunderbird-android,wont download from google playstore,False,,,False,1763135.0,1762017;1763135;,install,thunderbird-android;install;,mawfoster,"<p>I try to download the app from the playstore, and it says Thunderbird will install soon, but soon never comes. I never get to the stage where you confirm the path name </p>",mawfoster;plwt;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",2,0,0,,,
1533501,2025-09-03 11:01:55 -0700,2025-10-01 13:26:09 -0700,en-US,thunderbird-android,retrieving messages from other folders than the inbox,False,,,False,1768960.0,1768960;,send-and-receive-email,thunderbird-android;send-and-receive-email;,DMan,"<p>Hi. </p><p>I have several email accounts that are hosted at <a href=""http://one.com"" rel=""nofollow"">one.com</a>. With all these accounts I cannot retrieve messages from the IMAP-folders other than from the Inbox. I have tried with reinstalling the Thunderbird app, both betaversion and the stable version and subsequently I also have reinstalled all email accounts. I cannot find anything in the settings that solvs this issue. Anyone who knows what the problem can be and how to solve it? </p><p>/D </p>",DMan;superknutsel;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36;os:Android version 13",1,0,1,,,
1533514,2025-09-03 12:32:41 -0700,2025-09-25 23:40:17 -0700,en-US,thunderbird-android,where can I find avatars in account settings?,True,1767530.0,wsmwk,False,1767569.0,1767530;1767569;,account-management,thunderbird-android;account-management;,ndalliard,"<p>the latest release of thunderbird android 12.0 states under <strong>new</strong>: </p> <ul><li> Add support for avatars in account settings </li></ul> <p>where can i find that setting? or is this a bug? </p><p>src: <a href=""https://github.com/thunderbird/thunderbird-android/releases/tag/THUNDERBIRD_12_0"" rel=""nofollow"">https://github.com/thunderbird/thunderbird-android/releases/tag/THUNDERBIRD_12_0</a> </p>",ndalliard;wsmwk;,False,False,False,";useragent:Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36;solver_id:6999839",2,0,0,,,
1533770,2025-09-04 16:16:02 -0700,2025-09-26 11:02:18 -0700,en-US,thunderbird-android,"thunderbird mobile, and mail provider insists on only supporting tls 1.0",False,,,False,1767741.0,1767529;1767741;,accessibility,thunderbird-android;accessibility;,lnoland,"<p>My primary email (which has been used as the login email for many, many accounts) is on an email server which only supports TLS 1.0.  I have contacted the sys admin before and was told they are planning to upgrade ""some day"" but that was over two years ago so I'm not optimistic. </p><p>I've gotten Thunderbird desktop to work with the account by downgrading the minimum TLS level.  Recently, I've started using Thunderbird mobile on my phone (as the latest Gmail app update stopped working with my email account -- no doubt for the same reason) and it was working fine but I just bought a new phone and transferred my apps to it.  I set Thunderbird mobile up exactly the same way as I did on my old phone, but it is refusing to sign in, citing a protocol problem (so I'm suspecting the stupid TLS 1.0 issue).  I don't understand why this worked on my old phone but not on the new one -- the old one is on an earlier version of Android -- could that be it?  (Both versions of Thunderbird mobile say they are version 11.1). </p><p>So, what can I do about this?  There doesn't seem to be any way to downgrade the TLS version on the mobile software.  Spending the next two months going through every account I've opened on the internet and changing the associated email account probably isn't as fun as it sounds and I'm inclined to not try finding out.  Persuading my email provider to move into the 21st century is probably easier said than done.  If I can't change Thunderbird mobile to fix this, does anyone know of another Android email app which would work?  Not being able to access my emails on my cell phone would be a significant issue for me. </p>",lnoland;wsmwk;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",2,0,0,,,wsmwk
1533832,2025-09-05 01:08:28 -0700,2025-09-05 01:08:28 -0700,en-US,thunderbird-android,Signature in a message with images,False,,,False,,,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,zurexx,<p>How can I add images to my message signature? </p>,zurexx;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36;os:Android;kb_visits_prior:[""/pl/kb/thunderbird-8-android-faq""]",0,0,0,,,
