id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1514923,2025-06-01 09:02:56 -0700,2025-06-01 21:36:11 -0700,en-US,thunderbird-android,Thunderbird on Android Mobil Phone,False,,,True,1738630.0,1738630;,customization,thunderbird-android;customization;,sabine.haluszka-seidel,"<p>I'm not happy with the way the mailbox folders are displayed on my mobile phone.  </p><p>When using numerous subfolders, it is very confusing compared to the display on the PC. </p><p><br> Example: </p><p>INBOX.00.AAA </p><p><br> INBOX.01.AAA.aaa </p><p>INBOX.01.AAA.bbb </p> <dl><dd> </dd></dl> <dl><dd> </dd></dl> <p>INBOX.01.AAA.zzz </p><p><br> INBOX.02.AAA.aaa </p><p>INBOX.02.AAA.bbb </p> <dl><dd> </dd></dl> <dl><dd> </dd></dl> <p>INBOX.02.AAA.zzz </p><p><br> INBOX.99.AAA.aaa </p><p>INBOX.99.AAA.bbb </p> <dl><dd> </dd></dl> <dl><dd> </dd></dl> <p>INBOX.99.AAA.zzz </p><p><br> This drives me to despair on the small screen of my mobile phone. </p><p><br> IT WOULD BE BETTER IF THESE HIERARCHY LEVELS WERE REPRESENTED BY INDENTATIONS, AS IS USUALLY THE CASE! </p><p><br> Have I overlooked something, are there settings for this somewhere? </p><p><br> Sabine Haluszka-Seidel </p><p>sabine.haluszka-seidel@posteo.de </p>",sabine.haluszka-seidel;Yu5tiqX9og;,True,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:139.0) Gecko/20100101 Firefox/139.0;os:Android 13;kb_visits_prior:[""/en-US/kb/thunderbird-android-import""]",1,0,0,,,
1515004,2025-06-01 19:45:33 -0700,2025-06-01 19:46:13 -0700,en-US,thunderbird-android,performance,False,,,True,1738604.0,1738604;,performance-and-connectivity,android;thunderbird-android;performance-and-connectivity;needsinfo;,mdzaid9682,<p>Hairy poor performance in game display too much bigger<strong>bold text</strong> </p>,mdzaid9682;,True,False,False,";useragent:Mozilla/5.0 (Android 15; Mobile; rv:139.0) Gecko/139.0 Firefox/139.0;os:Android;kb_visits_prior:[""/en-US/kb/thunderbird-smtp-ehlo""]",1,0,0,,,
1515012,2025-06-01 21:09:26 -0700,2025-06-01 21:09:26 -0700,en-US,thunderbird-android,Keyboard and files broke recently...,False,,,False,,,attachments,thunderbird-android;attachments;,carlrgoodwin,"<p>Up until a few days ago, the app worked fine. Now, whenever I try to click on ""share"" (say for a Wikipedia article), the keyboard doesn't show, unless I press the ""To"" button. The keyboard ALWAYS came up automatically before a few days ago. Also, at the same time, when I try to send (for example) pictures, only ONE will get sent. The other aren't included in the email, and there is only ONE attachment. I'm not sure if the problem is related, but it's a weird coincidence. All this started about 3 days ago, and I'm not sure eif it updated or not, but I'm using version 10. Thanks in advance! </p>",carlrgoodwin;,True,False,False,;useragent:Mozilla/5.0 (Android 12; Mobile; rv:139.0) Gecko/139.0 Firefox/139.0;os:Android version 12.,0,0,0,,,
1515033,2025-06-02 01:53:42 -0700,2025-06-02 01:53:42 -0700,en-US,thunderbird-android,Material colour design - when? also reminder for support of full conversations threading like in Gmail,False,,,False,,,customization,firefox-1380;android;thunderbird-android;customization;,rafnov,"<p>Set to default system, colours in Thunderbird are based on black, while other apps can set up colours like in Android 13 - material or sth. Not sure the name. I just mean system colours are picked up from wallpaper and I have already my own set of colours that apply to most apps but not Thunderbird. My question is: when TB will support this?  Should I post this as feature request?  I've posted once, about full threading, but not many replies there </p>",rafnov;,True,False,False,;useragent:Mozilla/5.0 (Android 13; Mobile; rv:138.0) Gecko/138.0 Firefox/138.0;ff_version:138.0;os:Android,0,0,0,,,
1515164,2025-06-02 17:14:53 -0700,2025-06-02 17:14:53 -0700,en-US,thunderbird-android,Importing emails from desktop to android,False,,,False,,,email-and-messaging,thunderbird-android;email-and-messaging;,kemorris1,"<p>I use the desktop version of thunderbird for my EarthLink email and after being endlessly frustrated with the EarthLink mobile app, would like to start using the Thunderbird app instead. I went through the steps to export my settings from the desktop version using the QR code. New messages are coming in, but I can't see any of the older messages on the desktop version. Is there a setting or way I can see these on the app on my phone? </p>",kemorris1;,True,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Mobile Safari/537.36;os:Android via Google Pixel;kb_visits_prior:[""/en-US/kb/thunderbird-android-8-faq"", ""/en-US/kb/getting-started-thunderbird-android"", ""/en-US/kb/thunderbird-android-import""]",0,0,0,,,
1515298,2025-06-03 13:59:06 -0700,2025-06-08 07:41:54 -0700,en-US,thunderbird-android,Thunderbird Android no longer sending or receiving,True,1740245.0,firefox1898,False,1740245.0,1739341;1739374;1740245;,send-and-receive-email,thunderbird-android;send-and-receive-email;,firefox1898,"<p>Hello, Mi 9 SE with MIUI 12.5.1 Android 11 RKQ1.200826.002 Thunderbird 10.0 </p><p>I moved from K9 to Thunderbird some time ago without incident. In the last few days I realised I had received nothing and checked on my PC and indeed mails were waiting. I tried to send a test mail from the phone, the mail remained in the OUTBOX and I received the following error message&nbsp;:- ""Failed to send some messages ErrnoException: connect failed: EACCES (permission denied)"" I checked and this is an Android error and various articles I found that suggest necessary changes to the manifest which I am not capable to change; I am not a coder. I decided to save the configuration, delete and reinstall Thunderbird. After this and reapplying the passwords the waiting mails were delivered. I then tried to send a test message from the phone and again the same error was generated with the phone blocked again from sending or receiving. </p><p>I suspect that there was an upgrade applied with a changed manifest that broke the operation of Thunderbird with Android 11. </p><p>Can someone please verify this, it may be impacting many installations on older phones? </p><p>Many thanks! </p>",firefox1898;wsmwk;,True,False,False,;solver_id:6769415;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:138.0) Gecko/20100101 Firefox/138.0,3,0,0,,,
1515308,2025-06-03 15:36:06 -0700,2025-06-03 15:36:06 -0700,en-US,thunderbird-android,Default reply - change from 'Reply' to 'Reply All',False,,,False,,,settings,thunderbird-android;settings;,DebbieK,"<p>Would be very nice to have option, when reading messages, to change default,  from 'Reply' to 'Reply All' </p>",DebbieK;,True,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:139.0) Gecko/20100101 Firefox/139.0;os:Android 14,0,0,0,,,
1515367,2025-06-04 00:59:54 -0700,2025-06-04 00:59:54 -0700,en-US,thunderbird-android,Inboxes,False,,,False,,,email-and-messaging,thunderbird-android;email-and-messaging;,mallardsreach8,"<p>Imported mail from Desktop to phone (No Problem) Now I just need to know where the inboxes are for each of my three accounts.  It shows Outbox and unified inbox, which I have disabled as I oly want to see each individual inbox.  On the phones home screen, the Thunderbird icon has a number three on it.  How do I get to see the three emails? </p>",mallardsreach8;,True,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:139.0) Gecko/20100101 Firefox/139.0;kb_visits_prior:[""/en-US/kb/getting-started-thunderbird-android"", ""/en-US/kb/gmail-thunderbird-android""]",0,0,0,,,
1515450,2025-06-04 14:44:37 -0700,2025-06-04 14:44:37 -0700,en-US,thunderbird-android,Not getting emails on my phone,False,,,False,,,send-and-receive-email,thunderbird-android;send-and-receive-email;,john22,<p>Network error (POSIX 50) </p>,john22;,True,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:138.0) Gecko/20100101 Firefox/138.0,0,0,0,,,
1515492,2025-06-05 00:23:13 -0700,2025-06-05 00:23:13 -0700,en-US,thunderbird-android,Signatures in messages - Podpisy w wiadomości sygnaturka,False,,,False,,,send-and-receive-email,thunderbird-android;send-and-receive-email;,kontakt457,"<p>Could you please let me know if it's possible to add signatures with a bit of graphics in the Thunderbird app for Android? Or, for example, is there an option to include special characters or use bold font in the signature? Alternatively, is it possible to insert a signature using the contents of a file (such as a text file, HTML file, or image)? The current signature options look very poor... </p><p>Bardzo prosze o  informację czy istnieje możliwość aby w Thunderbird na Android można dodać podpisy do wiadomości, które miałyby odrobinę grafiki&nbsp;? Albo np opcję dodania jakiś znaków lib pogrubienia czcionki&nbsp;? Lub czy mozna np dodać podpis Używając treści z pliku (tekstowego, HTML lub obrazu&nbsp;?  Podpisy w obecnej wersji wyglądają bardzo słabo... </p>",kontakt457;,True,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36;os:Android 15",0,0,0,,,
