id,question_id,created,updated,content,creator,is_spam,num_helpful,num_unhelpful
1746962,1520337,2025-07-06 02:38:02 -0700,2025-07-06 02:38:02 -0700,<p>Update. I deleted and reinstalled the Thunderbird for Android app and the unified is working again.  Hopefully it will continue to work. </p><p>Gumstar </p>,klaus9,False,0,0
1747173,1521043,2025-07-07 07:45:35 -0700,2025-07-07 07:47:11 -0700,"<p>(In the email list) select one email by long-pressing it or by tapping the icon before the email &gt; select other emails by tapping the emails or by tapping the icons before the emails &gt; tap the vertical three dots on the upper right corner &gt; ""Move"". </p>",Yu5tiqX9og,False,0,0
1747174,1521043,2025-07-07 07:53:32 -0700,2025-07-07 07:53:32 -0700,<p>I don't have that option.  These are the only options that show up: </p>,piperkev,False,0,0
1748251,1522159,2025-07-11 12:44:42 -0700,2025-07-11 12:44:42 -0700,<p>I've seen something similar happen when emails aren’t formatted correctly or when the client has trouble reading certain HTML tags. Hopefully a fix or update comes soon curious to see your screenshots for more context. </p><p><br> </p><p><br> </p><p><br> </p><p><br> </p><p>Ask ChatGPT </p>,ethan547423,False,0,0
1748860,1522345,2025-07-13 22:59:00 -0700,2025-07-13 22:59:00 -0700,"<p>Hi </p><p>I am going to close this thread as it appears to be a duplicate of: </p><p><a href=""https://support.mozilla.org/en-US/questions/1522346"" rel=""nofollow"">https://support.mozilla.org/en-US/questions/1522346</a> </p>",plwt,False,0,0
1748867,1522346,2025-07-14 00:16:11 -0700,2025-07-14 00:16:11 -0700,"<p>Please, still waiting for a good answer at my question... </p><pre>How could I import my adress book from""Thunderbird"" on my computer, having  I just installed thunderbird on my tablet (Android)&nbsp;??? </pre> <p>Thanks, </p><p>Philippe </p>",philippe.hellebaut,False,0,0
1749132,1522728,2025-07-14 19:14:07 -0700,2025-07-14 19:14:07 -0700,<p>Problem solved </p>,Longstaff,False,0,0
1749228,1522861,2025-07-15 05:39:19 -0700,2025-07-15 05:39:19 -0700,"<p>You are in the Thunderbird Desktop forum, which is why this post is a little confusing. I will move it to android. </p>",wsmwk,False,0,0
1749112,1522861,2025-07-14 17:38:48 -0700,2025-07-14 17:38:48 -0700,<p>Yes that's what I mean. I can see it on any other client and when I manually refresh my Thunderbird app on Android. </p>,home60,False,1,0
1749038,1522861,2025-07-14 12:26:51 -0700,2025-07-14 12:26:51 -0700,<p>What do you mean by push?  imap isn't giving you your mail?  You mean you are going to the website and seeing the mail there? </p>,jeff-g,False,0,0
1750780,1522986,2025-07-22 02:47:02 -0700,2025-07-22 02:47:02 -0700,"<p>I was organizing my folders in the account tree and it got so messy. Then I found <a href=""http://example.com"" rel=""nofollow"">truesides.com</a>, which reminded me that technology isn’t just about gadgets, algorithms, or innovations. It’s about how it shapes our world. In an era overflowing with information, clarity is key—and Truesides really helped me focus on what truly matters: keeping things simple and efficient! </p>",alipoint974,True,0,0
1749240,1522986,2025-07-15 06:07:53 -0700,2025-07-15 06:07:53 -0700,"<p>Hi, thank you very much, while the proposed steps didn't solve my problem (because they let me auto-expand only one folder), it showed a useful characteristic!!! </p><p>I've found another way to do this while we get the function in Thunderbird: </p><p>In Hotmail web site, I've moved the ""Receipts"" folder to the highest level (at the same level as ""Inbox""), and that let me go directly to the folder in Thunderbird.  </p><p>The proposed behavior is that Thunderbird let us do this with ANY folder, in any level, to access directly to them, without having to expand the ""upper"" folders... (similar to ""Favorites"" folder in Hotmail)... </p><p>Best regards!!! </p>",pjaguilar,False,0,0
1749235,1522986,2025-07-15 05:55:38 -0700,2025-07-15 05:55:38 -0700,"<p>The following steps might be helpful: ""Settings"" &gt; ""Accounts"" section &gt; Tap the account you want to configure &gt; ""Folders"" &gt; ""Auto-expand folder"" &gt; Select the folder you prefer (for example, ""Receipts"" folder) &gt; If necessary, close Thunderbird for Android, and then start Thunderbird for Android again. </p>",Yu5tiqX9og,False,1,0
1750584,1523935,2025-07-21 04:53:06 -0700,2025-07-21 04:53:06 -0700,"<p>The following steps might be helpful: (On the message pane) tap the three vertical dots on the right hand side of the sender &gt; ""Forward"". </p>",Yu5tiqX9og,False,0,0
1750622,1523940,2025-07-21 07:20:03 -0700,2025-07-21 07:20:03 -0700,"<p>Okay. So in case this happens to anyone else: To fix this, I took the easy and obvious path. I removed the account and then added it back in. All it good again. </p>",rick163,False,2,0
